source_system,payment_id,order_number,store_id,payment_type,payment_status,payment_method,amount_native,fee_native,currency_code,payment_local_ts,payment_utc_ts,ingestion_date
PSP,882888,ORD802555,2000,Capture,Completed,MASTERCARD,78.17,1.01,AED,2025-10-28 13:56:02+0400,2025-10-28 09:56:02+0000,2025-10-03
PSP,882889,ORD802556,2007,Capture,Completed,WALLET,253.68,2.95,SAR,2025-10-13 23:01:02+0300,2025-10-13 20:01:02+0000,2025-10-03
PSP,882890,ORD802557,2002,Capture,Completed,VISA,72.43,0.62,AED,2025-10-26 19:45:44+0400,2025-10-26 15:45:44+0000,2025-10-03
PSP,882891,ORD802558,2001,Capture,Completed,CASH,51.02,0.0,AED,2025-10-25 23:38:41+0400,2025-10-25 19:38:41+0000,2025-10-03
PSP,882892,ORD802558,2001,Refund,Completed,BNPL,10.56,0.0,AED,2025-10-28 23:28:41+0400,2025-10-28 19:28:41+0000,2025-10-20
PSP,882893,ORD802559,2006,Capture,Completed,VISA,127.94,1.22,AED,2025-10-28 21:57:12+0400,2025-10-28 17:57:12+0000,2025-10-03
PSP,882894,ORD802560,2002,Capture,Completed,MASTERCARD,25.4,0.28,AED,2025-10-10 16:08:27+0400,2025-10-10 12:08:27+0000,2025-10-03
PSP,882895,ORD802560,2002,Capture,Completed,WALLET,34.61,0.5,AED,2025-10-10 15:46:27+0400,2025-10-10 11:46:27+0000,2025-10-03
PSP,882896,ORD802561,2005,Capture,Completed,MASTERCARD,144.11,1.61,SAR,2025-10-21 00:13:00+0300,2025-10-20 21:13:00+0000,2025-10-03
PSP,882897,ORD802562,2004,Capture,Completed,VISA,72.97,0.37,SAR,2025-10-30 06:07:48+0300,2025-10-30 03:07:48+0000,2025-10-03
PSP,882898,ORD802563,2005,Capture,Completed,VISA,332.74,1.83,SAR,2025-10-06 22:01:33+0300,2025-10-06 19:01:33+0000,2025-10-03
PSP,882899,ORD802563,2005,Refund,Completed,WALLET,182.16,0.0,SAR,2025-10-18 21:58:33+0300,2025-10-18 18:58:33+0000,2025-10-20
PSP,882900,ORD802564,2000,Capture,Completed,MASTERCARD,308.3,2.62,AED,2025-10-08 14:43:04+0400,2025-10-08 10:43:04+0000,2025-10-03
PSP,882901,ORD802565,2007,Capture,Completed,VISA,46.44,0.29,SAR,2025-10-26 05:03:27+0300,2025-10-26 02:03:27+0000,2025-10-03
PSP,882902,ORD802566,2006,Capture,Completed,MASTERCARD,117.7,1.44,AED,2025-10-25 17:39:47+0400,2025-10-25 13:39:47+0000,2025-10-03
PSP,882903,ORD802567,2006,Capture,Completed,MASTERCARD,117.12,2.2,AED,2025-10-06 04:26:06+0400,2025-10-06 00:26:06+0000,2025-10-03
PSP,882904,ORD802568,2006,Capture,Completed,VISA,87.1,0.57,AED,2025-10-02 09:54:38+0400,2025-10-02 05:54:38+0000,2025-10-03
PSP,882905,ORD802569,2003,Capture,Completed,MASTERCARD,185.4,3.67,SAR,2025-10-05 20:45:45+0300,2025-10-05 17:45:45+0000,2025-10-03
PSP,882906,ORD802570,2004,Capture,Completed,MASTERCARD,568.97,10.82,SAR,2025-10-04 17:18:52+0300,2025-10-04 14:18:52+0000,2025-10-03
PSP,882907,ORD802571,2003,Capture,Completed,VISA,121.03,0.99,SAR,2025-10-09 07:37:18+0300,2025-10-09 04:37:18+0000,2025-10-03
PSP,882908,ORD802572,2007,Capture,Completed,MASTERCARD,266.49,2.81,SAR,2025-10-26 09:17:03+0300,2025-10-26 06:17:03+0000,2025-10-03
PSP,882909,ORD802573,2001,Capture,Completed,VISA,88.11,1.27,AED,2025-10-24 20:14:18+0400,2025-10-24 16:14:18+0000,2025-10-03
PSP,882910,ORD802574,2001,Capture,Completed,WALLET,7.45,0.12,AED,2025-10-23 17:04:50+0400,2025-10-23 13:04:50+0000,2025-10-03
PSP,882911,ORD802574,2001,Capture,Completed,BNPL,74.19,0.87,AED,2025-10-23 17:31:50+0400,2025-10-23 13:31:50+0000,2025-10-03
PSP,882912,ORD802575,2002,Capture,Completed,VISA,74.77,1.31,AED,2025-10-30 18:43:06+0400,2025-10-30 14:43:06+0000,2025-10-03
PSP,882913,ORD802576,2006,Capture,Failed,MASTERCARD,0.0,0.0,AED,2025-10-21 22:26:36+0400,2025-10-21 18:26:36+0000,2025-10-03
PSP,882914,ORD802577,2003,Capture,Completed,MASTERCARD,213.84,3.14,SAR,2025-10-04 01:44:10+0300,2025-10-03 22:44:10+0000,2025-10-03
PSP,882915,ORD802578,2007,Capture,Completed,VISA,107.69,1.07,SAR,2025-10-01 15:19:12+0300,2025-10-01 12:19:12+0000,2025-10-03
PSP,882916,ORD802579,2002,Capture,Completed,VISA,497.67,7.12,AED,2025-10-29 03:20:03+0400,2025-10-28 23:20:03+0000,2025-10-03
PSP,882917,ORD802580,2006,Capture,Completed,VISA,105.18,1.15,AED,2025-10-16 17:22:53+0400,2025-10-16 13:22:53+0000,2025-10-03
PSP,882918,ORD802581,2007,Capture,Completed,VISA,204.84,3.18,SAR,2025-10-08 00:35:14+0300,2025-10-07 21:35:14+0000,2025-10-03
PSP,882919,ORD802582,2005,Capture,Completed,WALLET,6.52,0.08,SAR,2025-10-12 13:38:47+0300,2025-10-12 10:38:47+0000,2025-10-03
PSP,882920,ORD802582,2005,Capture,Completed,CASH,30.53,0.0,SAR,2025-10-12 13:56:47+0300,2025-10-12 10:56:47+0000,2025-10-03
PSP,882921,ORD802583,2006,Capture,Completed,CASH,186.26,0.0,AED,2025-10-18 04:31:32+0400,2025-10-18 00:31:32+0000,2025-10-03
PSP,882922,ORD802584,2005,Capture,Completed,MASTERCARD,51.31,1.02,SAR,2025-10-14 09:46:11+0300,2025-10-14 06:46:11+0000,2025-10-03
PSP,882923,ORD802586,2005,Capture,Completed,MASTERCARD,65.06,0.86,SAR,2025-10-02 14:23:12+0300,2025-10-02 11:23:12+0000,2025-10-03
PSP,882924,ORD802587,2006,Capture,Completed,WALLET,253.88,2.65,AED,2025-10-13 23:29:23+0400,2025-10-13 19:29:23+0000,2025-10-03
PSP,882925,ORD802588,2006,Capture,Completed,VISA,88.55,0.58,AED,2025-10-31 13:54:11+0400,2025-10-31 09:54:11+0000,2025-10-03
PSP,882926,ORD802589,2003,Capture,Completed,MASTERCARD,101.67,1.85,SAR,2025-10-05 20:02:27+0300,2025-10-05 17:02:27+0000,2025-10-03
PSP,882927,ORD802589,2003,Refund,Completed,BNPL,26.57,0.0,SAR,2025-10-21 21:45:27+0300,2025-10-21 18:45:27+0000,2025-10-20
PSP,882928,ORD802590,2002,Capture,Completed,VISA,61.63,0.44,AED,2025-10-17 23:36:25+0400,2025-10-17 19:36:25+0000,2025-10-03
PSP,882929,ORD802591,2007,Capture,Completed,MASTERCARD,74.68,0.78,SAR,2025-10-10 08:10:30+0300,2025-10-10 05:10:30+0000,2025-10-03
PSP,882930,ORD802592,2001,Capture,Completed,MASTERCARD,261.56,4.1,AED,2025-10-22 20:27:59+0400,2025-10-22 16:27:59+0000,2025-10-03
PSP,882931,ORD802593,2001,Capture,Completed,CASH,195.22,0.0,AED,2025-10-31 07:36:57+0400,2025-10-31 03:36:57+0000,2025-10-03
PSP,882932,ORD802594,2002,Capture,Completed,MASTERCARD,54.17,0.49,AED,2025-10-19 18:07:21+0400,2025-10-19 14:07:21+0000,2025-10-03
PSP,882933,ORD802595,2007,Capture,Completed,MASTERCARD,14.8,0.22,SAR,2025-10-02 00:02:31+0300,2025-10-01 21:02:31+0000,2025-10-03
PSP,882934,ORD802596,2005,Capture,Completed,MASTERCARD,428.35,7.21,SAR,2025-10-03 17:05:19+0300,2025-10-03 14:05:19+0000,2025-10-03
PSP,882935,ORD802597,2007,Capture,Completed,MASTERCARD,104.38,1.85,SAR,2025-10-11 17:03:27+0300,2025-10-11 14:03:27+0000,2025-10-03
PSP,882936,ORD802598,2005,Capture,Completed,VISA,100.84,0.75,SAR,2025-10-20 05:55:55+0300,2025-10-20 02:55:55+0000,2025-10-03
PSP,882937,ORD802599,2007,Capture,Completed,CASH,58.26,0.0,SAR,2025-10-29 07:42:02+0300,2025-10-29 04:42:02+0000,2025-10-03
PSP,882938,ORD802600,2003,Capture,Completed,VISA,258.4,4.98,SAR,2025-10-03 04:11:28+0300,2025-10-03 01:11:28+0000,2025-10-03
PSP,882939,ORD802602,2006,Capture,Completed,MASTERCARD,283.8,4.38,AED,2025-10-03 16:35:43+0400,2025-10-03 12:35:43+0000,2025-10-03
PSP,882940,ORD802603,2006,Capture,Completed,VISA,11.13,0.11,AED,2025-10-31 03:41:35+0400,2025-10-30 23:41:35+0000,2025-10-03
PSP,882941,ORD802604,2004,Capture,Completed,VISA,204.77,2.54,SAR,2025-10-12 14:10:51+0300,2025-10-12 11:10:51+0000,2025-10-03
PSP,882942,ORD802605,2005,Capture,Completed,VISA,22.14,0.37,SAR,2025-10-13 03:27:23+0300,2025-10-13 00:27:23+0000,2025-10-03
PSP,882943,ORD802605,2005,Refund,Completed,BNPL,8.86,0.0,SAR,2025-10-14 03:17:23+0300,2025-10-14 00:17:23+0000,2025-10-20
PSP,882944,ORD802606,2005,Capture,Completed,VISA,179.96,1.01,SAR,2025-10-03 03:31:20+0300,2025-10-03 00:31:20+0000,2025-10-03
PSP,882945,ORD802607,2003,Capture,Completed,VISA,43.89,0.32,SAR,2025-10-08 18:44:00+0300,2025-10-08 15:44:00+0000,2025-10-03
PSP,882946,ORD802608,2007,Capture,Completed,CASH,72.79,0.0,SAR,2025-10-29 12:28:04+0300,2025-10-29 09:28:04+0000,2025-10-03
PSP,882947,ORD802608,2007,Capture,Completed,WALLET,58.15,0.89,SAR,2025-10-29 12:23:04+0300,2025-10-29 09:23:04+0000,2025-10-03
PSP,882948,ORD802608,2007,Refund,Completed,WALLET,70.3,0.0,SAR,2025-10-30 12:18:04+0300,2025-10-30 09:18:04+0000,2025-10-20
PSP,882949,ORD802609,2000,Capture,Completed,CASH,122.23,0.0,AED,2025-10-16 07:16:39+0400,2025-10-16 03:16:39+0000,2025-10-03
PSP,882950,ORD802610,2006,Capture,Completed,MASTERCARD,194.49,1.96,AED,2025-10-01 07:11:50+0400,2025-10-01 03:11:50+0000,2025-10-03
PSP,882951,ORD802611,2007,Capture,Completed,MASTERCARD,149.44,1.49,SAR,2025-10-23 03:43:47+0300,2025-10-23 00:43:47+0000,2025-10-03
PSP,882952,ORD802612,2001,Capture,Completed,MASTERCARD,161.81,0.97,AED,2025-10-15 18:10:31+0400,2025-10-15 14:10:31+0000,2025-10-03
PSP,882953,ORD802613,2001,Capture,Completed,WALLET,63.28,1.07,AED,2025-10-21 08:35:37+0400,2025-10-21 04:35:37+0000,2025-10-03
PSP,882954,ORD802614,2004,Capture,Completed,VISA,260.42,5.0,SAR,2025-10-30 06:23:28+0300,2025-10-30 03:23:28+0000,2025-10-03
PSP,882955,ORD802615,2004,Capture,Completed,VISA,83.6,1.09,SAR,2025-10-13 06:33:49+0300,2025-10-13 03:33:49+0000,2025-10-03
PSP,882956,ORD802616,2000,Capture,Completed,MASTERCARD,260.51,4.7,AED,2025-10-25 01:55:35+0400,2025-10-24 21:55:35+0000,2025-10-03
PSP,882957,ORD802617,2003,Capture,Completed,CASH,71.09,0.0,SAR,2025-10-04 07:23:24+0300,2025-10-04 04:23:24+0000,2025-10-03
PSP,882958,ORD802618,2007,Capture,Completed,CASH,137.77,0.0,SAR,2025-10-12 20:13:53+0300,2025-10-12 17:13:53+0000,2025-10-03
PSP,882959,ORD802619,2002,Capture,Completed,VISA,113.36,1.01,AED,2025-10-19 23:27:40+0400,2025-10-19 19:27:40+0000,2025-10-03
PSP,882960,ORD802620,2004,Capture,Completed,CASH,213.52,0.0,SAR,2025-10-29 10:03:53+0300,2025-10-29 07:03:53+0000,2025-10-03
PSP,882961,ORD802620,2004,Capture,Completed,VISA,18.47,0.17,SAR,2025-10-29 10:45:53+0300,2025-10-29 07:45:53+0000,2025-10-03
PSP,882962,ORD802621,2000,Capture,Completed,MASTERCARD,170.0,0.92,AED,2025-10-11 18:08:51+0400,2025-10-11 14:08:51+0000,2025-10-03
PSP,882963,ORD802621,2000,Refund,Completed,VISA,70.26,0.0,AED,2025-10-22 19:38:51+0400,2025-10-22 15:38:51+0000,2025-10-20
PSP,882964,ORD802622,2005,Capture,Completed,MASTERCARD,196.52,3.7,SAR,2025-10-16 01:27:42+0300,2025-10-15 22:27:42+0000,2025-10-03
PSP,882965,ORD802623,2004,Capture,Completed,VISA,245.5,3.99,SAR,2025-10-20 09:08:00+0300,2025-10-20 06:08:00+0000,2025-10-03
PSP,882966,ORD802624,2007,Capture,Completed,BNPL,196.87,2.94,SAR,2025-10-24 12:54:17+0300,2025-10-24 09:54:17+0000,2025-10-03
PSP,882967,ORD802625,2001,Capture,Completed,BNPL,529.99,10.51,AED,2025-10-02 02:29:43+0400,2025-10-01 22:29:43+0000,2025-10-03
PSP,882968,ORD802626,2006,Capture,Completed,VISA,194.11,1.01,AED,2025-10-12 19:46:15+0400,2025-10-12 15:46:15+0000,2025-10-03
PSP,882969,ORD802626,2006,Refund,Completed,CASH,65.96,0.0,AED,2025-10-28 20:04:15+0400,2025-10-28 16:04:15+0000,2025-10-20
PSP,882970,ORD802627,2003,Capture,Completed,MASTERCARD,290.34,4.16,SAR,2025-10-09 10:44:15+0300,2025-10-09 07:44:15+0000,2025-10-03
PSP,882971,ORD802628,2001,Capture,Completed,VISA,38.25,0.41,AED,2025-10-09 06:41:34+0400,2025-10-09 02:41:34+0000,2025-10-03
PSP,882972,ORD802628,2001,Capture,Completed,WALLET,491.83,3.46,AED,2025-10-09 06:03:34+0400,2025-10-09 02:03:34+0000,2025-10-03
PSP,882973,ORD802629,2003,Capture,Completed,WALLET,99.54,1.46,SAR,2025-10-18 10:17:41+0300,2025-10-18 07:17:41+0000,2025-10-03
PSP,882974,ORD802629,2003,Capture,Completed,MASTERCARD,44.2,0.6,SAR,2025-10-18 10:35:41+0300,2025-10-18 07:35:41+0000,2025-10-03
PSP,882975,ORD802630,2003,Capture,Completed,VISA,18.19,0.1,SAR,2025-10-19 10:03:40+0300,2025-10-19 07:03:40+0000,2025-10-03
PSP,882976,ORD802631,2003,Capture,Completed,WALLET,150.69,2.94,SAR,2025-10-10 02:05:59+0300,2025-10-09 23:05:59+0000,2025-10-03
PSP,882977,ORD802632,2007,Capture,Completed,VISA,41.34,0.43,SAR,2025-10-01 09:39:29+0300,2025-10-01 06:39:29+0000,2025-10-03
PSP,882978,ORD802633,2006,Capture,Completed,MASTERCARD,192.62,2.44,AED,2025-10-15 03:28:26+0400,2025-10-14 23:28:26+0000,2025-10-03
PSP,882979,ORD802634,2001,Capture,Completed,CASH,76.01,0.0,AED,2025-10-20 06:53:17+0400,2025-10-20 02:53:17+0000,2025-10-03
PSP,882980,ORD802635,2000,Capture,Completed,VISA,111.41,0.7,AED,2025-10-28 06:47:04+0400,2025-10-28 02:47:04+0000,2025-10-03
PSP,882981,ORD802636,2005,Capture,Completed,CASH,32.11,0.0,SAR,2025-10-18 15:23:05+0300,2025-10-18 12:23:05+0000,2025-10-03
PSP,882982,ORD802637,2006,Capture,Completed,WALLET,30.59,0.46,AED,2025-10-06 14:44:08+0400,2025-10-06 10:44:08+0000,2025-10-03
PSP,882983,ORD802638,2002,Capture,Completed,MASTERCARD,221.33,1.41,AED,2025-10-17 07:15:12+0400,2025-10-17 03:15:12+0000,2025-10-03
PSP,882984,ORD802639,2005,Capture,Completed,MASTERCARD,237.46,2.82,SAR,2025-10-26 23:18:51+0300,2025-10-26 20:18:51+0000,2025-10-03
PSP,882985,ORD802640,2004,Capture,Completed,MASTERCARD,118.27,2.33,SAR,2025-10-19 18:36:12+0300,2025-10-19 15:36:12+0000,2025-10-03
PSP,882986,ORD802641,2007,Capture,Completed,VISA,102.61,0.66,SAR,2025-10-17 07:25:44+0300,2025-10-17 04:25:44+0000,2025-10-03
PSP,882987,ORD802642,2007,Capture,Completed,MASTERCARD,53.7,0.79,SAR,2025-10-20 14:35:26+0300,2025-10-20 11:35:26+0000,2025-10-03
PSP,882988,ORD802643,2005,Capture,Completed,VISA,379.71,2.13,SAR,2025-10-04 05:41:04+0300,2025-10-04 02:41:04+0000,2025-10-03
PSP,882989,ORD802644,2000,Capture,Completed,CASH,374.59,0.0,AED,2025-10-07 00:46:32+0400,2025-10-06 20:46:32+0000,2025-10-03
PSP,882990,ORD802644,2000,Refund,Completed,CASH,118.26,0.0,AED,2025-10-14 00:20:32+0400,2025-10-13 20:20:32+0000,2025-10-20
PSP,882991,ORD802645,2001,Capture,Completed,VISA,186.96,2.52,AED,2025-10-18 01:50:59+0400,2025-10-17 21:50:59+0000,2025-10-03
PSP,882992,ORD802646,2002,Capture,Completed,VISA,160.33,2.26,AED,2025-10-27 22:22:17+0400,2025-10-27 18:22:17+0000,2025-10-03
PSP,882993,ORD802647,2004,Capture,Completed,MASTERCARD,119.42,1.42,SAR,2025-10-12 22:46:16+0300,2025-10-12 19:46:16+0000,2025-10-03
PSP,882994,ORD802649,2003,Capture,Completed,CASH,24.73,0.0,SAR,2025-10-10 07:48:32+0300,2025-10-10 04:48:32+0000,2025-10-03
PSP,882995,ORD802650,2006,Capture,Completed,VISA,149.76,2.85,AED,2025-10-23 17:31:38+0400,2025-10-23 13:31:38+0000,2025-10-03
PSP,882996,ORD802650,2006,Capture,Completed,WALLET,2.86,0.04,AED,2025-10-23 16:24:38+0400,2025-10-23 12:24:38+0000,2025-10-03
PSP,882997,ORD802651,2002,Capture,Completed,MASTERCARD,210.52,1.5,AED,2025-10-14 19:35:09+0400,2025-10-14 15:35:09+0000,2025-10-03
PSP,882998,ORD802652,2007,Capture,Completed,VISA,64.53,0.53,SAR,2025-10-17 18:12:49+0300,2025-10-17 15:12:49+0000,2025-10-03
PSP,882999,ORD802653,2006,Capture,Completed,WALLET,188.4,3.0,AED,2025-10-12 13:40:42+0400,2025-10-12 09:40:42+0000,2025-10-03
PSP,883000,ORD802653,2006,Capture,Completed,MASTERCARD,127.99,1.52,AED,2025-10-12 13:37:42+0400,2025-10-12 09:37:42+0000,2025-10-03
PSP,883001,ORD802654,2001,Capture,Completed,WALLET,415.88,2.89,AED,2025-10-22 04:26:00+0400,2025-10-22 00:26:00+0000,2025-10-03
PSP,883002,ORD802655,2006,Capture,Completed,VISA,99.55,1.11,AED,2025-10-02 17:30:47+0400,2025-10-02 13:30:47+0000,2025-10-03
PSP,883003,ORD802655,2006,Capture,Completed,WALLET,45.78,0.3,AED,2025-10-02 17:11:47+0400,2025-10-02 13:11:47+0000,2025-10-03
PSP,883004,ORD802656,2003,Capture,Completed,VISA,207.17,1.91,SAR,2025-10-14 14:00:48+0300,2025-10-14 11:00:48+0000,2025-10-03
PSP,883005,ORD802656,2003,Capture,Completed,CASH,107.92,0.0,SAR,2025-10-14 14:10:48+0300,2025-10-14 11:10:48+0000,2025-10-03
PSP,883006,ORD802657,2007,Capture,Completed,VISA,149.19,1.11,SAR,2025-10-02 06:30:29+0300,2025-10-02 03:30:29+0000,2025-10-03
PSP,883007,ORD802658,2004,Capture,Completed,MASTERCARD,396.24,7.4,SAR,2025-10-17 14:18:03+0300,2025-10-17 11:18:03+0000,2025-10-03
PSP,883008,ORD802659,2007,Capture,Completed,WALLET,112.18,0.65,SAR,2025-10-08 14:39:44+0300,2025-10-08 11:39:44+0000,2025-10-03
PSP,883009,ORD802660,2003,Capture,Completed,VISA,26.16,0.42,SAR,2025-10-12 18:21:01+0300,2025-10-12 15:21:01+0000,2025-10-03
PSP,883010,ORD802661,2007,Capture,Completed,VISA,180.52,3.11,SAR,2025-10-07 07:20:13+0300,2025-10-07 04:20:13+0000,2025-10-03
PSP,883011,ORD802662,2005,Capture,Completed,VISA,85.43,0.85,SAR,2025-10-05 13:03:23+0300,2025-10-05 10:03:23+0000,2025-10-03
PSP,883012,ORD802663,2007,Capture,Completed,VISA,56.14,0.82,SAR,2025-10-10 13:52:06+0300,2025-10-10 10:52:06+0000,2025-10-03
PSP,883013,ORD802666,2005,Capture,Completed,VISA,117.37,1.12,SAR,2025-10-07 06:01:28+0300,2025-10-07 03:01:28+0000,2025-10-03
PSP,883014,ORD802667,2001,Capture,Completed,VISA,269.76,1.76,AED,2025-10-27 23:50:37+0400,2025-10-27 19:50:37+0000,2025-10-03
PSP,883015,ORD802668,2001,Capture,Completed,CASH,3.4,0.0,AED,2025-10-22 13:09:31+0400,2025-10-22 09:09:31+0000,2025-10-03
PSP,883016,ORD802668,2001,Capture,Completed,BNPL,204.48,1.3,AED,2025-10-22 13:04:31+0400,2025-10-22 09:04:31+0000,2025-10-03
PSP,883017,ORD802670,2001,Capture,Completed,CASH,190.78,0.0,AED,2025-10-12 17:15:06+0400,2025-10-12 13:15:06+0000,2025-10-03
PSP,883018,ORD802671,2006,Capture,Completed,WALLET,135.92,2.42,AED,2025-10-08 18:55:25+0400,2025-10-08 14:55:25+0000,2025-10-03
PSP,883019,ORD802672,2007,Capture,Completed,VISA,152.8,1.52,SAR,2025-10-18 21:49:16+0300,2025-10-18 18:49:16+0000,2025-10-03
PSP,883020,ORD802673,2006,Capture,Completed,VISA,401.75,4.98,AED,2025-10-18 04:18:48+0400,2025-10-18 00:18:48+0000,2025-10-03
PSP,883021,ORD802674,2007,Capture,Completed,VISA,50.79,0.78,SAR,2025-10-11 13:05:46+0300,2025-10-11 10:05:46+0000,2025-10-03
PSP,883022,ORD802674,2007,Capture,Completed,BNPL,131.83,2.28,SAR,2025-10-11 12:56:46+0300,2025-10-11 09:56:46+0000,2025-10-03
PSP,883023,ORD802675,2003,Capture,Completed,MASTERCARD,733.29,4.79,SAR,2025-10-20 17:28:11+0300,2025-10-20 14:28:11+0000,2025-10-03
PSP,883024,ORD802675,2003,Refund,Completed,MASTERCARD,215.5,0.0,SAR,2025-10-21 16:41:11+0300,2025-10-21 13:41:11+0000,2025-10-20
PSP,883025,ORD802676,2004,Capture,Completed,CASH,104.64,0.0,SAR,2025-10-31 14:13:18+0300,2025-10-31 11:13:18+0000,2025-10-03
PSP,883026,ORD802677,2005,Capture,Completed,MASTERCARD,57.57,0.9,SAR,2025-10-29 05:27:51+0300,2025-10-29 02:27:51+0000,2025-10-03
PSP,883027,ORD802678,2005,Capture,Completed,MASTERCARD,48.5,0.52,SAR,2025-10-11 02:56:22+0300,2025-10-10 23:56:22+0000,2025-10-03
PSP,883028,ORD802678,2005,Capture,Completed,CASH,11.31,0.0,SAR,2025-10-11 03:17:22+0300,2025-10-11 00:17:22+0000,2025-10-03
PSP,883029,ORD802679,2007,Capture,Completed,BNPL,102.83,1.34,SAR,2025-10-15 11:43:32+0300,2025-10-15 08:43:32+0000,2025-10-03
PSP,883030,ORD802679,2007,Capture,Completed,MASTERCARD,158.73,1.38,SAR,2025-10-15 11:46:32+0300,2025-10-15 08:46:32+0000,2025-10-03
PSP,883031,ORD802680,2006,Capture,Completed,WALLET,264.54,3.98,AED,2025-10-24 02:37:35+0400,2025-10-23 22:37:35+0000,2025-10-03
PSP,883032,ORD802681,2007,Capture,Completed,CASH,183.74,0.0,SAR,2025-10-25 13:24:09+0300,2025-10-25 10:24:09+0000,2025-10-03
PSP,883033,ORD802681,2007,Refund,Completed,CASH,70.37,0.0,SAR,2025-11-12 14:07:09+0300,2025-11-12 11:07:09+0000,2025-10-20
PSP,883034,ORD802682,2001,Capture,Completed,CASH,405.41,0.0,AED,2025-10-12 01:43:32+0400,2025-10-11 21:43:32+0000,2025-10-03
PSP,883035,ORD802683,2007,Capture,Completed,VISA,160.03,0.91,SAR,2025-10-23 00:26:28+0300,2025-10-22 21:26:28+0000,2025-10-03
PSP,883036,ORD802684,2006,Capture,Completed,VISA,64.21,1.16,AED,2025-10-07 09:29:42+0400,2025-10-07 05:29:42+0000,2025-10-03
PSP,883037,ORD802685,2007,Capture,Completed,MASTERCARD,237.23,1.29,SAR,2025-10-13 16:31:25+0300,2025-10-13 13:31:25+0000,2025-10-03
PSP,883038,ORD802685,2007,Refund,Completed,BNPL,138.63,0.0,SAR,2025-10-25 17:04:25+0300,2025-10-25 14:04:25+0000,2025-10-20
PSP,883039,ORD802686,2001,Capture,Completed,BNPL,85.48,1.19,AED,2025-10-29 13:24:40+0400,2025-10-29 09:24:40+0000,2025-10-03
PSP,883040,ORD802686,2001,Capture,Completed,WALLET,4.71,0.06,AED,2025-10-29 13:16:40+0400,2025-10-29 09:16:40+0000,2025-10-03
PSP,883041,ORD802688,2004,Capture,Completed,WALLET,198.19,2.45,SAR,2025-10-26 23:05:31+0300,2025-10-26 20:05:31+0000,2025-10-03
PSP,883042,ORD802688,2004,Capture,Completed,BNPL,128.54,1.32,SAR,2025-10-26 22:56:31+0300,2025-10-26 19:56:31+0000,2025-10-03
PSP,883043,ORD802689,2004,Capture,Completed,CASH,334.49,0.0,SAR,2025-10-13 00:17:10+0300,2025-10-12 21:17:10+0000,2025-10-03
PSP,883044,ORD802691,2007,Capture,Completed,VISA,208.78,3.54,SAR,2025-10-30 13:02:30+0300,2025-10-30 10:02:30+0000,2025-10-03
PSP,883045,ORD802692,2007,Capture,Completed,BNPL,198.95,1.98,SAR,2025-10-25 19:43:08+0300,2025-10-25 16:43:08+0000,2025-10-03
PSP,883046,ORD802692,2007,Capture,Completed,VISA,431.84,2.82,SAR,2025-10-25 19:19:08+0300,2025-10-25 16:19:08+0000,2025-10-03
PSP,883047,ORD802694,2002,Capture,Completed,MASTERCARD,513.54,9.42,AED,2025-10-07 02:44:15+0400,2025-10-06 22:44:15+0000,2025-10-03
PSP,883048,ORD802694,2002,Refund,Completed,WALLET,319.93,0.0,AED,2025-10-11 03:53:15+0400,2025-10-10 23:53:15+0000,2025-10-20
PSP,883049,ORD802695,2001,Capture,Completed,BNPL,158.07,1.42,AED,2025-10-25 23:00:15+0400,2025-10-25 19:00:15+0000,2025-10-03
PSP,883050,ORD802696,2002,Capture,Completed,VISA,319.69,4.48,AED,2025-10-05 11:41:10+0400,2025-10-05 07:41:10+0000,2025-10-03
PSP,883051,ORD802696,2002,Refund,Completed,CASH,34.01,0.0,AED,2025-10-21 10:43:10+0400,2025-10-21 06:43:10+0000,2025-10-20
PSP,883052,ORD802697,2002,Capture,Completed,MASTERCARD,74.28,0.79,AED,2025-10-19 17:10:42+0400,2025-10-19 13:10:42+0000,2025-10-03
PSP,883053,ORD802697,2002,Capture,Completed,BNPL,5.9,0.08,AED,2025-10-19 16:23:42+0400,2025-10-19 12:23:42+0000,2025-10-03
PSP,883054,ORD802698,2002,Capture,Completed,CASH,175.37,0.0,AED,2025-10-02 10:48:27+0400,2025-10-02 06:48:27+0000,2025-10-03
PSP,883055,ORD802699,2006,Capture,Completed,VISA,165.31,1.4,AED,2025-10-28 13:28:46+0400,2025-10-28 09:28:46+0000,2025-10-03
PSP,883056,ORD802700,2006,Capture,Completed,CASH,17.98,0.0,AED,2025-10-08 01:54:06+0400,2025-10-07 21:54:06+0000,2025-10-03
PSP,883057,ORD802702,2007,Capture,Completed,BNPL,18.56,0.2,SAR,2025-10-01 18:09:36+0300,2025-10-01 15:09:36+0000,2025-10-03
PSP,883058,ORD802702,2007,Capture,Completed,MASTERCARD,60.26,0.52,SAR,2025-10-01 17:48:36+0300,2025-10-01 14:48:36+0000,2025-10-03
PSP,883059,ORD802702,2007,Refund,Completed,BNPL,66.93,0.0,SAR,2025-10-17 19:10:36+0300,2025-10-17 16:10:36+0000,2025-10-20
PSP,883060,ORD802703,2006,Capture,Completed,WALLET,263.32,3.05,AED,2025-10-05 04:48:25+0400,2025-10-05 00:48:25+0000,2025-10-03
PSP,883061,ORD802704,2007,Capture,Completed,MASTERCARD,71.96,1.19,SAR,2025-10-09 15:22:29+0300,2025-10-09 12:22:29+0000,2025-10-03
