source_system,order_number,line_number,store_id,sku,quantity,unit_price,discount_amount,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts,ingestion_date
OMS,ORD801303,1,2006,SKU00249,3,66.36,38.1,160.98,8.05,152.93,UAE,AED,Fashion,2025-09-15 17:52:52+0400,2025-09-15 13:52:52+0000,2025-09-03
OMS,ORD801303,2,2006,SKU00001,2,105.61,24.99,186.23,9.31,176.92,UAE,AED,HomeAppliance,2025-09-15 17:52:52+0400,2025-09-15 13:52:52+0000,2025-09-03
OMS,ORD801304,1,2005,SKU00156,1,86.25,11.54,74.71,11.21,63.5,KSA,SAR,Fashion,2025-09-06 03:55:17+0300,2025-09-06 00:55:17+0000,2025-09-03
OMS,ORD801305,1,2006,SKU00212,1,96.4,12.1,84.3,4.21,80.09,UAE,AED,Electronics,2025-09-26 22:17:12+0400,2025-09-26 18:17:12+0000,2025-09-03
OMS,ORD801305,2,2006,SKU00187,2,51.89,12.36,91.42,4.57,86.85,UAE,AED,HomeAppliance,2025-09-26 22:17:12+0400,2025-09-26 18:17:12+0000,2025-09-03
OMS,ORD801306,1,2001,SKU00007,2,76.88,0.96,152.8,0.0,152.8,UAE,AED,HomeAppliance,2025-09-11 21:16:50+0400,2025-09-11 17:16:50+0000,2025-09-03
OMS,ORD801306,2,2001,SKU00173,3,143.85,28.6,402.95,20.15,382.8,UAE,AED,HomeAppliance,2025-09-11 21:16:50+0400,2025-09-11 17:16:50+0000,2025-09-03
OMS,ORD801306,3,2001,SKU00166,2,67.15,15.65,118.65,5.93,112.72,UAE,AED,Fashion,2025-09-11 21:16:50+0400,2025-09-11 17:16:50+0000,2025-09-03
OMS,ORD801307,1,2003,SKU00175,3,25.44,12.06,64.26,9.64,54.62,KSA,SAR,HomeAppliance,2025-09-21 01:27:27+0300,2025-09-20 22:27:27+0000,2025-09-03
OMS,ORD801307,2,2003,SKU00078,2,61.98,7.84,116.12,17.42,98.7,KSA,SAR,Fashion,2025-09-21 01:27:27+0300,2025-09-20 22:27:27+0000,2025-09-03
OMS,ORD801308,1,2005,SKU00111,1,93.9,10.79,83.11,12.47,70.64,KSA,SAR,Accessories,2025-09-29 07:55:57+0300,2025-09-29 04:55:57+0000,2025-09-03
OMS,ORD801308,2,2005,SKU00089,1,98.16,18.21,79.95,11.99,67.96,KSA,SAR,HomeAppliance,2025-09-29 07:55:57+0300,2025-09-29 04:55:57+0000,2025-09-03
OMS,ORD801308,3,2005,SKU00046,1,25.87,1.22,24.65,3.7,20.95,KSA,SAR,Electronics,2025-09-29 07:55:57+0300,2025-09-29 04:55:57+0000,2025-09-03
OMS,ORD801308,4,2005,SKU00081,1,72.64,3.84,68.8,10.32,58.48,KSA,SAR,Accessories,2025-09-29 07:55:57+0300,2025-09-29 04:55:57+0000,2025-09-03
OMS,ORD801309,1,2005,SKU00012,2,68.07,10.97,125.17,18.78,106.39,KSA,SAR,Accessories,2025-09-15 14:52:15+0300,2025-09-15 11:52:15+0000,2025-09-03
OMS,ORD801310,1,2005,SKU00216,3,93.32,11.21,268.75,40.31,228.44,KSA,SAR,Electronics,2025-09-29 14:20:29+0300,2025-09-29 11:20:29+0000,2025-09-03
OMS,ORD801310,2,2005,SKU00117,1,63.7,5.72,57.98,8.7,49.28,KSA,SAR,Electronics,2025-09-29 14:20:29+0300,2025-09-29 11:20:29+0000,2025-09-03
OMS,ORD801311,1,2007,SKU00239,3,124.21,21.58,351.05,52.66,298.39,KSA,SAR,HomeAppliance,2025-09-07 11:48:10+0300,2025-09-07 08:48:10+0000,2025-10-03
OMS,ORD801312,1,2007,SKU00167,1,90.29,10.68,79.61,11.94,67.67,KSA,SAR,HomeAppliance,2025-09-10 21:53:31+0300,2025-09-10 18:53:31+0000,2025-10-03
OMS,ORD801312,2,2007,SKU00092,3,119.21,51.84,305.79,45.87,259.92,KSA,SAR,HomeAppliance,2025-09-10 21:53:31+0300,2025-09-10 18:53:31+0000,2025-09-03
OMS,ORD801312,3,2007,SKU00147,2,79.49,24.58,134.4,20.16,114.24,KSA,SAR,Accessories,2025-09-10 21:53:31+0300,2025-09-10 18:53:31+0000,2025-09-03
OMS,ORD801312,4,2007,SKU00123,1,74.52,2.85,71.67,10.75,60.92,KSA,SAR,Accessories,2025-09-10 21:53:31+0300,2025-09-10 18:53:31+0000,2025-09-03
OMS,ORD801313,1,2007,SKU00027,1,51.04,8.89,42.15,6.32,35.83,KSA,SAR,Electronics,2025-09-24 01:18:02+0300,2025-09-23 22:18:02+0000,2025-09-03
OMS,ORD801314,1,2007,SKU00027,1,59.31,1.16,58.15,8.72,49.43,KSA,SAR,Electronics,2025-09-07 12:59:37+0300,2025-09-07 09:59:37+0000,2025-09-03
OMS,ORD801314,2,2007,SKU00197,2,13.19,2.73,23.65,3.55,20.1,KSA,SAR,Electronics,2025-09-07 12:59:37+0300,2025-09-07 09:59:37+0000,2025-09-03
OMS,ORD801315,1,2005,SKU00087,2,67.01,26.27,107.75,16.16,91.59,KSA,SAR,Electronics,2025-09-01 16:26:30+0300,2025-09-01 13:26:30+0000,2025-09-03
OMS,ORD801316,1,2003,SKU00026,1,75.45,7.7,67.75,10.16,57.59,KSA,SAR,Electronics,2025-09-12 19:48:03+0300,2025-09-12 16:48:03+0000,2025-10-03
OMS,ORD801317,1,2002,SKU00129,1,70.99,12.91,58.08,2.9,55.18,UAE,AED,Accessories,2025-09-22 21:16:54+0400,2025-09-22 17:16:54+0000,2025-09-03
OMS,ORD801317,2,2002,SKU00253,3,94.68,39.78,244.26,12.21,232.05,UAE,AED,Electronics,2025-09-22 21:16:54+0400,2025-09-22 17:16:54+0000,2025-09-03
OMS,ORD801317,3,2002,SKU00203,2,109.6,9.2,210.0,10.5,199.5,UAE,AED,Fashion,2025-09-22 21:16:54+0400,2025-09-22 17:16:54+0000,2025-09-03
OMS,ORD801317,4,2002,SKU00178,3,79.33,32.93,205.06,10.25,194.81,UAE,AED,Accessories,2025-09-22 21:16:54+0400,2025-09-22 17:16:54+0000,2025-09-03
OMS,ORD801318,1,2000,SKU00000,2,88.81,23.18,154.44,7.72,146.72,UAE,AED,Accessories,2025-09-05 15:37:13+0400,2025-09-05 11:37:13+0000,2025-09-03
OMS,ORD801318,2,2000,SKU00103,2,68.61,11.67,125.55,6.28,119.27,UAE,AED,Electronics,2025-09-05 15:37:13+0400,2025-09-05 11:37:13+0000,2025-09-03
OMS,ORD801318,3,2000,SKU00161,2,61.53,2.69,120.37,6.02,114.35,UAE,AED,HomeAppliance,2025-09-05 15:37:13+0400,2025-09-05 11:37:13+0000,2025-10-03
OMS,ORD801319,1,2002,SKU00247,1,28.4,3.92,24.48,1.22,23.26,UAE,AED,HomeAppliance,2025-09-04 02:10:45+0400,2025-09-03 22:10:45+0000,2025-09-03
OMS,ORD801320,1,2001,SKU00229,1,113.65,10.04,103.61,5.18,98.43,UAE,AED,Accessories,2025-09-08 00:34:40+0400,2025-09-07 20:34:40+0000,2025-09-03
OMS,ORD801320,2,2001,SKU00028,1,22.29,0.51,21.78,1.09,20.69,UAE,AED,Electronics,2025-09-08 00:34:40+0400,2025-09-07 20:34:40+0000,2025-09-03
OMS,ORD801321,1,2006,SKU00214,1,62.84,3.2,59.64,2.98,56.66,UAE,AED,Accessories,2025-09-14 02:17:36+0400,2025-09-13 22:17:36+0000,2025-09-03
OMS,ORD801322,1,2006,SKU00110,3,54.33,16.58,146.41,7.32,139.09,UAE,AED,Fashion,2025-09-20 12:18:32+0400,2025-09-20 08:18:32+0000,2025-09-03
OMS,ORD801323,1,2007,SKU00038,2,38.46,9.26,67.66,10.15,57.51,KSA,SAR,Accessories,2025-09-01 13:23:37+0300,2025-09-01 10:23:37+0000,2025-09-03
OMS,ORD801324,1,2003,SKU00243,3,131.32,51.26,342.7,51.4,291.3,KSA,SAR,Electronics,2025-09-03 17:23:48+0300,2025-09-03 14:23:48+0000,2025-09-03
OMS,ORD801325,1,2001,SKU00015,1,82.18,6.73,75.45,3.77,71.68,UAE,AED,Fashion,2025-09-28 07:09:47+0400,2025-09-28 03:09:47+0000,2025-09-03
OMS,ORD801325,2,2001,SKU00064,2,132.99,39.72,226.26,11.31,214.95,UAE,AED,HomeAppliance,2025-09-28 07:09:47+0400,2025-09-28 03:09:47+0000,2025-09-03
OMS,ORD801326,1,2004,SKU00252,1,106.4,4.35,102.05,15.31,86.74,KSA,SAR,Accessories,2025-09-18 00:10:01+0300,2025-09-17 21:10:01+0000,2025-09-03
OMS,ORD801326,2,2004,SKU00220,3,80.88,22.01,220.63,33.09,187.54,KSA,SAR,Electronics,2025-09-18 00:10:01+0300,2025-09-17 21:10:01+0000,2025-09-03
OMS,ORD801326,3,2004,SKU00032,3,134.82,62.81,341.65,51.25,290.4,KSA,SAR,Fashion,2025-09-18 00:10:01+0300,2025-09-17 21:10:01+0000,2025-09-03
OMS,ORD801327,1,2006,SKU00065,3,52.44,27.99,129.33,6.47,122.86,UAE,AED,HomeAppliance,2025-09-29 20:54:14+0400,2025-09-29 16:54:14+0000,2025-09-03
OMS,ORD801328,1,2007,SKU00124,3,70.94,3.15,209.67,31.45,178.22,KSA,SAR,Accessories,2025-09-29 01:58:09+0300,2025-09-28 22:58:09+0000,2025-09-03
OMS,ORD801328,2,2007,SKU00152,2,7.0,2.0,12.0,1.8,10.2,KSA,SAR,Electronics,2025-09-29 01:58:09+0300,2025-09-28 22:58:09+0000,2025-09-03
OMS,ORD801329,1,2000,SKU00126,1,42.97,7.65,35.32,1.77,33.55,UAE,AED,HomeAppliance,2025-09-22 13:00:40+0400,2025-09-22 09:00:40+0000,2025-09-03
OMS,ORD801329,2,2000,SKU00214,1,111.67,6.24,105.43,5.27,100.16,UAE,AED,Accessories,2025-09-22 13:00:40+0400,2025-09-22 09:00:40+0000,2025-10-03
OMS,ORD801329,3,2000,SKU00197,1,118.39,21.82,96.57,4.83,91.74,UAE,AED,Electronics,2025-09-22 13:00:40+0400,2025-09-22 09:00:40+0000,2025-09-03
OMS,ORD801330,1,2005,SKU00125,3,102.61,38.02,269.81,40.47,229.34,KSA,SAR,Electronics,2025-09-30 05:14:33+0300,2025-09-30 02:14:33+0000,2025-09-03
OMS,ORD801330,2,2005,SKU00173,3,87.44,44.67,217.65,32.65,185.0,KSA,SAR,HomeAppliance,2025-09-30 05:14:33+0300,2025-09-30 02:14:33+0000,2025-09-03
OMS,ORD801330,3,2005,SKU00008,2,50.74,12.48,89.0,0.0,89.0,KSA,SAR,Accessories,2025-09-30 05:14:33+0300,2025-09-30 02:14:33+0000,2025-09-03
OMS,ORD801331,1,2004,SKU00201,2,7.0,1.43,12.57,1.89,10.68,KSA,SAR,Fashion,2025-09-26 03:01:38+0300,2025-09-26 00:01:38+0000,2025-09-03
OMS,ORD801332,1,2002,SKU00199,2,77.02,29.16,124.88,6.24,118.64,UAE,AED,Fashion,2025-09-24 22:12:49+0400,2025-09-24 18:12:49+0000,2025-09-03
OMS,ORD801333,1,2002,SKU00110,2,77.26,7.0,147.52,7.38,140.14,UAE,AED,Fashion,2025-09-13 01:31:12+0400,2025-09-12 21:31:12+0000,2025-09-03
OMS,ORD801333,2,2002,SKU00159,2,69.29,22.74,115.84,5.79,110.05,UAE,AED,HomeAppliance,2025-09-13 01:31:12+0400,2025-09-12 21:31:12+0000,2025-09-03
OMS,ORD801333,3,2002,SKU00043,3,51.94,28.93,126.89,6.34,120.55,UAE,AED,Electronics,2025-09-13 01:31:12+0400,2025-09-12 21:31:12+0000,2025-09-03
OMS,ORD801334,1,2004,SKU00062,2,66.79,25.69,107.89,16.18,91.71,KSA,SAR,Accessories,2025-09-09 00:21:16+0300,2025-09-08 21:21:16+0000,2025-09-03
OMS,ORD801334,2,2004,SKU00142,3,118.72,7.61,348.55,52.28,296.27,KSA,SAR,Electronics,2025-09-09 00:21:16+0300,2025-09-08 21:21:16+0000,2025-09-03
OMS,ORD801335,1,2003,SKU00237,3,66.84,29.29,171.23,25.68,145.55,KSA,SAR,HomeAppliance,2025-09-01 00:27:55+0300,2025-08-31 21:27:55+0000,2025-09-03
OMS,ORD801336,1,2002,SKU00185,3,84.08,45.58,206.66,10.33,196.33,UAE,AED,Fashion,2025-09-03 03:15:57+0400,2025-09-02 23:15:57+0000,2025-09-03
OMS,ORD801337,1,2007,SKU00246,3,37.36,5.77,106.31,15.95,90.36,KSA,SAR,HomeAppliance,2025-09-03 23:41:09+0300,2025-09-03 20:41:09+0000,2025-09-03
OMS,ORD801337,2,2007,SKU00223,2,122.82,0.37,245.27,36.79,208.48,KSA,SAR,Accessories,2025-09-03 23:41:09+0300,2025-09-03 20:41:09+0000,2025-09-03
OMS,ORD801337,3,2007,SKU00235,3,89.36,42.11,225.97,33.9,192.07,KSA,SAR,Fashion,2025-09-03 23:41:09+0300,2025-09-03 20:41:09+0000,2025-09-03
OMS,ORD801338,1,2006,SKU00196,3,96.48,15.91,273.53,13.68,259.85,UAE,AED,Accessories,2025-09-26 19:16:27+0400,2025-09-26 15:16:27+0000,2025-09-03
OMS,ORD801339,1,2005,SKU00242,3,101.82,52.07,253.39,38.01,215.38,KSA,SAR,Electronics,2025-09-02 05:23:22+0300,2025-09-02 02:23:22+0000,2025-09-03
OMS,ORD801340,1,2004,SKU00158,2,64.71,16.24,113.18,16.98,96.2,KSA,SAR,HomeAppliance,2025-09-20 17:00:40+0300,2025-09-20 14:00:40+0000,2025-09-03
OMS,ORD801341,1,2006,SKU00182,1,119.76,22.02,97.74,0.0,97.74,UAE,AED,HomeAppliance,2025-09-10 00:18:25+0400,2025-09-09 20:18:25+0000,2025-09-03
OMS,ORD801342,1,2001,SKU00252,2,74.09,12.85,135.33,6.77,128.56,UAE,AED,Accessories,2025-09-12 12:54:15+0400,2025-09-12 08:54:15+0000,2025-09-03
OMS,ORD801342,2,2001,SKU00149,3,7.0,2.19,18.81,0.94,17.87,UAE,AED,Accessories,2025-09-12 12:54:15+0400,2025-09-12 08:54:15+0000,2025-09-03
OMS,ORD801342,3,2001,SKU00120,2,110.07,41.8,178.34,8.92,169.42,UAE,AED,Accessories,2025-09-12 12:54:15+0400,2025-09-12 08:54:15+0000,2025-09-03
OMS,ORD801343,1,2003,SKU00252,1,84.78,16.69,68.09,10.21,57.88,KSA,SAR,Accessories,2025-09-08 17:30:02+0300,2025-09-08 14:30:02+0000,2025-09-03
OMS,ORD801343,2,2003,SKU00014,3,59.3,29.03,148.87,22.33,126.54,KSA,SAR,Electronics,2025-09-08 17:30:02+0300,2025-09-08 14:30:02+0000,2025-09-03
OMS,ORD801344,1,2005,SKU00244,1,37.75,1.55,36.2,5.43,30.77,KSA,SAR,Electronics,2025-09-03 20:01:00+0300,2025-09-03 17:01:00+0000,2025-09-03
OMS,ORD801345,1,2007,SKU00148,3,58.79,24.58,151.79,0.0,151.79,KSA,SAR,Electronics,2025-09-06 02:14:17+0300,2025-09-05 23:14:17+0000,2025-09-03
OMS,ORD801346,1,2004,SKU00259,1,51.35,1.72,49.63,7.44,42.19,KSA,SAR,Accessories,2025-09-01 14:23:20+0300,2025-09-01 11:23:20+0000,2025-09-03
OMS,ORD801347,1,2005,SKU00160,2,85.26,27.89,142.63,0.0,142.63,KSA,SAR,Fashion,2025-09-30 17:46:36+0300,2025-09-30 14:46:36+0000,2025-09-03
OMS,ORD801348,1,2007,SKU00144,2,15.1,0.13,30.07,4.51,25.56,KSA,SAR,Fashion,2025-09-27 17:52:18+0300,2025-09-27 14:52:18+0000,2025-09-03
OMS,ORD801349,1,2007,SKU00203,1,112.42,3.06,109.36,16.4,92.96,KSA,SAR,Fashion,2025-09-10 13:49:20+0300,2025-09-10 10:49:20+0000,2025-09-03
OMS,ORD801350,1,2007,SKU00237,1,47.21,4.85,42.36,6.35,36.01,KSA,SAR,HomeAppliance,2025-09-07 21:45:09+0300,2025-09-07 18:45:09+0000,2025-09-03
OMS,ORD801351,1,2007,SKU00061,1,92.04,6.84,85.2,12.78,72.42,KSA,SAR,Accessories,2025-09-21 01:23:15+0300,2025-09-20 22:23:15+0000,2025-09-03
OMS,ORD801351,2,2007,SKU00066,3,54.35,5.78,157.27,23.59,133.68,KSA,SAR,HomeAppliance,2025-09-21 01:23:15+0300,2025-09-20 22:23:15+0000,2025-09-03
OMS,ORD801352,1,2007,SKU00095,1,80.83,1.71,79.12,11.87,67.25,KSA,SAR,Electronics,2025-09-10 16:27:20+0300,2025-09-10 13:27:20+0000,2025-09-03
OMS,ORD801352,2,2007,SKU00139,3,40.33,23.89,97.1,14.56,82.54,KSA,SAR,Accessories,2025-09-10 16:27:20+0300,2025-09-10 13:27:20+0000,2025-09-03
OMS,ORD801353,1,2003,SKU00139,2,95.47,10.25,180.69,27.1,153.59,KSA,SAR,Accessories,2025-09-26 03:48:51+0300,2025-09-26 00:48:51+0000,2025-09-03
OMS,ORD801353,2,2003,SKU00047,1,55.0,3.18,51.82,7.77,44.05,KSA,SAR,Electronics,2025-09-26 03:48:51+0300,2025-09-26 00:48:51+0000,2025-09-03
OMS,ORD801354,1,2002,SKU00002,3,62.19,33.62,152.95,7.65,145.3,UAE,AED,HomeAppliance,2025-09-30 12:28:04+0400,2025-09-30 08:28:04+0000,2025-09-03
OMS,ORD801354,2,2002,SKU00184,2,52.6,3.18,102.02,5.1,96.92,UAE,AED,HomeAppliance,2025-09-30 12:28:04+0400,2025-09-30 08:28:04+0000,2025-09-03
OMS,ORD801354,3,2002,SKU00207,1,89.64,11.94,77.7,0.0,77.7,UAE,AED,HomeAppliance,2025-09-30 12:28:04+0400,2025-09-30 08:28:04+0000,2025-09-03
OMS,ORD801355,1,2003,SKU00235,3,41.41,4.01,120.22,18.03,102.19,KSA,SAR,Fashion,2025-09-25 14:38:14+0300,2025-09-25 11:38:14+0000,2025-09-03
OMS,ORD801355,2,2003,SKU00210,2,75.6,4.57,146.63,21.99,124.64,KSA,SAR,Fashion,2025-09-25 14:38:14+0300,2025-09-25 11:38:14+0000,2025-09-03
OMS,ORD801356,1,2003,SKU00197,3,35.72,20.51,86.65,13.0,73.65,KSA,SAR,Electronics,2025-09-21 03:47:41+0300,2025-09-21 00:47:41+0000,2025-09-03
OMS,ORD801357,1,2007,SKU00081,1,83.98,10.26,73.72,11.06,62.66,KSA,SAR,Accessories,2025-09-30 18:24:38+0300,2025-09-30 15:24:38+0000,2025-09-03
OMS,ORD801358,1,2006,SKU00211,2,7.0,0.5,13.5,0.68,12.82,UAE,AED,Accessories,2025-09-09 11:28:11+0400,2025-09-09 07:28:11+0000,2025-09-03
OMS,ORD801358,2,2006,SKU00144,2,96.15,34.78,157.52,7.88,149.64,UAE,AED,Fashion,2025-09-09 11:28:11+0400,2025-09-09 07:28:11+0000,2025-09-03
OMS,ORD801359,1,2000,SKU00227,3,60.39,22.05,159.12,7.96,151.16,UAE,AED,Electronics,2025-09-25 16:32:02+0400,2025-09-25 12:32:02+0000,2025-09-03
OMS,ORD801360,1,2005,SKU00110,3,131.84,50.28,345.24,51.79,293.45,KSA,SAR,Fashion,2025-09-04 02:17:38+0300,2025-09-03 23:17:38+0000,2025-09-03
OMS,ORD801361,1,2006,SKU00152,3,63.3,6.45,183.45,9.17,174.28,UAE,AED,Electronics,2025-09-03 08:29:45+0400,2025-09-03 04:29:45+0000,2025-09-03
OMS,ORD801362,1,2000,SKU00212,1,7.0,0.61,6.39,0.32,6.07,UAE,AED,Electronics,2025-09-24 04:49:23+0400,2025-09-24 00:49:23+0000,2025-09-03
OMS,ORD801362,2,2000,SKU00252,3,12.04,3.72,32.4,1.62,30.78,UAE,AED,Accessories,2025-09-24 04:49:23+0400,2025-09-24 00:49:23+0000,2025-09-03
OMS,ORD801363,1,2004,SKU00248,1,111.36,4.0,107.36,16.1,91.26,KSA,SAR,Accessories,2025-09-27 03:17:19+0300,2025-09-27 00:17:19+0000,2025-09-03
OMS,ORD801364,1,2002,SKU00218,2,75.04,26.5,123.58,6.18,117.4,UAE,AED,Fashion,2025-09-01 07:23:51+0400,2025-09-01 03:23:51+0000,2025-09-03
OMS,ORD801365,1,2002,SKU00037,2,81.84,26.64,137.04,6.85,130.19,UAE,AED,Accessories,2025-09-19 05:05:29+0400,2025-09-19 01:05:29+0000,2025-09-03
OMS,ORD801366,1,2003,SKU00221,3,72.8,33.1,185.3,27.8,157.5,KSA,SAR,Accessories,2025-09-22 04:43:52+0300,2025-09-22 01:43:52+0000,2025-09-03
OMS,ORD801366,2,2003,SKU00149,3,59.9,14.24,165.46,24.82,140.64,KSA,SAR,Accessories,2025-09-22 04:43:52+0300,2025-09-22 01:43:52+0000,2025-09-03
OMS,ORD801367,1,2006,SKU00104,1,133.09,15.36,117.73,5.89,111.84,UAE,AED,Electronics,2025-09-23 14:04:25+0400,2025-09-23 10:04:25+0000,2025-09-03
OMS,ORD801368,1,2002,SKU00027,1,110.26,9.47,100.79,5.04,95.75,UAE,AED,Electronics,2025-09-04 21:45:51+0400,2025-09-04 17:45:51+0000,2025-09-03
OMS,ORD801369,1,2007,SKU00179,1,19.25,2.53,16.72,2.51,14.21,KSA,SAR,Electronics,2025-09-22 23:11:09+0300,2025-09-22 20:11:09+0000,2025-09-03
OMS,ORD801370,1,2006,SKU00188,2,68.72,23.51,113.93,5.7,108.23,UAE,AED,Fashion,2025-09-09 12:20:46+0400,2025-09-09 08:20:46+0000,2025-09-03
OMS,ORD801371,1,2006,SKU00121,2,36.19,3.87,68.51,3.43,65.08,UAE,AED,Accessories,2025-09-11 23:14:56+0400,2025-09-11 19:14:56+0000,2025-09-03
OMS,ORD801372,1,2000,SKU00201,2,120.22,25.66,214.78,10.74,204.04,UAE,AED,Fashion,2025-09-06 02:39:43+0400,2025-09-05 22:39:43+0000,2025-09-03
OMS,ORD801373,1,2007,SKU00163,3,102.87,15.86,292.75,43.91,248.84,KSA,SAR,HomeAppliance,2025-09-13 16:35:03+0300,2025-09-13 13:35:03+0000,2025-09-03
OMS,ORD801374,1,2006,SKU00029,2,118.92,35.45,202.39,10.12,192.27,UAE,AED,Fashion,2025-09-02 21:13:32+0400,2025-09-02 17:13:32+0000,2025-09-03
OMS,ORD801375,1,2002,SKU00016,2,19.36,6.87,31.85,1.59,30.26,UAE,AED,HomeAppliance,2025-09-17 06:54:16+0400,2025-09-17 02:54:16+0000,2025-09-03
OMS,ORD801375,2,2002,SKU00049,3,117.35,64.82,287.23,14.36,272.87,UAE,AED,Electronics,2025-09-17 06:54:16+0400,2025-09-17 02:54:16+0000,2025-09-03
OMS,ORD801376,1,2004,SKU00073,2,97.09,19.29,174.89,26.23,148.66,KSA,SAR,Accessories,2025-09-13 18:45:54+0300,2025-09-13 15:45:54+0000,2025-09-03
OMS,ORD801377,1,2001,SKU00214,3,75.32,40.23,185.73,9.29,176.44,UAE,AED,Accessories,2025-09-03 13:12:18+0400,2025-09-03 09:12:18+0000,2025-09-03
OMS,ORD801378,1,2007,SKU00216,2,78.03,17.59,138.47,20.77,117.7,KSA,SAR,Electronics,2025-09-13 21:53:53+0300,2025-09-13 18:53:53+0000,2025-09-03
OMS,ORD801379,1,2006,SKU00213,3,128.28,60.79,324.05,16.2,307.85,UAE,AED,Fashion,2025-09-27 21:12:34+0400,2025-09-27 17:12:34+0000,2025-09-03
OMS,ORD801379,2,2006,SKU00150,3,72.33,17.08,199.91,10.0,189.91,UAE,AED,Accessories,2025-09-27 21:12:34+0400,2025-09-27 17:12:34+0000,2025-09-03
OMS,ORD801380,1,2007,SKU00036,1,110.22,14.47,95.75,14.36,81.39,KSA,SAR,Fashion,2025-09-22 04:02:17+0300,2025-09-22 01:02:17+0000,2025-09-03
OMS,ORD801381,1,2001,SKU00093,3,82.71,32.83,215.3,10.77,204.53,UAE,AED,Fashion,2025-09-26 09:37:27+0400,2025-09-26 05:37:27+0000,2025-09-03
OMS,ORD801381,2,2001,SKU00081,2,53.58,4.42,102.74,5.14,97.6,UAE,AED,Accessories,2025-09-26 09:37:27+0400,2025-09-26 05:37:27+0000,2025-09-03
OMS,ORD801382,1,2007,SKU00165,2,66.21,2.12,130.3,0.0,130.3,KSA,SAR,Accessories,2025-09-13 21:05:33+0300,2025-09-13 18:05:33+0000,2025-09-03
OMS,ORD801383,1,2001,SKU00133,1,86.18,15.98,70.2,3.51,66.69,UAE,AED,Accessories,2025-09-15 08:25:07+0400,2025-09-15 04:25:07+0000,2025-09-03
OMS,ORD801383,2,2001,SKU00232,3,59.93,16.88,162.91,8.15,154.76,UAE,AED,HomeAppliance,2025-09-15 08:25:07+0400,2025-09-15 04:25:07+0000,2025-09-03
OMS,ORD801383,3,2001,SKU00213,3,96.51,20.27,269.26,13.46,255.8,UAE,AED,Fashion,2025-09-15 08:25:07+0400,2025-09-15 04:25:07+0000,2025-09-03
OMS,ORD801383,4,2001,SKU00065,1,63.25,3.17,60.08,3.0,57.08,UAE,AED,HomeAppliance,2025-09-15 08:25:07+0400,2025-09-15 04:25:07+0000,2025-09-03
OMS,ORD801384,1,2006,SKU00137,3,73.32,34.39,185.57,9.28,176.29,UAE,AED,Accessories,2025-09-11 12:49:05+0400,2025-09-11 08:49:05+0000,2025-09-03
OMS,ORD801385,1,2001,SKU00231,2,131.79,37.77,225.81,11.29,214.52,UAE,AED,Fashion,2025-09-05 03:31:22+0400,2025-09-04 23:31:22+0000,2025-09-03
OMS,ORD801385,2,2001,SKU00018,1,58.47,5.46,53.01,2.65,50.36,UAE,AED,Fashion,2025-09-05 03:31:22+0400,2025-09-04 23:31:22+0000,2025-09-03
OMS,ORD801386,1,2006,SKU00041,2,112.19,36.82,187.56,9.38,178.18,UAE,AED,Electronics,2025-09-25 15:11:49+0400,2025-09-25 11:11:49+0000,2025-09-03
OMS,ORD801386,2,2006,SKU00209,2,94.91,10.35,179.47,8.97,170.5,UAE,AED,HomeAppliance,2025-09-25 15:11:49+0400,2025-09-25 11:11:49+0000,2025-09-03
OMS,ORD801387,1,2007,SKU00173,3,53.34,16.03,143.99,21.6,122.39,KSA,SAR,HomeAppliance,2025-09-01 17:44:29+0300,2025-09-01 14:44:29+0000,2025-09-03
OMS,ORD801387,2,2007,SKU00127,2,86.3,26.8,145.8,21.87,123.93,KSA,SAR,Fashion,2025-09-01 17:44:29+0300,2025-09-01 14:44:29+0000,2025-09-03
OMS,ORD801388,1,2001,SKU00001,2,122.42,35.13,209.71,10.49,199.22,UAE,AED,HomeAppliance,2025-09-09 05:47:45+0400,2025-09-09 01:47:45+0000,2025-09-03
OMS,ORD801389,1,2003,SKU00198,3,57.25,14.12,157.63,23.64,133.99,KSA,SAR,Fashion,2025-09-12 11:05:14+0300,2025-09-12 08:05:14+0000,2025-09-03
OMS,ORD801390,1,2001,SKU00014,3,49.97,7.77,142.14,7.11,135.03,UAE,AED,Electronics,2025-09-08 17:27:55+0400,2025-09-08 13:27:55+0000,2025-09-03
OMS,ORD801391,1,2002,SKU00240,1,127.75,1.26,126.49,6.32,120.17,UAE,AED,Electronics,2025-09-16 20:49:58+0400,2025-09-16 16:49:58+0000,2025-09-03
OMS,ORD801392,1,2006,SKU00150,2,149.94,30.32,269.56,13.48,256.08,UAE,AED,Accessories,2025-09-10 07:37:22+0400,2025-09-10 03:37:22+0000,2025-09-03
OMS,ORD801392,2,2006,SKU00076,1,67.32,9.86,57.46,2.87,54.59,UAE,AED,Fashion,2025-09-10 07:37:22+0400,2025-09-10 03:37:22+0000,2025-09-03
OMS,ORD801393,1,2004,SKU00143,1,83.06,0.52,82.54,12.38,70.16,KSA,SAR,HomeAppliance,2025-09-19 20:52:36+0300,2025-09-19 17:52:36+0000,2025-09-03
OMS,ORD801393,2,2004,SKU00145,2,36.46,10.24,62.68,0.0,62.68,KSA,SAR,Fashion,2025-09-19 20:52:36+0300,2025-09-19 17:52:36+0000,2025-09-03
