source_system,order_number,line_number,store_id,sku,quantity,unit_price,discount_amount,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts,ingestion_date
OMS,ORD800263,1,2002,SKU00207,3,47.3,15.81,126.09,0.0,126.09,UAE,AED,HomeAppliance,2025-08-05 05:04:15+0400,2025-08-05 01:04:15+0000,2025-08-03
OMS,ORD800263,2,2002,SKU00063,1,130.22,12.26,117.96,5.9,112.06,UAE,AED,Electronics,2025-08-05 05:04:15+0400,2025-08-05 01:04:15+0000,2025-08-03
OMS,ORD800264,1,2006,SKU00156,1,101.65,8.07,93.58,4.68,88.9,UAE,AED,Fashion,2025-08-20 05:11:06+0400,2025-08-20 01:11:06+0000,2025-08-03
OMS,ORD800264,2,2006,SKU00109,3,65.44,34.85,161.47,8.07,153.4,UAE,AED,Electronics,2025-08-20 05:11:06+0400,2025-08-20 01:11:06+0000,2025-08-03
OMS,ORD800264,3,2006,SKU00234,1,103.79,17.42,86.37,4.32,82.05,UAE,AED,Accessories,2025-08-20 05:11:06+0400,2025-08-20 01:11:06+0000,2025-08-03
OMS,ORD800264,4,2006,SKU00143,3,40.71,2.58,119.55,5.98,113.57,UAE,AED,HomeAppliance,2025-08-20 05:11:06+0400,2025-08-20 01:11:06+0000,2025-08-03
OMS,ORD800265,1,2006,SKU00021,3,25.14,1.46,73.96,3.7,70.26,UAE,AED,Electronics,2025-08-23 11:37:16+0400,2025-08-23 07:37:16+0000,2025-08-03
OMS,ORD800265,2,2006,SKU00065,1,69.78,11.87,57.91,2.9,55.01,UAE,AED,HomeAppliance,2025-08-23 11:37:16+0400,2025-08-23 07:37:16+0000,2025-08-03
OMS,ORD800265,3,2006,SKU00199,3,95.11,55.04,230.29,11.51,218.78,UAE,AED,Fashion,2025-08-23 11:37:16+0400,2025-08-23 07:37:16+0000,2025-08-03
OMS,ORD800266,1,2007,SKU00221,3,39.26,8.18,109.6,16.44,93.16,KSA,SAR,Accessories,2025-08-20 11:38:58+0300,2025-08-20 08:38:58+0000,2025-08-03
OMS,ORD800267,1,2001,SKU00018,1,97.99,1.86,96.13,4.81,91.32,UAE,AED,Fashion,2025-08-05 02:56:17+0400,2025-08-04 22:56:17+0000,2025-08-03
OMS,ORD800268,1,2002,SKU00238,3,109.11,44.43,282.9,14.14,268.76,UAE,AED,HomeAppliance,2025-08-08 17:04:50+0400,2025-08-08 13:04:50+0000,2025-08-03
OMS,ORD800268,2,2002,SKU00052,1,128.14,15.01,113.13,5.66,107.47,UAE,AED,Electronics,2025-08-08 17:04:50+0400,2025-08-08 13:04:50+0000,2025-08-03
OMS,ORD800269,1,2001,SKU00174,2,91.86,12.86,170.86,8.54,162.32,UAE,AED,Accessories,2025-08-09 06:04:07+0400,2025-08-09 02:04:07+0000,2025-08-03
OMS,ORD800269,2,2001,SKU00223,2,39.37,1.09,77.65,3.88,73.77,UAE,AED,Accessories,2025-08-09 06:04:07+0400,2025-08-09 02:04:07+0000,2025-08-03
OMS,ORD800270,1,2002,SKU00242,1,72.06,11.06,61.0,3.05,57.95,UAE,AED,Electronics,2025-08-07 04:00:37+0400,2025-08-07 00:00:37+0000,2025-08-03
OMS,ORD800271,1,2000,SKU00121,3,39.61,11.69,107.14,5.36,101.78,UAE,AED,Accessories,2025-08-08 08:06:11+0400,2025-08-08 04:06:11+0000,2025-08-03
OMS,ORD800272,1,2000,SKU00042,2,88.32,31.83,144.81,7.24,137.57,UAE,AED,Fashion,2025-08-29 16:20:46+0400,2025-08-29 12:20:46+0000,2025-08-03
OMS,ORD800272,2,2000,SKU00123,1,64.61,9.86,54.75,2.74,52.01,UAE,AED,Accessories,2025-08-29 16:20:46+0400,2025-08-29 12:20:46+0000,2025-08-03
OMS,ORD800273,1,2005,SKU00201,1,21.61,2.03,19.58,2.94,16.64,KSA,SAR,Fashion,2025-08-23 14:10:35+0300,2025-08-23 11:10:35+0000,2025-08-03
OMS,ORD800274,1,2001,SKU00170,2,50.91,18.52,83.3,4.17,79.13,UAE,AED,Electronics,2025-08-08 02:18:19+0400,2025-08-07 22:18:19+0000,2025-08-03
OMS,ORD800274,2,2001,SKU00112,3,124.88,66.57,308.07,15.4,292.67,UAE,AED,Fashion,2025-08-08 02:18:19+0400,2025-08-07 22:18:19+0000,2025-09-03
OMS,ORD800275,1,2006,SKU00076,1,78.46,14.3,64.16,3.21,60.95,UAE,AED,Fashion,2025-08-30 16:32:04+0400,2025-08-30 12:32:04+0000,2025-08-03
OMS,ORD800275,2,2006,SKU00171,3,105.21,41.26,274.37,0.0,274.37,UAE,AED,Electronics,2025-08-30 16:32:04+0400,2025-08-30 12:32:04+0000,2025-08-03
OMS,ORD800276,1,2007,SKU00137,1,93.39,1.81,91.58,13.74,77.84,KSA,SAR,Accessories,2025-08-18 00:15:15+0300,2025-08-17 21:15:15+0000,2025-08-03
OMS,ORD800277,1,2002,SKU00218,3,78.4,38.75,196.45,9.82,186.63,UAE,AED,Fashion,2025-08-08 13:39:04+0400,2025-08-08 09:39:04+0000,2025-09-03
OMS,ORD800278,1,2006,SKU00092,1,98.86,12.53,86.33,4.32,82.01,UAE,AED,HomeAppliance,2025-08-27 15:14:07+0400,2025-08-27 11:14:07+0000,2025-08-03
OMS,ORD800279,1,2000,SKU00196,3,52.25,14.56,142.19,7.11,135.08,UAE,AED,Accessories,2025-08-27 14:47:56+0400,2025-08-27 10:47:56+0000,2025-08-03
OMS,ORD800280,1,2007,SKU00091,2,75.71,14.38,137.04,0.0,137.04,KSA,SAR,Electronics,2025-08-07 08:36:26+0300,2025-08-07 05:36:26+0000,2025-08-03
OMS,ORD800281,1,2007,SKU00249,2,47.18,2.4,91.96,13.79,78.17,KSA,SAR,Fashion,2025-08-02 00:55:44+0300,2025-08-01 21:55:44+0000,2025-08-03
OMS,ORD800282,1,2001,SKU00013,1,77.11,7.48,69.63,3.48,66.15,UAE,AED,Accessories,2025-08-01 16:35:39+0400,2025-08-01 12:35:39+0000,2025-08-03
OMS,ORD800283,1,2002,SKU00198,1,79.71,1.19,78.52,3.93,74.59,UAE,AED,Fashion,2025-08-05 23:44:17+0400,2025-08-05 19:44:17+0000,2025-08-03
OMS,ORD800283,2,2002,SKU00063,1,74.21,0.04,74.17,3.71,70.46,UAE,AED,Electronics,2025-08-05 23:44:17+0400,2025-08-05 19:44:17+0000,2025-08-03
OMS,ORD800283,3,2002,SKU00015,2,70.59,14.74,126.44,6.32,120.12,UAE,AED,Fashion,2025-08-05 23:44:17+0400,2025-08-05 19:44:17+0000,2025-08-03
OMS,ORD800284,1,2001,SKU00069,3,93.77,7.77,273.54,13.68,259.86,UAE,AED,Accessories,2025-08-26 13:30:40+0400,2025-08-26 09:30:40+0000,2025-08-03
OMS,ORD800285,1,2001,SKU00084,1,154.54,3.64,150.9,7.55,143.35,UAE,AED,Accessories,2025-08-07 18:14:19+0400,2025-08-07 14:14:19+0000,2025-08-03
OMS,ORD800286,1,2001,SKU00144,1,66.63,6.64,59.99,3.0,56.99,UAE,AED,Fashion,2025-08-22 01:25:28+0400,2025-08-21 21:25:28+0000,2025-08-03
OMS,ORD800286,2,2001,SKU00156,1,123.2,20.55,102.65,5.13,97.52,UAE,AED,Fashion,2025-08-22 01:25:28+0400,2025-08-21 21:25:28+0000,2025-08-03
OMS,ORD800287,1,2003,SKU00145,2,83.09,28.32,137.86,0.0,137.86,KSA,SAR,Fashion,2025-08-10 10:57:53+0300,2025-08-10 07:57:53+0000,2025-08-03
OMS,ORD800287,2,2003,SKU00117,3,32.31,13.89,83.04,12.46,70.58,KSA,SAR,Electronics,2025-08-10 10:57:53+0300,2025-08-10 07:57:53+0000,2025-08-03
OMS,ORD800288,1,2004,SKU00206,2,79.82,26.75,132.89,19.93,112.96,KSA,SAR,HomeAppliance,2025-08-11 05:52:55+0300,2025-08-11 02:52:55+0000,2025-08-03
OMS,ORD800289,1,2007,SKU00233,3,99.18,46.53,251.01,37.65,213.36,KSA,SAR,HomeAppliance,2025-08-02 08:36:54+0300,2025-08-02 05:36:54+0000,2025-08-03
OMS,ORD800290,1,2005,SKU00010,2,52.13,1.65,102.61,15.39,87.22,KSA,SAR,Electronics,2025-08-13 05:24:31+0300,2025-08-13 02:24:31+0000,2025-08-03
OMS,ORD800291,1,2004,SKU00139,2,97.93,4.14,191.72,28.76,162.96,KSA,SAR,Accessories,2025-08-11 07:54:23+0300,2025-08-11 04:54:23+0000,2025-08-03
OMS,ORD800292,1,2001,SKU00080,2,112.07,37.23,186.91,9.35,177.56,UAE,AED,Electronics,2025-08-15 05:19:51+0400,2025-08-15 01:19:51+0000,2025-08-03
OMS,ORD800293,1,2007,SKU00034,1,59.55,9.24,50.31,7.55,42.76,KSA,SAR,Accessories,2025-08-25 07:53:45+0300,2025-08-25 04:53:45+0000,2025-08-03
OMS,ORD800294,1,2002,SKU00106,2,120.32,18.91,221.73,11.09,210.64,UAE,AED,HomeAppliance,2025-08-12 16:14:55+0400,2025-08-12 12:14:55+0000,2025-08-03
OMS,ORD800294,2,2002,SKU00155,3,83.31,2.05,247.88,12.39,235.49,UAE,AED,Fashion,2025-08-12 16:14:55+0400,2025-08-12 12:14:55+0000,2025-08-03
OMS,ORD800295,1,2007,SKU00077,1,70.65,0.59,70.06,10.51,59.55,KSA,SAR,HomeAppliance,2025-08-29 11:14:55+0300,2025-08-29 08:14:55+0000,2025-08-03
OMS,ORD800296,1,2005,SKU00112,1,67.78,1.48,66.3,9.94,56.36,KSA,SAR,Fashion,2025-08-13 14:10:54+0300,2025-08-13 11:10:54+0000,2025-08-03
OMS,ORD800296,2,2005,SKU00022,2,82.93,4.63,161.23,0.0,161.23,KSA,SAR,Accessories,2025-08-13 14:10:54+0300,2025-08-13 11:10:54+0000,2025-08-03
OMS,ORD800296,3,2005,SKU00148,3,31.34,3.89,90.13,0.0,90.13,KSA,SAR,Electronics,2025-08-13 14:10:54+0300,2025-08-13 11:10:54+0000,2025-08-03
OMS,ORD800296,4,2005,SKU00057,3,12.0,5.84,30.16,4.52,25.64,KSA,SAR,Fashion,2025-08-13 14:10:54+0300,2025-08-13 11:10:54+0000,2025-08-03
OMS,ORD800297,1,2007,SKU00110,3,76.61,38.51,191.32,28.7,162.62,KSA,SAR,Fashion,2025-08-27 10:13:00+0300,2025-08-27 07:13:00+0000,2025-08-03
OMS,ORD800298,1,2001,SKU00067,2,84.76,31.03,138.49,6.92,131.57,UAE,AED,HomeAppliance,2025-08-21 08:11:06+0400,2025-08-21 04:11:06+0000,2025-08-03
OMS,ORD800299,1,2003,SKU00140,1,115.47,12.04,103.43,15.51,87.92,KSA,SAR,Fashion,2025-08-07 08:42:42+0300,2025-08-07 05:42:42+0000,2025-08-03
OMS,ORD800300,1,2007,SKU00037,1,43.54,6.05,37.49,5.62,31.87,KSA,SAR,Accessories,2025-08-03 22:57:32+0300,2025-08-03 19:57:32+0000,2025-08-03
OMS,ORD800300,2,2007,SKU00162,1,111.66,17.41,94.25,14.14,80.11,KSA,SAR,Electronics,2025-08-03 22:57:32+0300,2025-08-03 19:57:32+0000,2025-08-03
OMS,ORD800300,3,2007,SKU00216,3,109.89,35.16,294.51,44.18,250.33,KSA,SAR,Electronics,2025-08-03 22:57:32+0300,2025-08-03 19:57:32+0000,2025-08-03
OMS,ORD800300,4,2007,SKU00035,2,100.17,17.57,182.77,27.42,155.35,KSA,SAR,Fashion,2025-08-03 22:57:32+0300,2025-08-03 19:57:32+0000,2025-08-03
OMS,ORD800301,1,2002,SKU00082,3,91.77,46.13,229.18,11.46,217.72,UAE,AED,Fashion,2025-08-18 04:11:17+0400,2025-08-18 00:11:17+0000,2025-08-03
OMS,ORD800302,1,2001,SKU00038,1,168.54,1.24,167.3,8.37,158.93,UAE,AED,Accessories,2025-08-23 05:47:46+0400,2025-08-23 01:47:46+0000,2025-08-03
OMS,ORD800303,1,2006,SKU00093,3,40.51,21.26,100.27,5.01,95.26,UAE,AED,Fashion,2025-08-29 07:39:02+0400,2025-08-29 03:39:02+0000,2025-08-03
OMS,ORD800304,1,2000,SKU00073,1,92.45,10.1,82.35,4.12,78.23,UAE,AED,Accessories,2025-08-26 02:04:12+0400,2025-08-25 22:04:12+0000,2025-08-03
OMS,ORD800305,1,2003,SKU00156,1,162.75,1.79,160.96,24.14,136.82,KSA,SAR,Fashion,2025-08-21 10:04:02+0300,2025-08-21 07:04:02+0000,2025-08-03
OMS,ORD800306,1,2004,SKU00001,1,114.02,13.19,100.83,15.12,85.71,KSA,SAR,HomeAppliance,2025-08-25 08:27:48+0300,2025-08-25 05:27:48+0000,2025-08-03
OMS,ORD800307,1,2001,SKU00158,3,89.06,10.59,256.59,12.83,243.76,UAE,AED,HomeAppliance,2025-08-26 19:37:15+0400,2025-08-26 15:37:15+0000,2025-08-03
OMS,ORD800307,2,2001,SKU00176,1,53.77,3.85,49.92,0.0,49.92,UAE,AED,Fashion,2025-08-26 19:37:15+0400,2025-08-26 15:37:15+0000,2025-08-03
OMS,ORD800307,3,2001,SKU00111,3,95.06,10.5,274.68,13.73,260.95,UAE,AED,Accessories,2025-08-26 19:37:15+0400,2025-08-26 15:37:15+0000,2025-08-03
OMS,ORD800308,1,2007,SKU00160,3,64.4,20.4,172.8,0.0,172.8,KSA,SAR,Fashion,2025-08-08 08:54:07+0300,2025-08-08 05:54:07+0000,2025-08-03
OMS,ORD800309,1,2002,SKU00069,1,57.9,5.82,52.08,2.6,49.48,UAE,AED,Accessories,2025-08-26 09:55:45+0400,2025-08-26 05:55:45+0000,2025-08-03
OMS,ORD800309,2,2002,SKU00222,1,49.42,9.06,40.36,2.02,38.34,UAE,AED,Electronics,2025-08-26 09:55:45+0400,2025-08-26 05:55:45+0000,2025-09-03
OMS,ORD800310,1,2005,SKU00030,1,64.69,3.57,61.12,9.17,51.95,KSA,SAR,Accessories,2025-08-22 08:46:57+0300,2025-08-22 05:46:57+0000,2025-08-03
OMS,ORD800310,2,2005,SKU00122,3,77.33,21.27,210.72,31.61,179.11,KSA,SAR,Accessories,2025-08-22 08:46:57+0300,2025-08-22 05:46:57+0000,2025-08-03
OMS,ORD800310,3,2005,SKU00149,3,50.03,20.48,129.61,19.44,110.17,KSA,SAR,Accessories,2025-08-22 08:46:57+0300,2025-08-22 05:46:57+0000,2025-08-03
OMS,ORD800310,4,2005,SKU00088,2,61.68,19.14,104.22,15.63,88.59,KSA,SAR,Fashion,2025-08-22 08:46:57+0300,2025-08-22 05:46:57+0000,2025-08-03
OMS,ORD800311,1,2004,SKU00146,2,40.79,15.08,66.5,9.97,56.53,KSA,SAR,Accessories,2025-08-09 21:20:10+0300,2025-08-09 18:20:10+0000,2025-08-03
OMS,ORD800312,1,2003,SKU00057,1,133.71,23.97,109.74,16.46,93.28,KSA,SAR,Fashion,2025-08-30 13:01:03+0300,2025-08-30 10:01:03+0000,2025-08-03
OMS,ORD800312,2,2003,SKU00002,2,74.55,11.62,137.48,20.62,116.86,KSA,SAR,HomeAppliance,2025-08-30 13:01:03+0300,2025-08-30 10:01:03+0000,2025-08-03
OMS,ORD800312,3,2003,SKU00161,3,80.73,37.46,204.73,30.71,174.02,KSA,SAR,HomeAppliance,2025-08-30 13:01:03+0300,2025-08-30 10:01:03+0000,2025-08-03
OMS,ORD800313,1,2007,SKU00009,2,99.52,34.9,164.14,24.62,139.52,KSA,SAR,Electronics,2025-08-01 04:34:54+0300,2025-08-01 01:34:54+0000,2025-08-03
OMS,ORD800314,1,2001,SKU00050,1,50.12,2.72,47.4,2.37,45.03,UAE,AED,Electronics,2025-08-08 06:31:57+0400,2025-08-08 02:31:57+0000,2025-08-03
OMS,ORD800314,2,2001,SKU00058,1,111.82,15.37,96.45,4.82,91.63,UAE,AED,Electronics,2025-08-08 06:31:57+0400,2025-08-08 02:31:57+0000,2025-08-03
OMS,ORD800315,1,2003,SKU00234,1,98.07,15.58,82.49,12.37,70.12,KSA,SAR,Accessories,2025-08-07 20:55:41+0300,2025-08-07 17:55:41+0000,2025-08-03
OMS,ORD800316,1,2000,SKU00117,3,61.25,36.27,147.48,7.37,140.11,UAE,AED,Electronics,2025-08-23 23:39:33+0400,2025-08-23 19:39:33+0000,2025-08-03
OMS,ORD800317,1,2005,SKU00096,2,95.16,6.16,184.16,27.62,156.54,KSA,SAR,Accessories,2025-08-31 01:18:18+0300,2025-08-30 22:18:18+0000,2025-08-03
OMS,ORD800318,1,2003,SKU00036,3,66.97,3.93,196.98,29.55,167.43,KSA,SAR,Fashion,2025-08-06 20:12:08+0300,2025-08-06 17:12:08+0000,2025-08-03
OMS,ORD800318,2,2003,SKU00005,1,126.24,20.52,105.72,0.0,105.72,KSA,SAR,Fashion,2025-08-06 20:12:08+0300,2025-08-06 17:12:08+0000,2025-08-03
OMS,ORD800319,1,2000,SKU00145,2,132.0,35.88,228.12,0.0,228.12,UAE,AED,Fashion,2025-08-28 00:20:27+0400,2025-08-27 20:20:27+0000,2025-08-03
OMS,ORD800319,2,2000,SKU00107,3,86.87,23.2,237.41,11.87,225.54,UAE,AED,Accessories,2025-08-28 00:20:27+0400,2025-08-27 20:20:27+0000,2025-09-03
OMS,ORD800320,1,2004,SKU00230,3,82.13,39.74,206.65,31.0,175.65,KSA,SAR,Fashion,2025-08-03 23:57:00+0300,2025-08-03 20:57:00+0000,2025-08-03
OMS,ORD800321,1,2007,SKU00142,3,125.18,71.31,304.23,45.63,258.6,KSA,SAR,Electronics,2025-08-16 19:47:48+0300,2025-08-16 16:47:48+0000,2025-08-03
OMS,ORD800322,1,2004,SKU00172,3,91.06,19.45,253.73,0.0,253.73,KSA,SAR,Fashion,2025-08-26 03:55:12+0300,2025-08-26 00:55:12+0000,2025-08-03
OMS,ORD800323,1,2000,SKU00043,1,111.73,7.51,104.22,5.21,99.01,UAE,AED,Electronics,2025-08-26 18:20:27+0400,2025-08-26 14:20:27+0000,2025-08-03
OMS,ORD800324,1,2001,SKU00047,2,98.45,16.51,180.39,9.02,171.37,UAE,AED,Electronics,2025-08-27 23:08:12+0400,2025-08-27 19:08:12+0000,2025-08-03
OMS,ORD800324,2,2001,SKU00042,1,92.96,12.9,80.06,4.0,76.06,UAE,AED,Fashion,2025-08-27 23:08:12+0400,2025-08-27 19:08:12+0000,2025-08-03
OMS,ORD800324,3,2001,SKU00182,1,64.92,11.09,53.83,0.0,53.83,UAE,AED,HomeAppliance,2025-08-27 23:08:12+0400,2025-08-27 19:08:12+0000,2025-08-03
OMS,ORD800325,1,2005,SKU00077,3,86.87,9.81,250.8,37.62,213.18,KSA,SAR,HomeAppliance,2025-08-24 10:08:17+0300,2025-08-24 07:08:17+0000,2025-08-03
OMS,ORD800325,2,2005,SKU00258,2,66.97,22.05,111.89,16.78,95.11,KSA,SAR,Accessories,2025-08-24 10:08:17+0300,2025-08-24 07:08:17+0000,2025-08-03
OMS,ORD800326,1,2001,SKU00258,3,97.32,36.99,254.97,12.75,242.22,UAE,AED,Accessories,2025-08-28 04:47:32+0400,2025-08-28 00:47:32+0000,2025-08-03
OMS,ORD800326,2,2001,SKU00187,3,100.46,37.81,263.57,13.18,250.39,UAE,AED,HomeAppliance,2025-08-28 04:47:32+0400,2025-08-28 00:47:32+0000,2025-08-03
OMS,ORD800327,1,2005,SKU00003,2,48.36,15.48,81.24,12.19,69.05,KSA,SAR,Accessories,2025-08-03 18:12:11+0300,2025-08-03 15:12:11+0000,2025-08-03
OMS,ORD800328,1,2006,SKU00156,1,91.07,17.66,73.41,3.67,69.74,UAE,AED,Fashion,2025-08-13 01:31:00+0400,2025-08-12 21:31:00+0000,2025-08-03
OMS,ORD800329,1,2004,SKU00167,2,124.48,3.83,245.13,36.77,208.36,KSA,SAR,HomeAppliance,2025-08-10 06:53:16+0300,2025-08-10 03:53:16+0000,2025-08-03
OMS,ORD800329,2,2004,SKU00072,3,138.26,45.53,369.25,55.39,313.86,KSA,SAR,HomeAppliance,2025-08-10 06:53:16+0300,2025-08-10 03:53:16+0000,2025-08-03
OMS,ORD800329,3,2004,SKU00210,1,56.29,8.29,48.0,7.2,40.8,KSA,SAR,Fashion,2025-08-10 06:53:16+0300,2025-08-10 03:53:16+0000,2025-08-03
OMS,ORD800330,1,2000,SKU00243,2,115.47,17.9,213.04,10.65,202.39,UAE,AED,Electronics,2025-08-14 10:37:54+0400,2025-08-14 06:37:54+0000,2025-08-03
OMS,ORD800331,1,2006,SKU00221,1,82.8,13.42,69.38,3.47,65.91,UAE,AED,Accessories,2025-08-03 01:09:54+0400,2025-08-02 21:09:54+0000,2025-08-03
OMS,ORD800331,2,2006,SKU00241,1,77.47,6.45,71.02,3.55,67.47,UAE,AED,Accessories,2025-08-03 01:09:54+0400,2025-08-02 21:09:54+0000,2025-08-03
OMS,ORD800332,1,2007,SKU00257,3,81.61,46.53,198.3,29.75,168.55,KSA,SAR,Electronics,2025-08-05 17:52:53+0300,2025-08-05 14:52:53+0000,2025-08-03
OMS,ORD800332,2,2007,SKU00186,1,92.98,6.03,86.95,13.04,73.91,KSA,SAR,Fashion,2025-08-05 17:52:53+0300,2025-08-05 14:52:53+0000,2025-08-03
OMS,ORD800333,1,2005,SKU00244,1,66.36,8.77,57.59,8.64,48.95,KSA,SAR,Electronics,2025-08-25 15:31:46+0300,2025-08-25 12:31:46+0000,2025-08-03
OMS,ORD800334,1,2001,SKU00217,1,60.39,4.98,55.41,2.77,52.64,UAE,AED,Accessories,2025-08-22 22:49:23+0400,2025-08-22 18:49:23+0000,2025-08-03
OMS,ORD800335,1,2000,SKU00240,1,72.72,7.31,65.41,3.27,62.14,UAE,AED,Electronics,2025-08-28 06:27:43+0400,2025-08-28 02:27:43+0000,2025-08-03
OMS,ORD800336,1,2000,SKU00035,2,146.25,2.74,289.76,14.49,275.27,UAE,AED,Fashion,2025-08-02 08:27:57+0400,2025-08-02 04:27:57+0000,2025-08-03
OMS,ORD800336,2,2000,SKU00097,3,18.02,5.67,48.39,2.42,45.97,UAE,AED,Electronics,2025-08-02 08:27:57+0400,2025-08-02 04:27:57+0000,2025-08-03
OMS,ORD800336,3,2000,SKU00173,2,92.0,30.05,153.95,7.7,146.25,UAE,AED,HomeAppliance,2025-08-02 08:27:57+0400,2025-08-02 04:27:57+0000,2025-08-03
OMS,ORD800337,1,2003,SKU00037,3,83.58,33.37,217.37,32.61,184.76,KSA,SAR,Accessories,2025-08-22 12:25:18+0300,2025-08-22 09:25:18+0000,2025-08-03
OMS,ORD800338,1,2006,SKU00092,1,133.54,17.95,115.59,5.78,109.81,UAE,AED,HomeAppliance,2025-08-16 19:22:02+0400,2025-08-16 15:22:02+0000,2025-08-03
OMS,ORD800339,1,2007,SKU00229,2,105.97,15.16,196.78,29.52,167.26,KSA,SAR,Accessories,2025-08-30 17:38:48+0300,2025-08-30 14:38:48+0000,2025-08-03
OMS,ORD800340,1,2007,SKU00247,2,91.28,13.16,169.4,25.41,143.99,KSA,SAR,HomeAppliance,2025-08-25 13:00:43+0300,2025-08-25 10:00:43+0000,2025-08-03
OMS,ORD800341,1,2004,SKU00242,2,60.04,7.57,112.51,16.88,95.63,KSA,SAR,Electronics,2025-08-30 10:12:05+0300,2025-08-30 07:12:05+0000,2025-08-03
OMS,ORD800342,1,2000,SKU00158,2,69.28,22.35,116.21,5.81,110.4,UAE,AED,HomeAppliance,2025-08-25 20:42:40+0400,2025-08-25 16:42:40+0000,2025-08-03
OMS,ORD800343,1,2007,SKU00192,1,86.83,1.59,85.24,12.79,72.45,KSA,SAR,Electronics,2025-08-10 16:19:17+0300,2025-08-10 13:19:17+0000,2025-08-03
OMS,ORD800344,1,2003,SKU00240,3,33.4,3.13,97.07,14.56,82.51,KSA,SAR,Electronics,2025-08-14 10:56:40+0300,2025-08-14 07:56:40+0000,2025-08-03
OMS,ORD800345,1,2001,SKU00255,2,79.5,3.41,155.59,7.78,147.81,UAE,AED,Accessories,2025-08-22 23:01:15+0400,2025-08-22 19:01:15+0000,2025-08-03
OMS,ORD800345,2,2001,SKU00067,3,81.17,39.26,204.25,10.21,194.04,UAE,AED,HomeAppliance,2025-08-22 23:01:15+0400,2025-08-22 19:01:15+0000,2025-08-03
OMS,ORD800345,3,2001,SKU00170,3,78.42,18.94,216.32,10.82,205.5,UAE,AED,Electronics,2025-08-22 23:01:15+0400,2025-08-22 19:01:15+0000,2025-08-03
OMS,ORD800345,4,2001,SKU00058,3,57.25,16.8,154.95,7.75,147.2,UAE,AED,Electronics,2025-08-22 23:01:15+0400,2025-08-22 19:01:15+0000,2025-08-03
OMS,ORD800346,1,2002,SKU00091,2,71.84,22.61,121.07,0.0,121.07,UAE,AED,Electronics,2025-08-25 16:02:41+0400,2025-08-25 12:02:41+0000,2025-08-03
OMS,ORD800346,2,2002,SKU00034,3,102.59,25.79,281.98,14.1,267.88,UAE,AED,Accessories,2025-08-25 16:02:41+0400,2025-08-25 12:02:41+0000,2025-08-03
OMS,ORD800347,1,2002,SKU00060,3,120.43,13.36,347.93,17.4,330.53,UAE,AED,Electronics,2025-08-26 21:19:21+0400,2025-08-26 17:19:21+0000,2025-08-03
OMS,ORD800348,1,2007,SKU00019,3,87.31,40.25,221.68,33.25,188.43,KSA,SAR,HomeAppliance,2025-08-24 04:57:09+0300,2025-08-24 01:57:09+0000,2025-08-03
OMS,ORD800349,1,2002,SKU00201,2,66.6,1.77,131.43,6.57,124.86,UAE,AED,Fashion,2025-08-25 15:34:25+0400,2025-08-25 11:34:25+0000,2025-08-03
OMS,ORD800350,1,2006,SKU00167,1,84.05,9.42,74.63,3.73,70.9,UAE,AED,HomeAppliance,2025-08-13 00:32:23+0400,2025-08-12 20:32:23+0000,2025-08-03
OMS,ORD800350,2,2006,SKU00192,2,105.44,17.1,193.78,9.69,184.09,UAE,AED,Electronics,2025-08-13 00:32:23+0400,2025-08-12 20:32:23+0000,2025-08-03
OMS,ORD800351,1,2002,SKU00233,3,70.0,2.75,207.25,10.36,196.89,UAE,AED,HomeAppliance,2025-08-26 09:35:00+0400,2025-08-26 05:35:00+0000,2025-08-03
OMS,ORD800352,1,2001,SKU00023,2,68.42,11.04,125.8,6.29,119.51,UAE,AED,Electronics,2025-08-13 14:26:48+0400,2025-08-13 10:26:48+0000,2025-08-03
OMS,ORD800353,1,2006,SKU00072,2,114.5,34.16,194.84,9.74,185.1,UAE,AED,HomeAppliance,2025-08-28 03:52:50+0400,2025-08-27 23:52:50+0000,2025-08-03
OMS,ORD800353,2,2006,SKU00061,2,73.55,27.85,119.25,5.96,113.29,UAE,AED,Accessories,2025-08-28 03:52:50+0400,2025-08-27 23:52:50+0000,2025-08-03
OMS,ORD800354,1,2001,SKU00226,3,66.67,18.49,181.52,9.08,172.44,UAE,AED,Electronics,2025-08-10 20:01:57+0400,2025-08-10 16:01:57+0000,2025-08-03
OMS,ORD800354,2,2001,SKU00133,2,90.26,19.97,160.55,8.03,152.52,UAE,AED,Accessories,2025-08-10 20:01:57+0400,2025-08-10 16:01:57+0000,2025-08-03
OMS,ORD800354,3,2001,SKU00199,1,98.52,7.03,91.49,4.57,86.92,UAE,AED,Fashion,2025-08-10 20:01:57+0400,2025-08-10 16:01:57+0000,2025-08-03
OMS,ORD800355,1,2001,SKU00155,3,89.16,25.83,241.65,12.08,229.57,UAE,AED,Fashion,2025-08-22 17:24:29+0400,2025-08-22 13:24:29+0000,2025-08-03
OMS,ORD800355,2,2001,SKU00112,1,76.22,5.9,70.32,3.52,66.8,UAE,AED,Fashion,2025-08-22 17:24:29+0400,2025-08-22 13:24:29+0000,2025-08-03
OMS,ORD800356,1,2007,SKU00221,2,117.24,42.65,191.83,28.77,163.06,KSA,SAR,Accessories,2025-08-07 15:46:23+0300,2025-08-07 12:46:23+0000,2025-08-03
