source_system,order_number,store_id,customer_id_nat,channel,final_status,order_local_ts,order_utc_ts,order_flag,ingestion_date
OMS,ORD801308,2005,CUST000673,POS,Completed,2025-09-29 07:55:57+0300,2025-09-29 04:55:57+0000,,2025-09-03
OMS,ORD801309,2005,CUST000242,Web,Completed,2025-09-15 14:52:15+0300,2025-09-15 11:52:15+0000,,2025-09-03
OMS,ORD801310,2005,CUST000593,POS,Completed,2025-09-29 14:20:29+0300,2025-09-29 11:20:29+0000,,2025-09-03
OMS,ORD801311,2007,CUST001610,POS,Fulfilled,2025-09-07 11:48:10+0300,2025-09-07 08:48:10+0000,,2025-09-03
OMS,ORD801312,2007,CUST001659,Web,Completed,2025-09-10 21:53:31+0300,2025-09-10 18:53:31+0000,,2025-09-03
OMS,ORD801313,2007,CUST001069,POS,Completed,2025-09-24 01:18:02+0300,2025-09-23 22:18:02+0000,,2025-09-03
OMS,ORD801314,2007,CUST001170,POS,Cancelled,2025-09-07 12:59:37+0300,2025-09-07 09:59:37+0000,,2025-09-03
OMS,ORD801315,2005,CUST001090,POS,Completed,2025-09-01 16:26:30+0300,2025-09-01 13:26:30+0000,,2025-09-03
OMS,ORD801316,2003,CUST002454,POS,Completed,2025-09-12 19:48:03+0300,2025-09-12 16:48:03+0000,,2025-09-03
OMS,ORD801317,2002,CUST000454,Web,Fulfilled,2025-09-22 21:16:54+0400,2025-09-22 17:16:54+0000,,2025-09-03
OMS,ORD801318,2000,CUST001298,POS,Completed,2025-09-05 15:37:13+0400,2025-09-05 11:37:13+0000,,2025-09-03
OMS,ORD801319,2002,CUST002292,POS,Completed,2025-09-04 02:10:45+0400,2025-09-03 22:10:45+0000,,2025-09-03
OMS,ORD801320,2001,CUST000331,POS,Completed,2025-09-08 00:34:40+0400,2025-09-07 20:34:40+0000,,2025-09-03
OMS,ORD801321,2006,CUST000344,POS,Fulfilled,2025-09-14 02:17:36+0400,2025-09-13 22:17:36+0000,,2025-09-03
OMS,ORD801322,2006,CUST000281,POS,Completed,2025-09-20 12:18:32+0400,2025-09-20 08:18:32+0000,,2025-09-03
OMS,ORD801323,2007,CUST001303,POS,Completed,2025-09-01 13:23:37+0300,2025-09-01 10:23:37+0000,,2025-09-03
OMS,ORD801324,2003,CUST000592,POS,Fulfilled,2025-09-03 17:23:48+0300,2025-09-03 14:23:48+0000,,2025-09-03
OMS,ORD801325,2001,CUST001422,POS,Completed,2025-09-28 07:09:47+0400,2025-09-28 03:09:47+0000,,2025-09-03
OMS,ORD801326,2004,CUST000780,POS,Completed,2025-09-18 00:10:01+0300,2025-09-17 21:10:01+0000,,2025-09-03
OMS,ORD801327,2006,CUST001894,Web,Completed,2025-09-29 20:54:14+0400,2025-09-29 16:54:14+0000,,2025-09-03
OMS,ORD801328,2007,CUST000225,POS,Completed,2025-09-29 01:58:09+0300,2025-09-28 22:58:09+0000,,2025-09-03
OMS,ORD801329,2000,CUST000695,POS,Completed,2025-09-22 13:00:40+0400,2025-09-22 09:00:40+0000,,2025-09-03
OMS,ORD801330,2005,CUST002033,Web,Completed,2025-09-30 05:14:33+0300,2025-09-30 02:14:33+0000,,2025-09-03
OMS,ORD801331,2004,CUST000520,Web,Completed,2025-09-26 03:01:38+0300,2025-09-26 00:01:38+0000,,2025-09-03
OMS,ORD801332,2002,CUST001217,Web,Fulfilled,2025-09-24 22:12:49+0400,2025-09-24 18:12:49+0000,,2025-09-03
OMS,ORD801333,2002,CUST001391,POS,Completed,2025-09-13 01:31:12+0400,2025-09-12 21:31:12+0000,,2025-09-03
OMS,ORD801334,2004,CUST001468,Web,Completed,2025-09-09 00:21:16+0300,2025-09-08 21:21:16+0000,,2025-09-03
OMS,ORD801335,2003,CUST001558,POS,Completed,2025-09-01 00:27:55+0300,2025-08-31 21:27:55+0000,,2025-09-03
OMS,ORD801336,2002,CUST001009,Web,Fulfilled,2025-09-03 03:15:57+0400,2025-09-02 23:15:57+0000,,2025-09-03
OMS,ORD801337,2007,CUST001090,Web,Cancelled,2025-09-03 23:41:09+0300,2025-09-03 20:41:09+0000,,2025-09-03
OMS,ORD801338,2006,CUST000539,Web,Completed,2025-09-26 19:16:27+0400,2025-09-26 15:16:27+0000,,2025-09-03
OMS,ORD801339,2005,CUST000766,Web,Cancelled,2025-09-02 05:23:22+0300,2025-09-02 02:23:22+0000,,2025-09-03
OMS,ORD801340,2004,CUST000258,POS,Completed,2025-09-20 17:00:40+0300,2025-09-20 14:00:40+0000,Fraud,2025-09-03
OMS,ORD801341,2006,CUST002413,Web,Fulfilled,2025-09-10 00:18:25+0400,2025-09-09 20:18:25+0000,,2025-09-03
OMS,ORD801342,2001,CUST000834,POS,Completed,2025-09-12 12:54:15+0400,2025-09-12 08:54:15+0000,,2025-09-03
OMS,ORD801343,2003,CUST001983,POS,Completed,2025-09-08 17:30:02+0300,2025-09-08 14:30:02+0000,,2025-09-03
OMS,ORD801344,2005,CUST002281,Web,Completed,2025-09-03 20:01:00+0300,2025-09-03 17:01:00+0000,,2025-09-03
OMS,ORD801345,2007,CUST002434,Marketplace,Completed,2025-09-06 02:14:17+0300,2025-09-05 23:14:17+0000,,2025-09-03
OMS,ORD801346,2004,CUST002482,Web,Completed,2025-09-01 14:23:20+0300,2025-09-01 11:23:20+0000,,2025-09-03
OMS,ORD801347,2005,CUST001219,POS,Completed,2025-09-30 17:46:36+0300,2025-09-30 14:46:36+0000,,2025-09-03
OMS,ORD801348,2007,CUST002066,POS,Completed,2025-09-27 17:52:18+0300,2025-09-27 14:52:18+0000,,2025-09-03
OMS,ORD801349,2007,CUST001559,Marketplace,Fulfilled,2025-09-10 13:49:20+0300,2025-09-10 10:49:20+0000,,2025-09-03
OMS,ORD801350,2007,CUST001091,Web,Completed,2025-09-07 21:45:09+0300,2025-09-07 18:45:09+0000,,2025-09-03
OMS,ORD801351,2007,CUST000741,POS,Fulfilled,2025-09-21 01:23:15+0300,2025-09-20 22:23:15+0000,,2025-09-03
OMS,ORD801352,2007,CUST000680,Web,Completed,2025-09-10 16:27:20+0300,2025-09-10 13:27:20+0000,,2025-09-03
OMS,ORD801353,2003,CUST000795,Web,Fulfilled,2025-09-26 03:48:51+0300,2025-09-26 00:48:51+0000,,2025-09-03
OMS,ORD801354,2002,CUST002147,POS,Completed,2025-09-30 12:28:04+0400,2025-09-30 08:28:04+0000,,2025-09-03
OMS,ORD801355,2003,CUST000520,POS,Fulfilled,2025-09-25 14:38:14+0300,2025-09-25 11:38:14+0000,,2025-09-03
OMS,ORD801356,2003,CUST001447,Web,Fulfilled,2025-09-21 03:47:41+0300,2025-09-21 00:47:41+0000,,2025-10-03
OMS,ORD801357,2007,CUST000303,Web,Completed,2025-09-30 18:24:38+0300,2025-09-30 15:24:38+0000,,2025-09-03
OMS,ORD801358,2006,CUST001255,POS,Fulfilled,2025-09-09 11:28:11+0400,2025-09-09 07:28:11+0000,,2025-09-03
OMS,ORD801359,2000,CUST002288,POS,Completed,2025-09-25 16:32:02+0400,2025-09-25 12:32:02+0000,,2025-09-03
OMS,ORD801360,2005,CUST002313,POS,Completed,2025-09-04 02:17:38+0300,2025-09-03 23:17:38+0000,,2025-09-03
OMS,ORD801361,2006,CUST000069,POS,Completed,2025-09-03 08:29:45+0400,2025-09-03 04:29:45+0000,,2025-09-03
OMS,ORD801362,2000,CUST000392,POS,Completed,2025-09-24 04:49:23+0400,2025-09-24 00:49:23+0000,,2025-09-03
OMS,ORD801363,2004,CUST000966,Web,Completed,2025-09-27 03:17:19+0300,2025-09-27 00:17:19+0000,,2025-09-03
OMS,ORD801364,2002,CUST001047,Web,Completed,2025-09-01 07:23:51+0400,2025-09-01 03:23:51+0000,,2025-09-03
OMS,ORD801365,2002,CUST001865,POS,Completed,2025-09-19 05:05:29+0400,2025-09-19 01:05:29+0000,,2025-09-03
OMS,ORD801366,2003,CUST001746,POS,Completed,2025-09-22 04:43:52+0300,2025-09-22 01:43:52+0000,,2025-09-03
OMS,ORD801367,2006,CUST001793,Web,Completed,2025-09-23 14:04:25+0400,2025-09-23 10:04:25+0000,,2025-09-03
OMS,ORD801368,2002,CUST001602,POS,Completed,2025-09-04 21:45:51+0400,2025-09-04 17:45:51+0000,,2025-10-03
OMS,ORD801369,2007,CUST002273,POS,Completed,2025-09-22 23:11:09+0300,2025-09-22 20:11:09+0000,,2025-09-03
OMS,ORD801370,2006,CUST000668,POS,Completed,2025-09-09 12:20:46+0400,2025-09-09 08:20:46+0000,,2025-09-03
OMS,ORD801371,2006,CUST000654,Web,Completed,2025-09-11 23:14:56+0400,2025-09-11 19:14:56+0000,,2025-09-03
OMS,ORD801372,2000,CUST001651,POS,Completed,2025-09-06 02:39:43+0400,2025-09-05 22:39:43+0000,,2025-09-03
OMS,ORD801373,2007,CUST001034,POS,Completed,2025-09-13 16:35:03+0300,2025-09-13 13:35:03+0000,,2025-09-03
OMS,ORD801374,2006,CUST000771,Web,Completed,2025-09-02 21:13:32+0400,2025-09-02 17:13:32+0000,,2025-09-03
OMS,ORD801375,2002,CUST002479,POS,Completed,2025-09-17 06:54:16+0400,2025-09-17 02:54:16+0000,,2025-09-03
OMS,ORD801376,2004,CUST000516,Web,Cancelled,2025-09-13 18:45:54+0300,2025-09-13 15:45:54+0000,,2025-09-03
OMS,ORD801377,2001,CUST000933,Web,Completed,2025-09-03 13:12:18+0400,2025-09-03 09:12:18+0000,,2025-09-03
OMS,ORD801378,2007,CUST000736,Web,Completed,2025-09-13 21:53:53+0300,2025-09-13 18:53:53+0000,,2025-09-03
OMS,ORD801379,2006,CUST000882,Web,Completed,2025-09-27 21:12:34+0400,2025-09-27 17:12:34+0000,,2025-09-03
OMS,ORD801380,2007,CUST002107,Web,Completed,2025-09-22 04:02:17+0300,2025-09-22 01:02:17+0000,,2025-09-03
OMS,ORD801381,2001,CUST001367,Web,Cancelled,2025-09-26 09:37:27+0400,2025-09-26 05:37:27+0000,,2025-09-03
OMS,ORD801382,2007,CUST001065,POS,Fulfilled,2025-09-13 21:05:33+0300,2025-09-13 18:05:33+0000,,2025-09-03
OMS,ORD801383,2001,CUST001296,POS,Fulfilled,2025-09-15 08:25:07+0400,2025-09-15 04:25:07+0000,,2025-09-03
OMS,ORD801384,2006,CUST000304,Web,Completed,2025-09-11 12:49:05+0400,2025-09-11 08:49:05+0000,,2025-09-03
OMS,ORD801385,2001,CUST000485,POS,Completed,2025-09-05 03:31:22+0400,2025-09-04 23:31:22+0000,,2025-09-03
OMS,ORD801386,2006,CUST001115,Web,Completed,2025-09-25 15:11:49+0400,2025-09-25 11:11:49+0000,,2025-09-03
OMS,ORD801387,2007,CUST001360,Marketplace,Completed,2025-09-01 17:44:29+0300,2025-09-01 14:44:29+0000,,2025-09-03
OMS,ORD801388,2001,CUST001876,POS,Fulfilled,2025-09-09 05:47:45+0400,2025-09-09 01:47:45+0000,,2025-09-03
OMS,ORD801389,2003,CUST000332,Web,Fulfilled,2025-09-12 11:05:14+0300,2025-09-12 08:05:14+0000,,2025-09-03
OMS,ORD801390,2001,CUST001125,Marketplace,Cancelled,2025-09-08 17:27:55+0400,2025-09-08 13:27:55+0000,,2025-09-03
OMS,ORD801391,2002,CUST000235,POS,Completed,2025-09-16 20:49:58+0400,2025-09-16 16:49:58+0000,,2025-09-03
OMS,ORD801392,2006,CUST001417,Web,Completed,2025-09-10 07:37:22+0400,2025-09-10 03:37:22+0000,,2025-09-03
OMS,ORD801393,2004,CUST001824,Web,Completed,2025-09-19 20:52:36+0300,2025-09-19 17:52:36+0000,,2025-09-03
OMS,ORD801394,2006,CUST000323,POS,Completed,2025-09-16 22:47:34+0400,2025-09-16 18:47:34+0000,,2025-09-03
OMS,ORD801395,2006,CUST000639,Web,Completed,2025-09-30 04:29:05+0400,2025-09-30 00:29:05+0000,,2025-09-03
OMS,ORD801396,2002,CUST000035,POS,Completed,2025-09-12 14:39:02+0400,2025-09-12 10:39:02+0000,,2025-09-03
OMS,ORD801397,2007,CUST000947,POS,Completed,2025-09-19 10:05:24+0300,2025-09-19 07:05:24+0000,,2025-09-03
OMS,ORD801398,2007,CUST001142,Web,Fulfilled,2025-09-27 00:53:59+0300,2025-09-26 21:53:59+0000,,2025-09-03
OMS,ORD801399,2007,CUST001839,POS,Cancelled,2025-09-23 18:59:56+0300,2025-09-23 15:59:56+0000,,2025-09-03
OMS,ORD801400,2006,CUST000538,Web,Completed,2025-09-23 22:05:00+0400,2025-09-23 18:05:00+0000,,2025-09-03
OMS,ORD801401,2006,CUST000118,POS,Completed,2025-09-26 18:12:54+0400,2025-09-26 14:12:54+0000,,2025-10-03
OMS,ORD801402,2007,CUST001634,Marketplace,Completed,2025-09-01 07:26:06+0300,2025-09-01 04:26:06+0000,,2025-09-03
OMS,ORD801403,2000,CUST000729,POS,Fulfilled,2025-09-02 06:53:39+0400,2025-09-02 02:53:39+0000,,2025-09-03
OMS,ORD801404,2004,CUST000855,Web,Completed,2025-09-22 05:23:28+0300,2025-09-22 02:23:28+0000,,2025-09-03
OMS,ORD801405,2007,CUST001127,Web,Fulfilled,2025-09-12 08:25:47+0300,2025-09-12 05:25:47+0000,,2025-09-03
OMS,ORD801406,2000,CUST002396,Web,Completed,2025-09-28 16:29:41+0400,2025-09-28 12:29:41+0000,,2025-09-03
OMS,ORD801407,2003,CUST001845,Web,Completed,2025-09-15 22:33:20+0300,2025-09-15 19:33:20+0000,,2025-09-03
OMS,ORD801408,2001,CUST000173,POS,Cancelled,2025-09-11 06:57:30+0400,2025-09-11 02:57:30+0000,,2025-09-03
OMS,ORD801409,2005,CUST000246,Web,Fulfilled,2025-09-20 00:12:14+0300,2025-09-19 21:12:14+0000,,2025-09-03
OMS,ORD801410,2000,CUST000147,Web,Completed,2025-09-29 09:57:41+0400,2025-09-29 05:57:41+0000,,2025-09-03
OMS,ORD801411,2001,CUST000963,Web,Completed,2025-09-04 18:38:46+0400,2025-09-04 14:38:46+0000,,2025-09-03
OMS,ORD801412,2001,CUST001449,Web,Fulfilled,2025-09-28 10:30:39+0400,2025-09-28 06:30:39+0000,,2025-09-03
OMS,ORD801413,2003,CUST000895,POS,Fulfilled,2025-09-09 07:51:56+0300,2025-09-09 04:51:56+0000,,2025-09-03
OMS,ORD801414,2002,CUST001784,POS,Completed,2025-09-08 00:27:55+0400,2025-09-07 20:27:55+0000,,2025-10-03
OMS,ORD801415,2006,CUST002409,Web,Completed,2025-09-02 14:20:49+0400,2025-09-02 10:20:49+0000,,2025-09-03
OMS,ORD801416,2007,CUST001942,Web,Completed,2025-09-02 07:20:37+0300,2025-09-02 04:20:37+0000,,2025-09-03
OMS,ORD801417,2002,CUST001830,Web,Completed,2025-09-06 10:21:53+0400,2025-09-06 06:21:53+0000,,2025-09-03
OMS,ORD801418,2006,CUST002403,Web,Completed,2025-09-06 04:17:21+0400,2025-09-06 00:17:21+0000,,2025-09-03
OMS,ORD801419,2001,CUST000532,POS,Completed,2025-09-08 20:31:25+0400,2025-09-08 16:31:25+0000,Test,2025-09-03
OMS,ORD801420,2001,CUST002411,Web,Fulfilled,2025-09-17 17:47:43+0400,2025-09-17 13:47:43+0000,,2025-09-03
OMS,ORD801421,2000,CUST001768,POS,Fulfilled,2025-09-07 21:15:26+0400,2025-09-07 17:15:26+0000,,2025-09-03
OMS,ORD801422,2003,CUST001290,Web,Completed,2025-09-02 09:28:33+0300,2025-09-02 06:28:33+0000,,2025-09-03
OMS,ORD801423,2006,CUST001036,Web,Cancelled,2025-09-02 11:57:57+0400,2025-09-02 07:57:57+0000,,2025-09-03
OMS,ORD801424,2000,CUST001986,POS,Completed,2025-09-03 00:31:30+0400,2025-09-02 20:31:30+0000,,2025-09-03
OMS,ORD801425,2007,CUST000096,POS,Completed,2025-09-07 17:15:00+0300,2025-09-07 14:15:00+0000,,2025-09-03
OMS,ORD801426,2000,CUST001570,POS,Completed,2025-09-03 01:41:11+0400,2025-09-02 21:41:11+0000,,2025-09-03
OMS,ORD801427,2003,CUST001406,POS,Completed,2025-09-04 07:01:29+0300,2025-09-04 04:01:29+0000,,2025-09-03
OMS,ORD801428,2001,CUST000008,Web,Completed,2025-09-03 06:23:48+0400,2025-09-03 02:23:48+0000,,2025-09-03
OMS,ORD801429,2001,CUST001817,POS,Completed,2025-09-04 04:37:19+0400,2025-09-04 00:37:19+0000,,2025-09-03
OMS,ORD801430,2000,CUST001362,POS,Completed,2025-09-29 15:57:02+0400,2025-09-29 11:57:02+0000,,2025-09-03
OMS,ORD801431,2000,CUST002475,Web,Completed,2025-09-18 15:23:55+0400,2025-09-18 11:23:55+0000,,2025-09-03
OMS,ORD801432,2005,CUST000354,Web,Completed,2025-09-10 16:12:55+0300,2025-09-10 13:12:55+0000,,2025-09-03
OMS,ORD801433,2006,CUST002384,POS,Completed,2025-09-26 22:01:54+0400,2025-09-26 18:01:54+0000,,2025-09-03
OMS,ORD801434,2005,CUST001826,POS,Completed,2025-09-04 04:50:07+0300,2025-09-04 01:50:07+0000,,2025-09-03
OMS,ORD801435,2004,CUST000422,Web,Completed,2025-09-19 15:12:32+0300,2025-09-19 12:12:32+0000,,2025-09-03
OMS,ORD801436,2006,CUST002331,Web,Completed,2025-09-12 23:17:00+0400,2025-09-12 19:17:00+0000,,2025-09-03
OMS,ORD801437,2000,CUST000593,Web,Fulfilled,2025-09-10 23:41:06+0400,2025-09-10 19:41:06+0000,,2025-09-03
OMS,ORD801438,2000,CUST000647,POS,Completed,2025-09-10 20:41:56+0400,2025-09-10 16:41:56+0000,,2025-09-03
OMS,ORD801439,2004,CUST000186,Web,Completed,2025-09-06 10:27:15+0300,2025-09-06 07:27:15+0000,,2025-09-03
OMS,ORD801440,2006,CUST001883,POS,Completed,2025-09-02 15:27:01+0400,2025-09-02 11:27:01+0000,,2025-09-03
OMS,ORD801441,2007,CUST001341,POS,Completed,2025-09-02 16:06:36+0300,2025-09-02 13:06:36+0000,,2025-09-03
OMS,ORD801442,2005,CUST000627,Web,Fulfilled,2025-09-05 05:54:34+0300,2025-09-05 02:54:34+0000,,2025-09-03
OMS,ORD801443,2001,CUST001509,POS,Completed,2025-09-14 22:48:16+0400,2025-09-14 18:48:16+0000,Test,2025-09-03
OMS,ORD801444,2001,CUST002361,POS,Completed,2025-09-24 03:52:46+0400,2025-09-23 23:52:46+0000,,2025-09-03
OMS,ORD801445,2001,CUST001777,Web,Completed,2025-09-05 20:21:54+0400,2025-09-05 16:21:54+0000,,2025-09-03
OMS,ORD801446,2006,CUST002462,POS,Cancelled,2025-09-07 10:33:10+0400,2025-09-07 06:33:10+0000,,2025-09-03
OMS,ORD801447,2001,CUST001461,POS,Fulfilled,2025-09-05 18:01:02+0400,2025-09-05 14:01:02+0000,,2025-09-03
OMS,ORD801448,2002,CUST001284,Web,Completed,2025-09-10 22:50:04+0400,2025-09-10 18:50:04+0000,,2025-09-03
OMS,ORD801449,2006,CUST002180,POS,Completed,2025-09-15 07:04:12+0400,2025-09-15 03:04:12+0000,,2025-09-03
OMS,ORD801450,2003,CUST001835,POS,Fulfilled,2025-09-16 11:49:25+0300,2025-09-16 08:49:25+0000,,2025-09-03
OMS,ORD801451,2001,CUST000199,POS,Completed,2025-09-21 13:43:20+0400,2025-09-21 09:43:20+0000,,2025-09-03
OMS,ORD801452,2001,CUST002400,POS,Completed,2025-09-13 16:16:22+0400,2025-09-13 12:16:22+0000,,2025-09-03
OMS,ORD801453,2007,CUST001689,Web,Completed,2025-09-02 00:22:18+0300,2025-09-01 21:22:18+0000,,2025-09-03
OMS,ORD801454,2007,CUST002126,Web,Fulfilled,2025-09-18 00:49:44+0300,2025-09-17 21:49:44+0000,,2025-09-03
OMS,ORD801455,2002,CUST002056,POS,Completed,2025-09-13 11:04:47+0400,2025-09-13 07:04:47+0000,Fraud,2025-09-03
OMS,ORD801456,2006,CUST001767,POS,Completed,2025-09-14 17:14:41+0400,2025-09-14 13:14:41+0000,,2025-09-03
OMS,ORD801457,2007,CUST002453,POS,Cancelled,2025-09-18 20:46:45+0300,2025-09-18 17:46:45+0000,,2025-09-03
OMS,ORD801458,2000,CUST000833,POS,Completed,2025-09-16 13:47:30+0400,2025-09-16 09:47:30+0000,Test,2025-09-03
OMS,ORD801459,2003,CUST001816,Web,Completed,2025-09-30 05:23:26+0300,2025-09-30 02:23:26+0000,,2025-09-03
OMS,ORD801460,2000,CUST001064,POS,Completed,2025-09-25 10:53:47+0400,2025-09-25 06:53:47+0000,,2025-09-03
OMS,ORD801461,2006,CUST000925,POS,Completed,2025-09-24 02:40:35+0400,2025-09-23 22:40:35+0000,,2025-09-03
OMS,ORD801462,2003,CUST001828,Web,Completed,2025-09-14 23:08:06+0300,2025-09-14 20:08:06+0000,,2025-09-03
OMS,ORD801463,2000,CUST002423,Web,Completed,2025-09-02 12:05:45+0400,2025-09-02 08:05:45+0000,,2025-09-03
OMS,ORD801464,2004,CUST002155,POS,Fulfilled,2025-09-21 01:05:15+0300,2025-09-20 22:05:15+0000,,2025-09-03
OMS,ORD801465,2002,CUST000044,POS,Completed,2025-09-22 04:30:02+0400,2025-09-22 00:30:02+0000,,2025-09-03
OMS,ORD801466,2000,CUST000190,POS,Fulfilled,2025-09-26 04:14:19+0400,2025-09-26 00:14:19+0000,,2025-09-03
OMS,ORD801467,2006,CUST000007,POS,Completed,2025-09-05 18:31:38+0400,2025-09-05 14:31:38+0000,,2025-09-03
OMS,ORD801468,2002,CUST000336,Marketplace,Completed,2025-09-17 20:01:47+0400,2025-09-17 16:01:47+0000,,2025-09-03
OMS,ORD801469,2006,CUST000250,Web,Completed,2025-09-23 18:21:23+0400,2025-09-23 14:21:23+0000,,2025-09-03
OMS,ORD801470,2005,CUST000721,Web,Completed,2025-09-03 08:03:37+0300,2025-09-03 05:03:37+0000,,2025-09-03
OMS,ORD801471,2007,CUST000388,POS,Completed,2025-09-27 02:40:34+0300,2025-09-26 23:40:34+0000,,2025-09-03
OMS,ORD801472,2003,CUST002289,POS,Completed,2025-09-28 11:33:04+0300,2025-09-28 08:33:04+0000,,2025-09-03
OMS,ORD801473,2002,CUST002243,POS,Completed,2025-09-11 12:19:38+0400,2025-09-11 08:19:38+0000,,2025-09-03
OMS,ORD801474,2005,CUST001611,POS,Completed,2025-09-05 09:53:38+0300,2025-09-05 06:53:38+0000,,2025-09-03
OMS,ORD801475,2006,CUST000107,POS,Completed,2025-09-09 06:29:48+0400,2025-09-09 02:29:48+0000,,2025-09-03
OMS,ORD801476,2006,CUST000934,POS,Completed,2025-09-01 01:30:48+0400,2025-08-31 21:30:48+0000,,2025-09-03
OMS,ORD801477,2001,CUST001064,POS,Fulfilled,2025-09-26 09:59:11+0400,2025-09-26 05:59:11+0000,,2025-09-03
OMS,ORD801478,2000,CUST000364,Web,Completed,2025-09-10 19:23:16+0400,2025-09-10 15:23:16+0000,,2025-09-03
OMS,ORD801479,2001,CUST000680,POS,Completed,2025-09-14 23:56:03+0400,2025-09-14 19:56:03+0000,,2025-09-03
OMS,ORD801480,2007,CUST002395,POS,Completed,2025-09-03 14:52:23+0300,2025-09-03 11:52:23+0000,,2025-09-03
OMS,ORD801481,2006,CUST002326,Web,Fulfilled,2025-09-01 05:04:54+0400,2025-09-01 01:04:54+0000,,2025-09-03
OMS,ORD801482,2006,CUST001092,POS,Completed,2025-09-17 21:13:14+0400,2025-09-17 17:13:14+0000,,2025-09-03
OMS,ORD801483,2007,CUST002171,Web,Completed,2025-09-24 19:51:00+0300,2025-09-24 16:51:00+0000,,2025-09-03
OMS,ORD801484,2007,CUST001077,Marketplace,Completed,2025-09-05 15:29:08+0300,2025-09-05 12:29:08+0000,Test,2025-09-03
OMS,ORD801485,2007,CUST001020,Web,Completed,2025-09-24 20:37:13+0300,2025-09-24 17:37:13+0000,,2025-09-03
OMS,ORD801486,2005,CUST001106,POS,Fulfilled,2025-09-09 22:58:49+0300,2025-09-09 19:58:49+0000,,2025-09-03
OMS,ORD801487,2007,CUST000535,POS,Completed,2025-09-29 18:22:35+0300,2025-09-29 15:22:35+0000,,2025-09-03
OMS,ORD801488,2000,CUST001617,POS,Completed,2025-09-17 20:30:02+0400,2025-09-17 16:30:02+0000,,2025-09-03
OMS,ORD801489,2006,CUST001410,POS,Completed,2025-09-26 00:10:54+0400,2025-09-25 20:10:54+0000,,2025-09-03
OMS,ORD801490,2006,CUST001194,POS,Completed,2025-09-13 15:35:31+0400,2025-09-13 11:35:31+0000,,2025-09-03
OMS,ORD801491,2007,CUST001311,POS,Completed,2025-09-29 01:25:38+0300,2025-09-28 22:25:38+0000,,2025-09-03
OMS,ORD801492,2007,CUST001483,POS,Completed,2025-09-08 17:07:35+0300,2025-09-08 14:07:35+0000,,2025-09-03
OMS,ORD801493,2001,CUST001250,POS,Completed,2025-09-14 18:34:08+0400,2025-09-14 14:34:08+0000,,2025-09-03
OMS,ORD801494,2005,CUST000682,Web,Completed,2025-09-11 10:09:37+0300,2025-09-11 07:09:37+0000,,2025-09-03
OMS,ORD801495,2005,CUST000909,POS,Completed,2025-09-12 05:44:56+0300,2025-09-12 02:44:56+0000,,2025-09-03
OMS,ORD801496,2003,CUST001611,Web,Completed,2025-09-25 04:34:47+0300,2025-09-25 01:34:47+0000,Test,2025-09-03
OMS,ORD801497,2005,CUST001846,POS,Completed,2025-09-09 01:09:37+0300,2025-09-08 22:09:37+0000,,2025-09-03
OMS,ORD801498,2006,CUST000152,POS,Completed,2025-09-06 08:04:11+0400,2025-09-06 04:04:11+0000,,2025-09-03
OMS,ORD801499,2004,CUST000445,POS,Fulfilled,2025-09-04 22:14:06+0300,2025-09-04 19:14:06+0000,,2025-10-03
OMS,ORD801500,2001,CUST002113,POS,Completed,2025-09-24 19:13:52+0400,2025-09-24 15:13:52+0000,,2025-09-03
OMS,ORD801501,2000,CUST001698,POS,Completed,2025-09-28 05:54:32+0400,2025-09-28 01:54:32+0000,,2025-09-03
OMS,ORD801502,2003,CUST002043,Web,Completed,2025-09-06 01:49:07+0300,2025-09-05 22:49:07+0000,,2025-09-03
OMS,ORD801503,2007,CUST000611,Web,Completed,2025-09-16 20:34:05+0300,2025-09-16 17:34:05+0000,,2025-09-03
OMS,ORD801504,2006,CUST001216,POS,Fulfilled,2025-09-05 14:51:21+0400,2025-09-05 10:51:21+0000,,2025-09-03
OMS,ORD801505,2000,CUST001033,POS,Completed,2025-09-20 11:30:50+0400,2025-09-20 07:30:50+0000,,2025-09-03
OMS,ORD801506,2006,CUST000504,POS,Completed,2025-09-20 03:44:30+0400,2025-09-19 23:44:30+0000,,2025-09-03
OMS,ORD801507,2003,CUST000591,POS,Completed,2025-09-05 04:23:55+0300,2025-09-05 01:23:55+0000,,2025-09-03
OMS,ORD801508,2007,CUST000201,Web,Completed,2025-09-21 11:49:01+0300,2025-09-21 08:49:01+0000,,2025-09-03
OMS,ORD801509,2003,CUST001026,POS,Completed,2025-09-02 05:19:47+0300,2025-09-02 02:19:47+0000,,2025-09-03
OMS,ORD801510,2007,CUST001898,Web,Completed,2025-09-19 01:21:11+0300,2025-09-18 22:21:11+0000,,2025-09-03
OMS,ORD801511,2001,CUST000322,POS,Completed,2025-09-11 00:08:36+0400,2025-09-10 20:08:36+0000,,2025-09-03
OMS,ORD801512,2005,CUST001336,Web,Completed,2025-09-15 17:11:05+0300,2025-09-15 14:11:05+0000,,2025-09-03
OMS,ORD801513,2003,CUST000175,Web,Cancelled,2025-09-13 18:38:41+0300,2025-09-13 15:38:41+0000,,2025-09-03
OMS,ORD801514,2007,CUST001874,POS,Completed,2025-09-21 18:43:37+0300,2025-09-21 15:43:37+0000,,2025-09-03
OMS,ORD801515,2002,CUST001468,POS,Completed,2025-09-27 10:53:51+0400,2025-09-27 06:53:51+0000,,2025-09-03
