source_system,order_number,line_number,store_id,sku,quantity,unit_price,discount_amount,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts,ingestion_date
OMS,ORD802631,1,2003,SKU00232,3,62.1,9.02,177.28,26.59,150.69,KSA,SAR,HomeAppliance,2025-10-10 01:20:59+0300,2025-10-09 22:20:59+0000,2025-10-03
OMS,ORD802632,1,2007,SKU00122,1,53.69,5.05,48.64,7.3,41.34,KSA,SAR,Accessories,2025-10-01 08:53:29+0300,2025-10-01 05:53:29+0000,2025-10-03
OMS,ORD802633,1,2006,SKU00074,2,112.7,22.64,202.76,10.14,192.62,UAE,AED,Fashion,2025-10-15 02:41:26+0400,2025-10-14 22:41:26+0000,2025-10-03
OMS,ORD802634,1,2001,SKU00208,1,89.83,9.82,80.01,4.0,76.01,UAE,AED,Fashion,2025-10-20 05:24:17+0400,2025-10-20 01:24:17+0000,2025-10-03
OMS,ORD802635,1,2000,SKU00093,2,71.61,25.95,117.27,5.86,111.41,UAE,AED,Fashion,2025-10-28 06:14:04+0400,2025-10-28 02:14:04+0000,2025-10-03
OMS,ORD802636,1,2005,SKU00115,1,44.45,6.67,37.78,5.67,32.11,KSA,SAR,HomeAppliance,2025-10-18 14:51:05+0300,2025-10-18 11:51:05+0000,2025-11-03
OMS,ORD802637,1,2006,SKU00159,1,39.53,7.33,32.2,1.61,30.59,UAE,AED,HomeAppliance,2025-10-06 13:51:08+0400,2025-10-06 09:51:08+0000,2025-10-03
OMS,ORD802638,1,2002,SKU00070,3,84.92,33.43,221.33,0.0,221.33,UAE,AED,Fashion,2025-10-17 06:19:12+0400,2025-10-17 02:19:12+0000,2025-10-03
OMS,ORD802639,1,2005,SKU00245,1,83.74,13.68,70.06,10.51,59.55,KSA,SAR,Electronics,2025-10-26 21:51:51+0300,2025-10-26 18:51:51+0000,2025-10-03
OMS,ORD802639,2,2005,SKU00071,2,91.52,3.41,179.63,26.94,152.69,KSA,SAR,HomeAppliance,2025-10-26 21:51:51+0300,2025-10-26 18:51:51+0000,2025-10-03
OMS,ORD802639,3,2005,SKU00142,1,35.99,6.32,29.67,4.45,25.22,KSA,SAR,Electronics,2025-10-26 21:51:51+0300,2025-10-26 18:51:51+0000,2025-10-03
OMS,ORD802640,1,2004,SKU00053,1,74.39,3.08,71.31,10.7,60.61,KSA,SAR,Fashion,2025-10-19 17:15:12+0300,2025-10-19 14:15:12+0000,2025-10-03
OMS,ORD802640,2,2004,SKU00047,2,37.3,6.77,67.83,10.17,57.66,KSA,SAR,Electronics,2025-10-19 17:15:12+0300,2025-10-19 14:15:12+0000,2025-10-03
OMS,ORD802641,1,2007,SKU00032,1,130.68,9.96,120.72,18.11,102.61,KSA,SAR,Fashion,2025-10-17 07:19:44+0300,2025-10-17 04:19:44+0000,2025-10-03
OMS,ORD802642,1,2007,SKU00034,1,71.56,8.38,63.18,9.48,53.7,KSA,SAR,Accessories,2025-10-20 13:45:26+0300,2025-10-20 10:45:26+0000,2025-10-03
OMS,ORD802643,1,2005,SKU00038,3,81.75,1.97,243.28,36.49,206.79,KSA,SAR,Accessories,2025-10-04 04:15:04+0300,2025-10-04 01:15:04+0000,2025-10-03
OMS,ORD802643,2,2005,SKU00181,2,110.67,17.91,203.43,30.51,172.92,KSA,SAR,Electronics,2025-10-04 04:15:04+0300,2025-10-04 01:15:04+0000,2025-10-03
OMS,ORD802644,1,2000,SKU00233,2,117.69,30.85,204.53,10.23,194.3,UAE,AED,HomeAppliance,2025-10-06 23:38:32+0400,2025-10-06 19:38:32+0000,2025-10-03
OMS,ORD802644,2,2000,SKU00023,3,63.8,1.62,189.78,9.49,180.29,UAE,AED,Electronics,2025-10-06 23:38:32+0400,2025-10-06 19:38:32+0000,2025-10-03
OMS,ORD802645,1,2001,SKU00145,2,105.01,23.06,186.96,0.0,186.96,UAE,AED,Fashion,2025-10-18 01:13:59+0400,2025-10-17 21:13:59+0000,2025-10-03
OMS,ORD802646,1,2002,SKU00026,2,90.03,11.29,168.77,8.44,160.33,UAE,AED,Electronics,2025-10-27 21:16:17+0400,2025-10-27 17:16:17+0000,2025-10-03
OMS,ORD802647,1,2004,SKU00166,2,74.57,8.65,140.49,21.07,119.42,KSA,SAR,Fashion,2025-10-12 21:22:16+0300,2025-10-12 18:22:16+0000,2025-10-03
OMS,ORD802648,1,2002,SKU00002,2,47.73,18.11,77.35,3.87,73.48,UAE,AED,HomeAppliance,2025-10-19 19:18:40+0400,2025-10-19 15:18:40+0000,2025-10-03
OMS,ORD802648,2,2002,SKU00119,1,85.04,11.52,73.52,3.68,69.84,UAE,AED,Electronics,2025-10-19 19:18:40+0400,2025-10-19 15:18:40+0000,2025-10-03
OMS,ORD802649,1,2003,SKU00195,1,30.03,0.94,29.09,4.36,24.73,KSA,SAR,Electronics,2025-10-10 06:45:32+0300,2025-10-10 03:45:32+0000,2025-10-03
OMS,ORD802650,1,2006,SKU00077,1,83.2,4.76,78.44,3.92,74.52,UAE,AED,HomeAppliance,2025-10-23 16:06:38+0400,2025-10-23 12:06:38+0000,2025-10-03
OMS,ORD802650,2,2006,SKU00198,2,44.46,6.71,82.21,4.11,78.1,UAE,AED,Fashion,2025-10-23 16:06:38+0400,2025-10-23 12:06:38+0000,2025-10-03
OMS,ORD802651,1,2002,SKU00047,2,37.05,13.33,60.77,3.04,57.73,UAE,AED,Electronics,2025-10-14 18:24:09+0400,2025-10-14 14:24:09+0000,2025-10-03
OMS,ORD802651,2,2002,SKU00256,3,56.5,8.67,160.83,8.04,152.79,UAE,AED,Fashion,2025-10-14 18:24:09+0400,2025-10-14 14:24:09+0000,2025-10-03
OMS,ORD802652,1,2007,SKU00166,2,44.56,13.2,75.92,11.39,64.53,KSA,SAR,Fashion,2025-10-17 17:20:49+0300,2025-10-17 14:20:49+0000,2025-10-03
OMS,ORD802653,1,2006,SKU00172,2,84.93,26.74,143.12,0.0,143.12,UAE,AED,Fashion,2025-10-12 12:19:42+0400,2025-10-12 08:19:42+0000,2025-10-03
OMS,ORD802653,2,2006,SKU00246,3,73.5,38.11,182.39,9.12,173.27,UAE,AED,HomeAppliance,2025-10-12 12:19:42+0400,2025-10-12 08:19:42+0000,2025-10-03
OMS,ORD802654,1,2001,SKU00095,3,127.06,68.96,312.22,15.61,296.61,UAE,AED,Electronics,2025-10-22 03:29:00+0400,2025-10-21 23:29:00+0000,2025-10-03
OMS,ORD802654,2,2001,SKU00247,2,69.63,13.71,125.55,6.28,119.27,UAE,AED,HomeAppliance,2025-10-22 03:29:00+0400,2025-10-21 23:29:00+0000,2025-10-03
OMS,ORD802655,1,2006,SKU00047,3,60.32,27.98,152.98,7.65,145.33,UAE,AED,Electronics,2025-10-02 16:40:47+0400,2025-10-02 12:40:47+0000,2025-10-03
OMS,ORD802656,1,2003,SKU00006,3,111.44,43.77,290.55,0.0,290.55,KSA,SAR,Accessories,2025-10-14 13:12:48+0300,2025-10-14 10:12:48+0000,2025-10-03
OMS,ORD802656,2,2003,SKU00076,1,31.26,2.39,28.87,4.33,24.54,KSA,SAR,Fashion,2025-10-14 13:12:48+0300,2025-10-14 10:12:48+0000,2025-10-03
OMS,ORD802657,1,2007,SKU00228,3,60.49,32.28,149.19,0.0,149.19,KSA,SAR,Fashion,2025-10-02 05:27:29+0300,2025-10-02 02:27:29+0000,2025-10-03
OMS,ORD802658,1,2004,SKU00159,3,118.42,63.09,292.17,43.83,248.34,KSA,SAR,HomeAppliance,2025-10-17 13:47:03+0300,2025-10-17 10:47:03+0000,2025-10-03
OMS,ORD802658,2,2004,SKU00223,2,89.97,5.94,174.0,26.1,147.9,KSA,SAR,Accessories,2025-10-17 13:47:03+0300,2025-10-17 10:47:03+0000,2025-10-03
OMS,ORD802659,1,2007,SKU00195,2,77.39,22.8,131.98,19.8,112.18,KSA,SAR,Electronics,2025-10-08 13:37:44+0300,2025-10-08 10:37:44+0000,2025-11-03
OMS,ORD802660,1,2003,SKU00255,1,34.84,4.06,30.78,4.62,26.16,KSA,SAR,Accessories,2025-10-12 17:43:01+0300,2025-10-12 14:43:01+0000,2025-10-03
OMS,ORD802661,1,2007,SKU00194,3,78.72,23.78,212.38,31.86,180.52,KSA,SAR,HomeAppliance,2025-10-07 07:18:13+0300,2025-10-07 04:18:13+0000,2025-10-03
OMS,ORD802662,1,2005,SKU00096,1,47.6,2.76,44.84,6.73,38.11,KSA,SAR,Accessories,2025-10-05 11:55:23+0300,2025-10-05 08:55:23+0000,2025-10-03
OMS,ORD802662,2,2005,SKU00096,1,61.89,6.22,55.67,8.35,47.32,KSA,SAR,Accessories,2025-10-05 11:55:23+0300,2025-10-05 08:55:23+0000,2025-10-03
OMS,ORD802663,1,2007,SKU00072,2,41.14,16.23,66.05,9.91,56.14,KSA,SAR,HomeAppliance,2025-10-10 12:42:06+0300,2025-10-10 09:42:06+0000,2025-10-03
OMS,ORD802664,1,2005,SKU00055,3,113.1,54.34,284.96,42.74,242.22,KSA,SAR,Electronics,2025-10-14 02:11:08+0300,2025-10-13 23:11:08+0000,2025-10-03
OMS,ORD802664,2,2005,SKU00150,3,53.73,27.51,133.68,20.05,113.63,KSA,SAR,Accessories,2025-10-14 02:11:08+0300,2025-10-13 23:11:08+0000,2025-10-03
OMS,ORD802664,3,2005,SKU00158,3,79.4,13.68,224.52,33.68,190.84,KSA,SAR,HomeAppliance,2025-10-14 02:11:08+0300,2025-10-13 23:11:08+0000,2025-10-03
OMS,ORD802665,1,2006,SKU00066,2,85.5,33.33,137.67,6.88,130.79,UAE,AED,HomeAppliance,2025-10-27 10:48:54+0400,2025-10-27 06:48:54+0000,2025-10-03
OMS,ORD802666,1,2005,SKU00059,3,55.78,29.26,138.08,20.71,117.37,KSA,SAR,Fashion,2025-10-07 04:53:28+0300,2025-10-07 01:53:28+0000,2025-10-03
OMS,ORD802667,1,2001,SKU00177,1,90.32,10.16,80.16,4.01,76.15,UAE,AED,Accessories,2025-10-27 22:35:37+0400,2025-10-27 18:35:37+0000,2025-10-03
OMS,ORD802667,2,2001,SKU00022,3,74.34,29.41,193.61,0.0,193.61,UAE,AED,Accessories,2025-10-27 22:35:37+0400,2025-10-27 18:35:37+0000,2025-10-03
OMS,ORD802668,1,2001,SKU00143,2,123.09,27.36,218.82,10.94,207.88,UAE,AED,HomeAppliance,2025-10-22 12:29:31+0400,2025-10-22 08:29:31+0000,2025-10-03
OMS,ORD802669,1,2001,SKU00045,1,72.51,4.14,68.37,3.42,64.95,UAE,AED,HomeAppliance,2025-10-23 16:09:21+0400,2025-10-23 12:09:21+0000,2025-10-03
OMS,ORD802670,1,2001,SKU00113,3,27.95,12.76,71.09,3.55,67.54,UAE,AED,Fashion,2025-10-12 15:50:06+0400,2025-10-12 11:50:06+0000,2025-11-03
OMS,ORD802670,2,2001,SKU00115,3,44.82,4.73,129.73,6.49,123.24,UAE,AED,HomeAppliance,2025-10-12 15:50:06+0400,2025-10-12 11:50:06+0000,2025-10-03
OMS,ORD802671,1,2006,SKU00203,1,82.63,9.47,73.16,3.66,69.5,UAE,AED,Fashion,2025-10-08 17:30:25+0400,2025-10-08 13:30:25+0000,2025-10-03
OMS,ORD802671,2,2006,SKU00102,1,71.92,2.0,69.92,3.5,66.42,UAE,AED,Fashion,2025-10-08 17:30:25+0400,2025-10-08 13:30:25+0000,2025-10-03
OMS,ORD802672,1,2007,SKU00077,3,73.84,41.75,179.77,26.97,152.8,KSA,SAR,HomeAppliance,2025-10-18 20:39:16+0300,2025-10-18 17:39:16+0000,2025-10-03
OMS,ORD802673,1,2006,SKU00012,1,73.84,1.43,72.41,3.62,68.79,UAE,AED,Accessories,2025-10-18 03:10:48+0400,2025-10-17 23:10:48+0000,2025-10-03
OMS,ORD802673,2,2006,SKU00083,3,130.74,41.74,350.48,17.52,332.96,UAE,AED,Accessories,2025-10-18 03:10:48+0400,2025-10-17 23:10:48+0000,2025-10-03
OMS,ORD802674,1,2007,SKU00000,3,71.83,0.64,214.85,32.23,182.62,KSA,SAR,Accessories,2025-10-11 12:12:46+0300,2025-10-11 09:12:46+0000,2025-10-03
OMS,ORD802675,1,2003,SKU00098,3,133.94,38.28,363.54,0.0,363.54,KSA,SAR,Fashion,2025-10-20 16:02:11+0300,2025-10-20 13:02:11+0000,2025-10-03
OMS,ORD802675,2,2003,SKU00151,2,80.57,32.07,129.07,19.36,109.71,KSA,SAR,Electronics,2025-10-20 16:02:11+0300,2025-10-20 13:02:11+0000,2025-10-03
OMS,ORD802675,3,2003,SKU00230,3,84.28,29.69,223.15,33.47,189.68,KSA,SAR,Fashion,2025-10-20 16:02:11+0300,2025-10-20 13:02:11+0000,2025-10-03
OMS,ORD802675,4,2003,SKU00213,1,83.18,0.4,82.78,12.42,70.36,KSA,SAR,Fashion,2025-10-20 16:02:11+0300,2025-10-20 13:02:11+0000,2025-10-03
OMS,ORD802676,1,2004,SKU00178,2,75.64,28.17,123.11,18.47,104.64,KSA,SAR,Accessories,2025-10-31 13:14:18+0300,2025-10-31 10:14:18+0000,2025-10-03
OMS,ORD802677,1,2005,SKU00217,1,74.53,6.8,67.73,10.16,57.57,KSA,SAR,Accessories,2025-10-29 04:36:51+0300,2025-10-29 01:36:51+0000,2025-10-03
OMS,ORD802678,1,2005,SKU00029,1,78.96,8.59,70.37,10.56,59.81,KSA,SAR,Fashion,2025-10-11 02:24:22+0300,2025-10-10 23:24:22+0000,2025-10-03
OMS,ORD802679,1,2007,SKU00202,3,111.67,27.29,307.72,46.16,261.56,KSA,SAR,Electronics,2025-10-15 10:19:32+0300,2025-10-15 07:19:32+0000,2025-10-03
OMS,ORD802680,1,2006,SKU00079,3,99.53,20.13,278.46,13.92,264.54,UAE,AED,Accessories,2025-10-24 02:31:35+0400,2025-10-23 22:31:35+0000,2025-10-03
OMS,ORD802681,1,2007,SKU00047,2,128.78,41.39,216.17,32.43,183.74,KSA,SAR,Electronics,2025-10-25 12:10:09+0300,2025-10-25 09:10:09+0000,2025-11-03
OMS,ORD802682,1,2001,SKU00054,2,83.46,6.06,160.86,0.0,160.86,UAE,AED,Accessories,2025-10-12 00:47:32+0400,2025-10-11 20:47:32+0000,2025-10-03
OMS,ORD802682,2,2001,SKU00120,3,91.04,15.7,257.42,12.87,244.55,UAE,AED,Accessories,2025-10-12 00:47:32+0400,2025-10-11 20:47:32+0000,2025-10-03
OMS,ORD802683,1,2007,SKU00236,3,74.14,34.15,188.27,28.24,160.03,KSA,SAR,Fashion,2025-10-22 23:25:28+0300,2025-10-22 20:25:28+0000,2025-10-03
OMS,ORD802684,1,2006,SKU00255,1,83.35,15.76,67.59,3.38,64.21,UAE,AED,Accessories,2025-10-07 08:33:42+0400,2025-10-07 04:33:42+0000,2025-10-03
OMS,ORD802685,1,2007,SKU00126,3,115.74,68.12,279.1,41.87,237.23,KSA,SAR,HomeAppliance,2025-10-13 15:48:25+0300,2025-10-13 12:48:25+0000,2025-10-03
OMS,ORD802686,1,2001,SKU00049,1,111.06,16.12,94.94,4.75,90.19,UAE,AED,Electronics,2025-10-29 12:33:40+0400,2025-10-29 08:33:40+0000,2025-10-03
OMS,ORD802687,1,2007,SKU00147,1,130.37,10.44,119.93,17.99,101.94,KSA,SAR,Accessories,2025-10-18 20:44:46+0300,2025-10-18 17:44:46+0000,2025-10-03
OMS,ORD802688,1,2004,SKU00039,3,129.83,34.37,355.12,53.27,301.85,KSA,SAR,Fashion,2025-10-26 22:55:31+0300,2025-10-26 19:55:31+0000,2025-10-03
OMS,ORD802688,2,2004,SKU00094,3,9.76,0.01,29.27,4.39,24.88,KSA,SAR,Accessories,2025-10-26 22:55:31+0300,2025-10-26 19:55:31+0000,2025-10-03
OMS,ORD802689,1,2004,SKU00013,2,77.99,11.44,144.54,21.68,122.86,KSA,SAR,Accessories,2025-10-12 22:54:10+0300,2025-10-12 19:54:10+0000,2025-10-03
OMS,ORD802689,2,2004,SKU00065,2,61.78,10.59,112.97,16.95,96.02,KSA,SAR,HomeAppliance,2025-10-12 22:54:10+0300,2025-10-12 19:54:10+0000,2025-10-03
OMS,ORD802689,3,2004,SKU00102,1,56.3,3.91,52.39,7.86,44.53,KSA,SAR,Fashion,2025-10-12 22:54:10+0300,2025-10-12 19:54:10+0000,2025-10-03
OMS,ORD802689,4,2004,SKU00039,2,45.52,7.42,83.62,12.54,71.08,KSA,SAR,Fashion,2025-10-12 22:54:10+0300,2025-10-12 19:54:10+0000,2025-10-03
OMS,ORD802690,1,2007,SKU00118,2,69.03,20.19,117.87,17.68,100.19,KSA,SAR,HomeAppliance,2025-10-20 14:52:10+0300,2025-10-20 11:52:10+0000,2025-10-03
OMS,ORD802690,2,2007,SKU00227,1,123.29,16.62,106.67,16.0,90.67,KSA,SAR,Electronics,2025-10-20 14:52:10+0300,2025-10-20 11:52:10+0000,2025-10-03
OMS,ORD802691,1,2007,SKU00217,2,78.95,3.62,154.28,23.14,131.14,KSA,SAR,Accessories,2025-10-30 12:36:30+0300,2025-10-30 09:36:30+0000,2025-10-03
OMS,ORD802691,2,2007,SKU00098,1,88.7,11.06,77.64,0.0,77.64,KSA,SAR,Fashion,2025-10-30 12:36:30+0300,2025-10-30 09:36:30+0000,2025-10-03
OMS,ORD802692,1,2007,SKU00144,3,139.55,47.51,371.14,55.67,315.47,KSA,SAR,Fashion,2025-10-25 18:25:08+0300,2025-10-25 15:25:08+0000,2025-10-03
OMS,ORD802692,2,2007,SKU00009,3,125.17,4.55,370.96,55.64,315.32,KSA,SAR,Electronics,2025-10-25 18:25:08+0300,2025-10-25 15:25:08+0000,2025-10-03
OMS,ORD802693,1,2003,SKU00012,1,65.48,3.12,62.36,9.35,53.01,KSA,SAR,Accessories,2025-10-11 07:37:45+0300,2025-10-11 04:37:45+0000,2025-10-03
OMS,ORD802693,2,2003,SKU00058,1,83.39,11.28,72.11,10.82,61.29,KSA,SAR,Electronics,2025-10-11 07:37:45+0300,2025-10-11 04:37:45+0000,2025-10-03
OMS,ORD802694,1,2002,SKU00249,2,39.23,12.93,65.53,3.28,62.25,UAE,AED,Fashion,2025-10-07 02:14:15+0400,2025-10-06 22:14:15+0000,2025-10-03
OMS,ORD802694,2,2002,SKU00153,1,83.04,3.16,79.88,3.99,75.89,UAE,AED,HomeAppliance,2025-10-07 02:14:15+0400,2025-10-06 22:14:15+0000,2025-10-03
OMS,ORD802694,3,2002,SKU00245,2,112.84,35.07,190.61,9.53,181.08,UAE,AED,Electronics,2025-10-07 02:14:15+0400,2025-10-06 22:14:15+0000,2025-10-03
OMS,ORD802694,4,2002,SKU00103,3,73.04,14.57,204.55,10.23,194.32,UAE,AED,Electronics,2025-10-07 02:14:15+0400,2025-10-06 22:14:15+0000,2025-10-03
OMS,ORD802695,1,2001,SKU00089,1,77.87,10.42,67.45,3.37,64.08,UAE,AED,HomeAppliance,2025-10-25 21:43:15+0400,2025-10-25 17:43:15+0000,2025-10-03
OMS,ORD802695,2,2001,SKU00088,2,56.51,14.08,98.94,4.95,93.99,UAE,AED,Fashion,2025-10-25 21:43:15+0400,2025-10-25 17:43:15+0000,2025-10-03
OMS,ORD802696,1,2002,SKU00063,2,120.92,18.0,223.84,11.19,212.65,UAE,AED,Electronics,2025-10-05 10:34:10+0400,2025-10-05 06:34:10+0000,2025-10-03
OMS,ORD802696,2,2002,SKU00156,1,120.17,7.5,112.67,5.63,107.04,UAE,AED,Fashion,2025-10-05 10:34:10+0400,2025-10-05 06:34:10+0000,2025-10-03
OMS,ORD802697,1,2002,SKU00139,2,48.72,13.04,84.4,4.22,80.18,UAE,AED,Accessories,2025-10-19 16:20:42+0400,2025-10-19 12:20:42+0000,2025-10-03
OMS,ORD802698,1,2002,SKU00174,3,70.05,25.55,184.6,9.23,175.37,UAE,AED,Accessories,2025-10-02 09:27:27+0400,2025-10-02 05:27:27+0000,2025-10-03
OMS,ORD802699,1,2006,SKU00255,3,67.2,27.59,174.01,8.7,165.31,UAE,AED,Accessories,2025-10-28 13:23:46+0400,2025-10-28 09:23:46+0000,2025-10-03
OMS,ORD802700,1,2006,SKU00014,3,7.0,2.07,18.93,0.95,17.98,UAE,AED,Electronics,2025-10-08 01:01:06+0400,2025-10-07 21:01:06+0000,2025-11-03
OMS,ORD802701,1,2005,SKU00221,1,106.93,11.07,95.86,14.38,81.48,KSA,SAR,Accessories,2025-10-16 02:05:43+0300,2025-10-15 23:05:43+0000,2025-10-03
OMS,ORD802702,1,2007,SKU00067,1,115.72,22.99,92.73,13.91,78.82,KSA,SAR,HomeAppliance,2025-10-01 17:28:36+0300,2025-10-01 14:28:36+0000,2025-10-03
OMS,ORD802703,1,2006,SKU00155,3,97.24,14.54,277.18,13.86,263.32,UAE,AED,Fashion,2025-10-05 04:14:25+0400,2025-10-05 00:14:25+0000,2025-10-03
OMS,ORD802704,1,2007,SKU00074,3,28.64,1.26,84.66,12.7,71.96,KSA,SAR,Fashion,2025-10-09 14:16:29+0300,2025-10-09 11:16:29+0000,2025-10-03
OMS,ORD802705,1,2007,SKU00205,3,89.87,34.61,235.0,0.0,235.0,KSA,SAR,Fashion,2025-10-12 05:47:32+0300,2025-10-12 02:47:32+0000,2025-10-03
OMS,ORD802706,1,2003,SKU00086,1,72.97,8.22,64.75,9.71,55.04,KSA,SAR,Fashion,2025-10-16 14:02:07+0300,2025-10-16 11:02:07+0000,2025-10-03
OMS,ORD802707,1,2007,SKU00123,3,77.16,25.72,205.76,30.86,174.9,KSA,SAR,Accessories,2025-10-10 03:24:07+0300,2025-10-10 00:24:07+0000,2025-10-03
OMS,ORD802708,1,2006,SKU00031,3,75.66,41.65,185.33,9.27,176.06,UAE,AED,Electronics,2025-10-06 06:56:56+0400,2025-10-06 02:56:56+0000,2025-10-03
OMS,ORD802708,2,2006,SKU00144,2,66.53,23.96,109.1,5.46,103.64,UAE,AED,Fashion,2025-10-06 06:56:56+0400,2025-10-06 02:56:56+0000,2025-10-03
OMS,ORD802708,3,2006,SKU00037,2,73.84,21.43,126.25,6.31,119.94,UAE,AED,Accessories,2025-10-06 06:56:56+0400,2025-10-06 02:56:56+0000,2025-10-03
OMS,ORD802709,1,2006,SKU00193,2,62.72,0.72,124.72,6.24,118.48,UAE,AED,Accessories,2025-10-04 07:19:11+0400,2025-10-04 03:19:11+0000,2025-10-03
OMS,ORD802710,1,2001,SKU00033,3,99.42,15.88,282.38,14.12,268.26,UAE,AED,HomeAppliance,2025-10-28 06:45:59+0400,2025-10-28 02:45:59+0000,2025-10-03
OMS,ORD802711,1,2001,SKU00134,2,136.23,8.52,263.94,13.2,250.74,UAE,AED,Electronics,2025-10-18 13:09:26+0400,2025-10-18 09:09:26+0000,2025-10-03
OMS,ORD802711,2,2001,SKU00157,3,71.8,28.69,186.71,9.34,177.37,UAE,AED,HomeAppliance,2025-10-18 13:09:26+0400,2025-10-18 09:09:26+0000,2025-10-03
OMS,ORD802711,3,2001,SKU00056,1,89.85,1.15,88.7,4.44,84.26,UAE,AED,Accessories,2025-10-18 13:09:26+0400,2025-10-18 09:09:26+0000,2025-10-03
OMS,ORD802712,1,2007,SKU00068,2,47.11,5.27,88.95,13.34,75.61,KSA,SAR,Electronics,2025-10-25 06:58:05+0300,2025-10-25 03:58:05+0000,2025-10-03
OMS,ORD802713,1,2000,SKU00230,2,104.88,11.35,198.41,9.92,188.49,UAE,AED,Fashion,2025-10-10 08:39:23+0400,2025-10-10 04:39:23+0000,2025-10-03
OMS,ORD802714,1,2007,SKU00063,3,50.42,25.69,125.57,18.84,106.73,KSA,SAR,Electronics,2025-10-04 04:47:30+0300,2025-10-04 01:47:30+0000,2025-10-03
OMS,ORD802715,1,2005,SKU00148,1,63.0,2.22,60.78,0.0,60.78,KSA,SAR,Electronics,2025-10-16 02:39:31+0300,2025-10-15 23:39:31+0000,2025-10-03
OMS,ORD802716,1,2007,SKU00148,1,96.9,7.6,89.3,0.0,89.3,KSA,SAR,Electronics,2025-10-05 06:27:27+0300,2025-10-05 03:27:27+0000,2025-10-03
OMS,ORD802717,1,2005,SKU00195,1,82.48,1.25,81.23,12.18,69.05,KSA,SAR,Electronics,2025-10-11 23:48:14+0300,2025-10-11 20:48:14+0000,2025-10-03
OMS,ORD802718,1,2005,SKU00087,2,82.21,15.08,149.34,22.4,126.94,KSA,SAR,Electronics,2025-10-15 00:12:22+0300,2025-10-14 21:12:22+0000,2025-10-03
OMS,ORD802719,1,2006,SKU00204,1,100.51,19.68,80.83,4.04,76.79,UAE,AED,Electronics,2025-10-07 02:57:18+0400,2025-10-06 22:57:18+0000,2025-10-03
OMS,ORD802720,1,2001,SKU00138,3,59.02,22.07,154.99,7.75,147.24,UAE,AED,Fashion,2025-10-20 08:50:13+0400,2025-10-20 04:50:13+0000,2025-10-03
OMS,ORD802721,1,2003,SKU00249,2,95.65,22.62,168.68,25.3,143.38,KSA,SAR,Fashion,2025-10-14 16:58:40+0300,2025-10-14 13:58:40+0000,2025-10-03
OMS,ORD802721,2,2003,SKU00003,1,54.83,1.54,53.29,7.99,45.3,KSA,SAR,Accessories,2025-10-14 16:58:40+0300,2025-10-14 13:58:40+0000,2025-10-03
OMS,ORD802721,3,2003,SKU00103,3,65.43,33.78,162.51,24.38,138.13,KSA,SAR,Electronics,2025-10-14 16:58:40+0300,2025-10-14 13:58:40+0000,2025-10-03
OMS,ORD802721,4,2003,SKU00138,3,61.81,27.32,158.11,23.72,134.39,KSA,SAR,Fashion,2025-10-14 16:58:40+0300,2025-10-14 13:58:40+0000,2025-10-03
OMS,ORD802722,1,2006,SKU00085,1,85.54,11.41,74.13,3.71,70.42,UAE,AED,Accessories,2025-10-18 06:39:05+0400,2025-10-18 02:39:05+0000,2025-10-03
OMS,ORD802723,1,2005,SKU00080,1,80.38,8.42,71.96,10.79,61.17,KSA,SAR,Electronics,2025-10-20 13:58:10+0300,2025-10-20 10:58:10+0000,2025-10-03
OMS,ORD802723,2,2005,SKU00127,3,90.81,32.97,239.46,35.92,203.54,KSA,SAR,Fashion,2025-10-20 13:58:10+0300,2025-10-20 10:58:10+0000,2025-10-03
OMS,ORD802724,1,2007,SKU00034,3,104.83,27.56,286.93,43.04,243.89,KSA,SAR,Accessories,2025-10-23 13:08:25+0300,2025-10-23 10:08:25+0000,2025-10-03
OMS,ORD802725,1,2005,SKU00250,1,51.1,3.46,47.64,7.15,40.49,KSA,SAR,Fashion,2025-10-31 11:42:49+0300,2025-10-31 08:42:49+0000,2025-10-03
OMS,ORD802725,2,2005,SKU00192,1,108.94,2.34,106.6,15.99,90.61,KSA,SAR,Electronics,2025-10-31 11:42:49+0300,2025-10-31 08:42:49+0000,2025-10-03
OMS,ORD802726,1,2002,SKU00078,3,46.48,20.43,119.01,5.95,113.06,UAE,AED,Fashion,2025-10-31 12:23:46+0400,2025-10-31 08:23:46+0000,2025-10-03
OMS,ORD802727,1,2007,SKU00173,1,74.38,5.07,69.31,10.4,58.91,KSA,SAR,HomeAppliance,2025-10-07 09:59:12+0300,2025-10-07 06:59:12+0000,2025-10-03
OMS,ORD802727,2,2007,SKU00013,3,113.07,61.94,277.27,41.59,235.68,KSA,SAR,Accessories,2025-10-07 09:59:12+0300,2025-10-07 06:59:12+0000,2025-10-03
OMS,ORD802727,3,2007,SKU00189,3,34.89,1.92,102.75,15.41,87.34,KSA,SAR,Electronics,2025-10-07 09:59:12+0300,2025-10-07 06:59:12+0000,2025-10-03
OMS,ORD802727,4,2007,SKU00002,1,104.5,8.52,95.98,14.4,81.58,KSA,SAR,HomeAppliance,2025-10-07 09:59:12+0300,2025-10-07 06:59:12+0000,2025-10-03
OMS,ORD802728,1,2007,SKU00086,1,67.84,13.24,54.6,8.19,46.41,KSA,SAR,Fashion,2025-10-14 10:10:13+0300,2025-10-14 07:10:13+0000,2025-10-03
