source_system,payment_id,order_number,store_id,payment_type,payment_status,payment_method,amount_native,fee_native,currency_code,payment_local_ts,payment_utc_ts,ingestion_date
PSP,880174,ORD800158,2005,Capture,Completed,CASH,46.77,0.0,SAR,2025-08-04 01:07:26+0300,2025-08-03 22:07:26+0000,2025-08-03
PSP,880175,ORD800158,2005,Capture,Completed,WALLET,18.58,0.27,SAR,2025-08-04 00:58:26+0300,2025-08-03 21:58:26+0000,2025-08-03
PSP,880176,ORD800159,2003,Capture,Completed,WALLET,296.1,4.75,SAR,2025-08-10 07:08:34+0300,2025-08-10 04:08:34+0000,2025-08-03
PSP,880177,ORD800160,2003,Capture,Completed,MASTERCARD,37.46,0.42,SAR,2025-08-04 07:39:56+0300,2025-08-04 04:39:56+0000,2025-08-03
PSP,880178,ORD800160,2003,Refund,Completed,WALLET,6.11,0.0,SAR,2025-08-20 08:07:56+0300,2025-08-20 05:07:56+0000,2025-08-20
PSP,880179,ORD800161,2006,Capture,Completed,WALLET,112.48,0.68,AED,2025-08-22 10:39:03+0400,2025-08-22 06:39:03+0000,2025-08-03
PSP,880180,ORD800162,2004,Capture,Completed,WALLET,227.0,2.98,SAR,2025-08-08 22:23:48+0300,2025-08-08 19:23:48+0000,2025-08-03
PSP,880181,ORD800163,2004,Capture,Completed,CASH,53.53,0.0,SAR,2025-08-06 08:06:32+0300,2025-08-06 05:06:32+0000,2025-08-03
PSP,880182,ORD800163,2004,Capture,Completed,MASTERCARD,94.52,1.42,SAR,2025-08-06 08:27:32+0300,2025-08-06 05:27:32+0000,2025-08-03
PSP,880183,ORD800163,2004,Refund,Completed,CASH,25.81,0.0,SAR,2025-08-13 09:29:32+0300,2025-08-13 06:29:32+0000,2025-08-20
PSP,880184,ORD800164,2007,Capture,Completed,MASTERCARD,222.19,4.22,SAR,2025-08-30 04:05:52+0300,2025-08-30 01:05:52+0000,2025-08-03
PSP,880185,ORD800166,2001,Capture,Completed,CASH,110.67,0.0,AED,2025-08-06 00:38:51+0400,2025-08-05 20:38:51+0000,2025-08-03
PSP,880186,ORD800166,2001,Refund,Completed,CASH,61.68,0.0,AED,2025-08-20 00:33:51+0400,2025-08-19 20:33:51+0000,2025-08-20
PSP,880187,ORD800167,2006,Capture,Completed,MASTERCARD,144.23,1.49,AED,2025-08-28 13:40:02+0400,2025-08-28 09:40:02+0000,2025-08-03
PSP,880188,ORD800167,2006,Capture,Completed,WALLET,240.35,2.66,AED,2025-08-28 12:57:02+0400,2025-08-28 08:57:02+0000,2025-08-03
PSP,880189,ORD800167,2006,Refund,Completed,CASH,87.66,0.0,AED,2025-09-13 13:51:02+0400,2025-09-13 09:51:02+0000,2025-08-20
PSP,880190,ORD800168,2002,Capture,Completed,MASTERCARD,251.29,3.93,AED,2025-08-27 02:13:21+0400,2025-08-26 22:13:21+0000,2025-08-03
PSP,880191,ORD800169,2004,Capture,Completed,VISA,314.71,5.13,SAR,2025-08-05 23:22:52+0300,2025-08-05 20:22:52+0000,2025-08-03
PSP,880192,ORD800169,2004,Capture,Completed,CASH,135.58,0.0,SAR,2025-08-05 23:22:52+0300,2025-08-05 20:22:52+0000,2025-08-03
PSP,880193,ORD800170,2006,Capture,Completed,WALLET,79.93,0.45,AED,2025-08-18 16:34:10+0400,2025-08-18 12:34:10+0000,2025-08-03
PSP,880194,ORD800171,2005,Capture,Completed,VISA,282.09,3.03,SAR,2025-08-30 20:23:20+0300,2025-08-30 17:23:20+0000,2025-08-03
PSP,880195,ORD800172,2000,Capture,Completed,VISA,120.4,0.96,AED,2025-08-02 06:54:38+0400,2025-08-02 02:54:38+0000,2025-08-03
PSP,880196,ORD800173,2006,Capture,Completed,VISA,192.14,1.16,AED,2025-08-04 10:12:24+0400,2025-08-04 06:12:24+0000,2025-08-03
PSP,880197,ORD800174,2007,Capture,Completed,MASTERCARD,119.75,0.96,SAR,2025-08-11 03:06:56+0300,2025-08-11 00:06:56+0000,2025-08-03
PSP,880198,ORD800175,2005,Capture,Completed,MASTERCARD,84.21,0.81,SAR,2025-08-30 19:51:32+0300,2025-08-30 16:51:32+0000,2025-08-03
PSP,880199,ORD800176,2006,Capture,Completed,CASH,164.47,0.0,AED,2025-08-19 07:14:20+0400,2025-08-19 03:14:20+0000,2025-08-03
PSP,880200,ORD800178,2007,Capture,Completed,VISA,101.91,1.31,SAR,2025-08-31 20:15:26+0300,2025-08-31 17:15:26+0000,2025-08-03
PSP,880201,ORD800179,2000,Capture,Completed,WALLET,445.78,5.62,AED,2025-08-13 06:53:05+0400,2025-08-13 02:53:05+0000,2025-08-03
PSP,880202,ORD800180,2002,Capture,Completed,MASTERCARD,355.78,5.48,AED,2025-08-17 21:04:17+0400,2025-08-17 17:04:17+0000,2025-08-03
PSP,880203,ORD800181,2002,Capture,Completed,MASTERCARD,137.42,0.7,AED,2025-08-30 06:16:22+0400,2025-08-30 02:16:22+0000,2025-08-03
PSP,880204,ORD800182,2007,Capture,Completed,WALLET,4.1,0.06,SAR,2025-08-18 17:42:52+0300,2025-08-18 14:42:52+0000,2025-08-03
PSP,880205,ORD800182,2007,Capture,Completed,BNPL,10.33,0.12,SAR,2025-08-18 17:11:52+0300,2025-08-18 14:11:52+0000,2025-08-03
PSP,880206,ORD800183,2000,Capture,Completed,VISA,188.27,2.45,AED,2025-08-24 00:47:35+0400,2025-08-23 20:47:35+0000,2025-08-03
PSP,880207,ORD800184,2000,Capture,Completed,VISA,123.72,2.35,AED,2025-08-07 00:05:17+0400,2025-08-06 20:05:17+0000,2025-08-03
PSP,880208,ORD800185,2006,Capture,Completed,VISA,781.04,8.03,AED,2025-08-06 15:14:47+0400,2025-08-06 11:14:47+0000,2025-08-03
PSP,880209,ORD800186,2006,Capture,Completed,MASTERCARD,89.26,1.74,AED,2025-08-24 17:05:25+0400,2025-08-24 13:05:25+0000,2025-08-03
PSP,880210,ORD800187,2004,Capture,Completed,MASTERCARD,221.04,3.9,SAR,2025-08-23 15:02:01+0300,2025-08-23 12:02:01+0000,2025-08-03
PSP,880211,ORD800188,2005,Capture,Completed,MASTERCARD,35.88,0.2,SAR,2025-08-24 08:51:03+0300,2025-08-24 05:51:03+0000,2025-08-03
PSP,880212,ORD800189,2001,Capture,Completed,MASTERCARD,245.35,3.84,AED,2025-08-24 11:45:29+0400,2025-08-24 07:45:29+0000,2025-08-03
PSP,880213,ORD800192,2007,Capture,Completed,VISA,100.08,1.61,SAR,2025-08-08 00:58:32+0300,2025-08-07 21:58:32+0000,2025-08-03
PSP,880214,ORD800193,2007,Capture,Completed,CASH,90.34,0.0,SAR,2025-08-05 23:12:25+0300,2025-08-05 20:12:25+0000,2025-08-03
PSP,880215,ORD800194,2006,Capture,Completed,WALLET,72.11,0.67,AED,2025-08-17 16:27:58+0400,2025-08-17 12:27:58+0000,2025-08-03
PSP,880216,ORD800195,2006,Capture,Completed,VISA,365.29,5.19,AED,2025-08-13 21:53:50+0400,2025-08-13 17:53:50+0000,2025-08-03
PSP,880217,ORD800196,2003,Capture,Completed,VISA,82.79,0.42,SAR,2025-08-24 06:44:05+0300,2025-08-24 03:44:05+0000,2025-08-03
PSP,880218,ORD800197,2004,Capture,Completed,VISA,104.96,1.67,SAR,2025-08-08 20:36:22+0300,2025-08-08 17:36:22+0000,2025-08-03
PSP,880219,ORD800198,2005,Capture,Completed,VISA,42.14,0.38,SAR,2025-08-26 02:11:23+0300,2025-08-25 23:11:23+0000,2025-08-03
PSP,880220,ORD800199,2000,Capture,Completed,VISA,429.4,3.61,AED,2025-08-02 03:06:30+0400,2025-08-01 23:06:30+0000,2025-08-03
PSP,880221,ORD800200,2002,Capture,Failed,MASTERCARD,0.0,0.0,AED,2025-08-10 23:35:34+0400,2025-08-10 19:35:34+0000,2025-08-03
PSP,880222,ORD800201,2007,Capture,Completed,VISA,570.44,3.73,SAR,2025-08-26 16:41:52+0300,2025-08-26 13:41:52+0000,2025-08-03
PSP,880223,ORD800202,2005,Capture,Completed,BNPL,36.85,0.27,SAR,2025-08-18 13:55:19+0300,2025-08-18 10:55:19+0000,2025-08-03
PSP,880224,ORD800203,2005,Capture,Completed,BNPL,88.03,1.42,SAR,2025-08-08 03:52:15+0300,2025-08-08 00:52:15+0000,2025-08-03
PSP,880225,ORD800204,2007,Capture,Completed,VISA,57.33,0.75,SAR,2025-08-27 09:21:30+0300,2025-08-27 06:21:30+0000,2025-08-03
PSP,880226,ORD800205,2003,Capture,Completed,CASH,142.06,0.0,SAR,2025-08-02 08:19:24+0300,2025-08-02 05:19:24+0000,2025-08-03
PSP,880227,ORD800206,2007,Capture,Completed,CASH,111.43,0.0,SAR,2025-08-26 16:00:31+0300,2025-08-26 13:00:31+0000,2025-08-03
PSP,880228,ORD800207,2006,Capture,Completed,VISA,591.93,4.29,AED,2025-08-15 12:11:58+0400,2025-08-15 08:11:58+0000,2025-08-03
PSP,880229,ORD800209,2007,Capture,Completed,CASH,348.68,0.0,SAR,2025-08-13 17:39:16+0300,2025-08-13 14:39:16+0000,2025-08-03
PSP,880230,ORD800211,2003,Capture,Completed,VISA,223.46,1.34,SAR,2025-08-18 19:40:10+0300,2025-08-18 16:40:10+0000,2025-08-03
PSP,880231,ORD800212,2002,Capture,Completed,CASH,33.23,0.0,AED,2025-08-09 03:53:05+0400,2025-08-08 23:53:05+0000,2025-08-03
PSP,880232,ORD800213,2006,Capture,Completed,VISA,90.86,1.39,AED,2025-08-18 06:53:57+0400,2025-08-18 02:53:57+0000,2025-08-03
PSP,880233,ORD800214,2007,Capture,Completed,BNPL,198.28,1.05,SAR,2025-08-11 20:55:20+0300,2025-08-11 17:55:20+0000,2025-08-03
PSP,880234,ORD800215,2006,Capture,Completed,WALLET,87.6,1.7,AED,2025-08-26 21:19:54+0400,2025-08-26 17:19:54+0000,2025-08-03
PSP,880235,ORD800216,2000,Capture,Completed,BNPL,144.34,0.98,AED,2025-08-27 08:12:17+0400,2025-08-27 04:12:17+0000,2025-08-03
PSP,880236,ORD800216,2000,Capture,Completed,MASTERCARD,196.11,3.47,AED,2025-08-27 07:54:17+0400,2025-08-27 03:54:17+0000,2025-08-03
PSP,880237,ORD800218,2007,Capture,Completed,CASH,100.56,0.0,SAR,2025-08-17 01:26:15+0300,2025-08-16 22:26:15+0000,2025-08-03
PSP,880238,ORD800218,2007,Capture,Completed,BNPL,6.75,0.1,SAR,2025-08-17 00:22:15+0300,2025-08-16 21:22:15+0000,2025-08-03
PSP,880239,ORD800219,2003,Capture,Completed,VISA,56.36,0.89,SAR,2025-08-31 21:48:30+0300,2025-08-31 18:48:30+0000,2025-08-03
PSP,880240,ORD800220,2000,Capture,Completed,VISA,657.21,12.0,AED,2025-08-11 21:13:44+0400,2025-08-11 17:13:44+0000,2025-08-03
PSP,880241,ORD800221,2006,Capture,Completed,VISA,167.71,1.79,AED,2025-08-30 19:29:45+0400,2025-08-30 15:29:45+0000,2025-08-03
PSP,880242,ORD800222,2001,Capture,Completed,VISA,243.35,3.84,AED,2025-08-10 12:00:41+0400,2025-08-10 08:00:41+0000,2025-08-03
PSP,880243,ORD800223,2001,Capture,Completed,VISA,298.21,4.89,AED,2025-08-12 15:34:24+0400,2025-08-12 11:34:24+0000,2025-08-03
PSP,880244,ORD800224,2001,Capture,Completed,VISA,81.88,1.19,AED,2025-08-20 11:01:52+0400,2025-08-20 07:01:52+0000,2025-08-03
PSP,880245,ORD800225,2007,Capture,Completed,CASH,392.94,0.0,SAR,2025-08-12 00:53:14+0300,2025-08-11 21:53:14+0000,2025-08-03
PSP,880246,ORD800226,2004,Capture,Completed,VISA,67.21,0.86,SAR,2025-08-10 18:22:16+0300,2025-08-10 15:22:16+0000,2025-08-03
PSP,880247,ORD800227,2006,Capture,Completed,MASTERCARD,153.24,1.04,AED,2025-08-26 04:04:34+0400,2025-08-26 00:04:34+0000,2025-08-03
PSP,880248,ORD800228,2005,Capture,Completed,MASTERCARD,95.9,1.02,SAR,2025-08-24 22:25:56+0300,2025-08-24 19:25:56+0000,2025-08-03
PSP,880249,ORD800229,2006,Capture,Completed,MASTERCARD,123.58,2.3,AED,2025-08-18 07:25:37+0400,2025-08-18 03:25:37+0000,2025-08-03
PSP,880250,ORD800230,2004,Capture,Completed,VISA,302.5,3.15,SAR,2025-08-02 10:04:51+0300,2025-08-02 07:04:51+0000,2025-08-03
PSP,880251,ORD800230,2004,Refund,Completed,CASH,180.13,0.0,SAR,2025-08-20 10:41:51+0300,2025-08-20 07:41:51+0000,2025-08-20
PSP,880252,ORD800231,2004,Capture,Completed,VISA,133.17,1.67,SAR,2025-08-14 13:47:46+0300,2025-08-14 10:47:46+0000,2025-08-03
PSP,880253,ORD800232,2006,Capture,Completed,MASTERCARD,90.2,0.73,AED,2025-08-23 23:04:58+0400,2025-08-23 19:04:58+0000,2025-08-03
PSP,880254,ORD800233,2007,Capture,Completed,VISA,380.23,4.92,SAR,2025-08-13 15:26:36+0300,2025-08-13 12:26:36+0000,2025-08-03
PSP,880255,ORD800234,2005,Capture,Completed,MASTERCARD,318.06,5.76,SAR,2025-08-10 10:29:45+0300,2025-08-10 07:29:45+0000,2025-08-03
PSP,880256,ORD800235,2005,Capture,Completed,MASTERCARD,58.13,0.62,SAR,2025-08-30 09:04:17+0300,2025-08-30 06:04:17+0000,2025-08-03
PSP,880257,ORD800236,2007,Capture,Completed,VISA,199.18,3.1,SAR,2025-08-17 17:52:58+0300,2025-08-17 14:52:58+0000,2025-08-03
PSP,880258,ORD800237,2007,Capture,Completed,CASH,359.72,0.0,SAR,2025-08-22 17:23:28+0300,2025-08-22 14:23:28+0000,2025-08-03
PSP,880259,ORD800238,2000,Capture,Completed,CASH,279.91,0.0,AED,2025-08-17 23:27:11+0400,2025-08-17 19:27:11+0000,2025-08-03
PSP,880260,ORD800240,2006,Capture,Completed,MASTERCARD,21.1,0.15,AED,2025-08-04 22:00:01+0400,2025-08-04 18:00:01+0000,2025-08-03
PSP,880261,ORD800240,2006,Capture,Completed,WALLET,248.5,2.46,AED,2025-08-04 22:58:01+0400,2025-08-04 18:58:01+0000,2025-08-03
PSP,880262,ORD800241,2000,Capture,Completed,VISA,131.4,0.98,AED,2025-08-11 17:42:26+0400,2025-08-11 13:42:26+0000,2025-08-03
PSP,880263,ORD800242,2006,Capture,Completed,MASTERCARD,75.87,0.65,AED,2025-08-06 00:14:18+0400,2025-08-05 20:14:18+0000,2025-08-03
PSP,880264,ORD800243,2006,Capture,Completed,WALLET,59.43,0.9,AED,2025-08-12 01:40:40+0400,2025-08-11 21:40:40+0000,2025-08-03
PSP,880265,ORD800244,2002,Capture,Completed,VISA,169.88,3.11,AED,2025-08-23 20:24:58+0400,2025-08-23 16:24:58+0000,2025-08-03
PSP,880266,ORD800245,2007,Capture,Completed,VISA,243.87,2.8,SAR,2025-08-10 13:16:45+0300,2025-08-10 10:16:45+0000,2025-08-03
PSP,880267,ORD800246,2000,Capture,Completed,MASTERCARD,171.2,2.79,AED,2025-08-17 09:51:33+0400,2025-08-17 05:51:33+0000,2025-08-03
PSP,880268,ORD800247,2002,Capture,Completed,VISA,285.75,4.27,AED,2025-08-10 22:38:44+0400,2025-08-10 18:38:44+0000,2025-08-03
PSP,880269,ORD800248,2006,Capture,Completed,MASTERCARD,189.51,1.0,AED,2025-08-24 11:14:54+0400,2025-08-24 07:14:54+0000,2025-08-03
PSP,880270,ORD800248,2006,Capture,Completed,VISA,44.01,0.67,AED,2025-08-24 10:56:54+0400,2025-08-24 06:56:54+0000,2025-08-03
PSP,880271,ORD800249,2000,Capture,Completed,VISA,276.06,1.84,AED,2025-08-31 07:11:24+0400,2025-08-31 03:11:24+0000,2025-08-03
PSP,880272,ORD800250,2005,Capture,Completed,MASTERCARD,483.44,4.4,SAR,2025-08-30 15:02:24+0300,2025-08-30 12:02:24+0000,2025-08-03
PSP,880273,ORD800251,2002,Capture,Completed,VISA,148.67,2.96,AED,2025-08-01 03:20:24+0400,2025-07-31 23:20:24+0000,2025-08-03
PSP,880274,ORD800252,2005,Capture,Completed,MASTERCARD,86.06,1.28,SAR,2025-08-24 07:54:37+0300,2025-08-24 04:54:37+0000,2025-08-03
PSP,880275,ORD800253,2003,Capture,Completed,VISA,195.96,2.96,SAR,2025-08-17 17:26:49+0300,2025-08-17 14:26:49+0000,2025-08-03
PSP,880276,ORD800254,2001,Capture,Completed,MASTERCARD,401.54,4.42,AED,2025-08-05 03:05:26+0400,2025-08-04 23:05:26+0000,2025-08-03
PSP,880277,ORD800254,2001,Capture,Completed,CASH,73.23,0.0,AED,2025-08-05 03:12:26+0400,2025-08-04 23:12:26+0000,2025-08-03
PSP,880278,ORD800255,2001,Capture,Completed,VISA,126.63,1.81,AED,2025-08-06 20:05:52+0400,2025-08-06 16:05:52+0000,2025-08-03
PSP,880279,ORD800256,2007,Capture,Completed,VISA,142.23,2.35,SAR,2025-08-19 21:41:37+0300,2025-08-19 18:41:37+0000,2025-08-03
PSP,880280,ORD800257,2005,Capture,Completed,WALLET,38.71,0.33,SAR,2025-08-10 17:23:26+0300,2025-08-10 14:23:26+0000,2025-08-03
PSP,880281,ORD800258,2005,Capture,Completed,VISA,176.38,2.15,SAR,2025-08-24 05:09:54+0300,2025-08-24 02:09:54+0000,2025-08-03
PSP,880282,ORD800259,2002,Capture,Completed,VISA,467.99,6.4,AED,2025-08-09 16:00:34+0400,2025-08-09 12:00:34+0000,2025-08-03
PSP,880283,ORD800260,2001,Capture,Failed,BNPL,0.0,0.0,AED,2025-08-22 01:40:33+0400,2025-08-21 21:40:33+0000,2025-08-03
PSP,880284,ORD800261,2002,Capture,Completed,VISA,100.89,1.13,AED,2025-08-31 21:48:35+0400,2025-08-31 17:48:35+0000,2025-08-03
PSP,880285,ORD800261,2002,Capture,Completed,WALLET,248.72,2.57,AED,2025-08-31 20:57:35+0400,2025-08-31 16:57:35+0000,2025-08-03
PSP,880286,ORD800262,2003,Capture,Completed,WALLET,108.47,0.58,SAR,2025-08-17 04:07:38+0300,2025-08-17 01:07:38+0000,2025-08-03
PSP,880287,ORD800263,2002,Capture,Failed,CASH,0.0,0.0,AED,2025-08-05 05:07:15+0400,2025-08-05 01:07:15+0000,2025-08-03
PSP,880288,ORD800264,2006,Capture,Completed,VISA,437.92,4.24,AED,2025-08-20 06:00:06+0400,2025-08-20 02:00:06+0000,2025-08-03
PSP,880289,ORD800265,2006,Capture,Completed,VISA,344.05,4.15,AED,2025-08-23 12:38:16+0400,2025-08-23 08:38:16+0000,2025-08-03
PSP,880290,ORD800266,2007,Capture,Completed,VISA,93.16,0.84,SAR,2025-08-20 11:48:58+0300,2025-08-20 08:48:58+0000,2025-08-03
PSP,880291,ORD800267,2001,Capture,Completed,VISA,91.32,0.59,AED,2025-08-05 04:17:17+0400,2025-08-05 00:17:17+0000,2025-08-03
PSP,880292,ORD800268,2002,Capture,Completed,CASH,376.23,0.0,AED,2025-08-08 18:22:50+0400,2025-08-08 14:22:50+0000,2025-08-03
PSP,880293,ORD800269,2001,Capture,Completed,VISA,236.09,3.46,AED,2025-08-09 07:23:07+0400,2025-08-09 03:23:07+0000,2025-08-03
PSP,880294,ORD800270,2002,Capture,Completed,MASTERCARD,57.95,0.72,AED,2025-08-07 04:15:37+0400,2025-08-07 00:15:37+0000,2025-08-03
PSP,880295,ORD800270,2002,Refund,Completed,MASTERCARD,38.73,0.0,AED,2025-08-26 05:01:37+0400,2025-08-26 01:01:37+0000,2025-08-20
PSP,880296,ORD800271,2000,Capture,Completed,VISA,42.03,0.34,AED,2025-08-08 09:27:11+0400,2025-08-08 05:27:11+0000,2025-08-03
PSP,880297,ORD800271,2000,Capture,Completed,CASH,59.75,0.0,AED,2025-08-08 08:32:11+0400,2025-08-08 04:32:11+0000,2025-08-03
PSP,880298,ORD800272,2000,Capture,Completed,VISA,189.58,3.48,AED,2025-08-29 16:31:46+0400,2025-08-29 12:31:46+0000,2025-08-03
PSP,880299,ORD800273,2005,Capture,Completed,MASTERCARD,16.64,0.17,SAR,2025-08-23 15:15:35+0300,2025-08-23 12:15:35+0000,2025-08-03
PSP,880300,ORD800274,2001,Capture,Completed,WALLET,339.87,6.44,AED,2025-08-08 03:23:19+0400,2025-08-07 23:23:19+0000,2025-08-03
PSP,880301,ORD800274,2001,Capture,Completed,BNPL,31.93,0.41,AED,2025-08-08 02:31:19+0400,2025-08-07 22:31:19+0000,2025-08-03
PSP,880302,ORD800275,2006,Capture,Completed,MASTERCARD,335.32,3.14,AED,2025-08-30 17:00:04+0400,2025-08-30 13:00:04+0000,2025-08-03
PSP,880303,ORD800275,2006,Refund,Completed,VISA,93.98,0.0,AED,2025-09-11 16:54:04+0400,2025-09-11 12:54:04+0000,2025-08-20
PSP,880304,ORD800276,2007,Capture,Completed,MASTERCARD,77.84,0.4,SAR,2025-08-18 00:18:15+0300,2025-08-17 21:18:15+0000,2025-08-03
PSP,880305,ORD800277,2002,Capture,Completed,VISA,186.63,1.04,AED,2025-08-08 13:55:04+0400,2025-08-08 09:55:04+0000,2025-08-03
PSP,880306,ORD800278,2006,Capture,Completed,VISA,82.01,0.85,AED,2025-08-27 16:26:07+0400,2025-08-27 12:26:07+0000,2025-08-03
PSP,880307,ORD800279,2000,Capture,Completed,CASH,17.14,0.0,AED,2025-08-27 15:50:56+0400,2025-08-27 11:50:56+0000,2025-08-03
PSP,880308,ORD800279,2000,Capture,Completed,WALLET,117.94,1.49,AED,2025-08-27 15:56:56+0400,2025-08-27 11:56:56+0000,2025-08-03
PSP,880309,ORD800280,2007,Capture,Completed,VISA,137.04,2.27,SAR,2025-08-07 09:13:26+0300,2025-08-07 06:13:26+0000,2025-08-03
PSP,880310,ORD800281,2007,Capture,Completed,VISA,78.17,1.16,SAR,2025-08-02 01:50:44+0300,2025-08-01 22:50:44+0000,2025-08-03
PSP,880311,ORD800282,2001,Capture,Completed,CASH,66.15,0.0,AED,2025-08-01 16:36:39+0400,2025-08-01 12:36:39+0000,2025-08-03
PSP,880312,ORD800283,2002,Capture,Completed,VISA,265.17,2.97,AED,2025-08-06 00:59:17+0400,2025-08-05 20:59:17+0000,2025-08-03
PSP,880313,ORD800284,2001,Capture,Completed,VISA,259.86,4.55,AED,2025-08-26 14:49:40+0400,2025-08-26 10:49:40+0000,2025-08-03
PSP,880314,ORD800285,2001,Capture,Completed,BNPL,24.88,0.21,AED,2025-08-07 19:28:19+0400,2025-08-07 15:28:19+0000,2025-08-03
PSP,880315,ORD800285,2001,Capture,Completed,CASH,118.47,0.0,AED,2025-08-07 18:24:19+0400,2025-08-07 14:24:19+0000,2025-08-03
PSP,880316,ORD800286,2001,Capture,Completed,VISA,129.46,1.2,AED,2025-08-22 02:48:28+0400,2025-08-21 22:48:28+0000,2025-08-03
PSP,880317,ORD800286,2001,Capture,Completed,MASTERCARD,25.05,0.33,AED,2025-08-22 02:10:28+0400,2025-08-21 22:10:28+0000,2025-08-03
PSP,880318,ORD800287,2003,Capture,Completed,CASH,208.44,0.0,SAR,2025-08-10 11:34:53+0300,2025-08-10 08:34:53+0000,2025-08-03
PSP,880319,ORD800288,2004,Capture,Completed,MASTERCARD,112.96,1.54,SAR,2025-08-11 07:05:55+0300,2025-08-11 04:05:55+0000,2025-08-03
PSP,880320,ORD800290,2005,Capture,Completed,WALLET,87.22,0.97,SAR,2025-08-13 06:52:31+0300,2025-08-13 03:52:31+0000,2025-08-03
PSP,880321,ORD800292,2001,Capture,Completed,CASH,177.56,0.0,AED,2025-08-15 05:28:51+0400,2025-08-15 01:28:51+0000,2025-08-03
PSP,880322,ORD800293,2007,Capture,Completed,MASTERCARD,42.76,0.57,SAR,2025-08-25 09:17:45+0300,2025-08-25 06:17:45+0000,2025-08-03
PSP,880323,ORD800294,2002,Capture,Completed,VISA,446.13,6.22,AED,2025-08-12 17:15:55+0400,2025-08-12 13:15:55+0000,2025-08-03
PSP,880324,ORD800295,2007,Capture,Completed,VISA,59.55,1.18,SAR,2025-08-29 12:15:55+0300,2025-08-29 09:15:55+0000,2025-08-03
PSP,880325,ORD800295,2007,Refund,Completed,MASTERCARD,59.47,0.0,SAR,2025-09-07 12:16:55+0300,2025-09-07 09:16:55+0000,2025-08-20
PSP,880326,ORD800296,2005,Capture,Completed,MASTERCARD,333.36,2.98,SAR,2025-08-13 15:30:54+0300,2025-08-13 12:30:54+0000,2025-08-03
PSP,880327,ORD800297,2007,Capture,Completed,VISA,162.62,3.16,SAR,2025-08-27 10:55:00+0300,2025-08-27 07:55:00+0000,2025-08-03
PSP,880328,ORD800298,2001,Capture,Completed,VISA,131.57,1.6,AED,2025-08-21 08:18:06+0400,2025-08-21 04:18:06+0000,2025-08-03
PSP,880329,ORD800299,2003,Capture,Completed,VISA,87.92,1.06,SAR,2025-08-07 09:52:42+0300,2025-08-07 06:52:42+0000,2025-08-03
PSP,880330,ORD800300,2007,Capture,Completed,VISA,517.66,3.11,SAR,2025-08-03 23:22:32+0300,2025-08-03 20:22:32+0000,2025-08-03
PSP,880331,ORD800301,2002,Capture,Completed,VISA,217.72,3.4,AED,2025-08-18 05:34:17+0400,2025-08-18 01:34:17+0000,2025-08-03
PSP,880332,ORD800302,2001,Capture,Completed,CASH,158.93,0.0,AED,2025-08-23 07:05:46+0400,2025-08-23 03:05:46+0000,2025-08-03
PSP,880333,ORD800303,2006,Capture,Completed,MASTERCARD,95.26,1.61,AED,2025-08-29 08:25:02+0400,2025-08-29 04:25:02+0000,2025-08-03
PSP,880334,ORD800304,2000,Capture,Completed,MASTERCARD,78.23,1.34,AED,2025-08-26 02:31:12+0400,2025-08-25 22:31:12+0000,2025-08-03
PSP,880335,ORD800305,2003,Capture,Completed,CASH,136.82,0.0,SAR,2025-08-21 10:46:02+0300,2025-08-21 07:46:02+0000,2025-08-03
PSP,880336,ORD800306,2004,Capture,Completed,VISA,85.71,1.3,SAR,2025-08-25 09:46:48+0300,2025-08-25 06:46:48+0000,2025-08-03
PSP,880337,ORD800306,2004,Refund,Completed,VISA,14.16,0.0,SAR,2025-09-09 10:02:48+0300,2025-09-09 07:02:48+0000,2025-08-20
PSP,880338,ORD800307,2001,Capture,Completed,VISA,554.63,7.76,AED,2025-08-26 20:50:15+0400,2025-08-26 16:50:15+0000,2025-08-03
PSP,880339,ORD800308,2007,Capture,Completed,VISA,172.8,2.7,SAR,2025-08-08 09:21:07+0300,2025-08-08 06:21:07+0000,2025-08-03
PSP,880340,ORD800309,2002,Capture,Completed,MASTERCARD,87.82,0.86,AED,2025-08-26 09:57:45+0400,2025-08-26 05:57:45+0000,2025-08-03
PSP,880341,ORD800309,2002,Refund,Completed,BNPL,86.59,0.0,AED,2025-09-12 11:01:45+0400,2025-09-12 07:01:45+0000,2025-08-20
PSP,880342,ORD800310,2005,Capture,Completed,WALLET,388.74,2.13,SAR,2025-08-22 09:59:57+0300,2025-08-22 06:59:57+0000,2025-08-03
PSP,880343,ORD800310,2005,Capture,Completed,CASH,41.08,0.0,SAR,2025-08-22 08:59:57+0300,2025-08-22 05:59:57+0000,2025-08-03
PSP,880344,ORD800311,2004,Capture,Completed,MASTERCARD,56.53,0.78,SAR,2025-08-09 22:44:10+0300,2025-08-09 19:44:10+0000,2025-08-03
PSP,880345,ORD800313,2007,Capture,Completed,MASTERCARD,139.52,0.83,SAR,2025-08-01 05:56:54+0300,2025-08-01 02:56:54+0000,2025-08-03
PSP,880346,ORD800314,2001,Capture,Completed,MASTERCARD,125.23,2.31,AED,2025-08-08 07:13:57+0400,2025-08-08 03:13:57+0000,2025-08-03
PSP,880347,ORD800314,2001,Capture,Completed,CASH,11.43,0.0,AED,2025-08-08 07:58:57+0400,2025-08-08 03:58:57+0000,2025-08-03
