source_system,payment_id,order_number,store_id,payment_type,payment_status,payment_method,amount_native,fee_native,currency_code,payment_local_ts,payment_utc_ts,ingestion_date
PSP,881606,ORD801435,2004,Refund,Completed,WALLET,64.46,0.0,SAR,2025-10-06 16:33:32+0300,2025-10-06 13:33:32+0000,2025-09-20
PSP,881607,ORD801436,2006,Capture,Completed,VISA,109.63,1.09,AED,2025-09-12 23:26:00+0400,2025-09-12 19:26:00+0000,2025-09-03
PSP,881608,ORD801437,2000,Capture,Completed,MASTERCARD,111.8,0.97,AED,2025-09-11 00:14:06+0400,2025-09-10 20:14:06+0000,2025-09-03
PSP,881609,ORD801438,2000,Capture,Completed,MASTERCARD,32.04,0.39,AED,2025-09-10 21:13:56+0400,2025-09-10 17:13:56+0000,2025-09-03
PSP,881610,ORD801438,2000,Capture,Completed,WALLET,59.96,0.64,AED,2025-09-10 20:48:56+0400,2025-09-10 16:48:56+0000,2025-09-03
PSP,881611,ORD801439,2004,Capture,Completed,BNPL,203.36,2.16,SAR,2025-09-06 11:02:15+0300,2025-09-06 08:02:15+0000,2025-09-03
PSP,881612,ORD801439,2004,Capture,Completed,VISA,147.57,2.46,SAR,2025-09-06 11:29:15+0300,2025-09-06 08:29:15+0000,2025-09-03
PSP,881613,ORD801440,2006,Capture,Completed,CASH,244.19,0.0,AED,2025-09-02 16:39:01+0400,2025-09-02 12:39:01+0000,2025-09-03
PSP,881614,ORD801441,2007,Capture,Completed,CASH,80.85,0.0,SAR,2025-09-02 17:08:36+0300,2025-09-02 14:08:36+0000,2025-09-03
PSP,881615,ORD801442,2005,Capture,Completed,WALLET,183.02,3.49,SAR,2025-09-05 06:20:34+0300,2025-09-05 03:20:34+0000,2025-09-03
PSP,881616,ORD801444,2001,Capture,Completed,VISA,294.93,1.71,AED,2025-09-24 04:56:46+0400,2025-09-24 00:56:46+0000,2025-09-03
PSP,881617,ORD801445,2001,Capture,Completed,BNPL,98.83,1.31,AED,2025-09-05 21:32:54+0400,2025-09-05 17:32:54+0000,2025-09-03
PSP,881618,ORD801447,2001,Capture,Completed,VISA,291.43,3.69,AED,2025-09-05 18:37:02+0400,2025-09-05 14:37:02+0000,2025-09-03
PSP,881619,ORD801448,2002,Capture,Completed,WALLET,121.92,1.61,AED,2025-09-10 23:16:04+0400,2025-09-10 19:16:04+0000,2025-09-03
PSP,881620,ORD801449,2006,Capture,Completed,MASTERCARD,103.33,0.89,AED,2025-09-15 07:55:12+0400,2025-09-15 03:55:12+0000,2025-09-03
PSP,881621,ORD801450,2003,Capture,Completed,VISA,84.3,0.82,SAR,2025-09-16 12:58:25+0300,2025-09-16 09:58:25+0000,2025-09-03
PSP,881622,ORD801450,2003,Refund,Completed,WALLET,35.7,0.0,SAR,2025-09-24 12:20:25+0300,2025-09-24 09:20:25+0000,2025-09-20
PSP,881623,ORD801451,2001,Capture,Completed,WALLET,106.1,1.43,AED,2025-09-21 14:54:20+0400,2025-09-21 10:54:20+0000,2025-09-03
PSP,881624,ORD801451,2001,Capture,Completed,MASTERCARD,6.45,0.07,AED,2025-09-21 14:14:20+0400,2025-09-21 10:14:20+0000,2025-09-03
PSP,881625,ORD801452,2001,Capture,Completed,MASTERCARD,18.8,0.21,AED,2025-09-13 16:55:22+0400,2025-09-13 12:55:22+0000,2025-09-03
PSP,881626,ORD801453,2007,Capture,Completed,VISA,444.41,8.18,SAR,2025-09-02 01:49:18+0300,2025-09-01 22:49:18+0000,2025-09-03
PSP,881627,ORD801454,2007,Capture,Completed,CASH,169.66,0.0,SAR,2025-09-18 02:01:44+0300,2025-09-17 23:01:44+0000,2025-09-03
PSP,881628,ORD801456,2006,Capture,Completed,VISA,350.98,5.87,AED,2025-09-14 18:13:41+0400,2025-09-14 14:13:41+0000,2025-09-03
PSP,881629,ORD801456,2006,Refund,Completed,BNPL,65.32,0.0,AED,2025-09-29 18:43:41+0400,2025-09-29 14:43:41+0000,2025-09-20
PSP,881630,ORD801459,2003,Capture,Completed,VISA,235.89,1.27,SAR,2025-09-30 06:31:26+0300,2025-09-30 03:31:26+0000,2025-09-03
PSP,881631,ORD801459,2003,Capture,Completed,CASH,13.6,0.0,SAR,2025-09-30 05:30:26+0300,2025-09-30 02:30:26+0000,2025-09-03
PSP,881632,ORD801460,2000,Capture,Completed,BNPL,90.66,1.31,AED,2025-09-25 12:05:47+0400,2025-09-25 08:05:47+0000,2025-09-03
PSP,881633,ORD801461,2006,Capture,Completed,VISA,316.91,3.44,AED,2025-09-24 03:53:35+0400,2025-09-23 23:53:35+0000,2025-09-03
PSP,881634,ORD801462,2003,Capture,Completed,VISA,64.18,1.24,SAR,2025-09-14 23:53:06+0300,2025-09-14 20:53:06+0000,2025-09-03
PSP,881635,ORD801463,2000,Capture,Completed,WALLET,162.56,1.7,AED,2025-09-02 13:20:45+0400,2025-09-02 09:20:45+0000,2025-09-03
PSP,881636,ORD801464,2004,Capture,Completed,CASH,107.85,0.0,SAR,2025-09-21 01:53:15+0300,2025-09-20 22:53:15+0000,2025-09-03
PSP,881637,ORD801464,2004,Refund,Completed,MASTERCARD,90.99,0.0,SAR,2025-09-25 02:12:15+0300,2025-09-24 23:12:15+0000,2025-09-20
PSP,881638,ORD801465,2002,Capture,Completed,WALLET,222.04,3.51,AED,2025-09-22 05:59:02+0400,2025-09-22 01:59:02+0000,2025-09-03
PSP,881639,ORD801466,2000,Capture,Completed,CASH,53.29,0.0,AED,2025-09-26 04:41:19+0400,2025-09-26 00:41:19+0000,2025-09-03
PSP,881640,ORD801467,2006,Capture,Completed,MASTERCARD,220.65,2.39,AED,2025-09-05 18:48:38+0400,2025-09-05 14:48:38+0000,2025-09-03
PSP,881641,ORD801468,2002,Capture,Completed,VISA,128.42,2.33,AED,2025-09-17 21:13:47+0400,2025-09-17 17:13:47+0000,2025-09-03
PSP,881642,ORD801469,2006,Capture,Completed,BNPL,497.97,5.96,AED,2025-09-23 18:49:23+0400,2025-09-23 14:49:23+0000,2025-09-03
PSP,881643,ORD801470,2005,Capture,Completed,MASTERCARD,91.21,1.74,SAR,2025-09-03 08:59:37+0300,2025-09-03 05:59:37+0000,2025-09-03
PSP,881644,ORD801471,2007,Capture,Completed,VISA,129.14,1.31,SAR,2025-09-27 04:03:34+0300,2025-09-27 01:03:34+0000,2025-09-03
PSP,881645,ORD801472,2003,Capture,Completed,MASTERCARD,119.94,1.76,SAR,2025-09-28 11:38:04+0300,2025-09-28 08:38:04+0000,2025-09-03
PSP,881646,ORD801473,2002,Capture,Completed,VISA,317.74,5.73,AED,2025-09-11 13:09:38+0400,2025-09-11 09:09:38+0000,2025-09-03
PSP,881647,ORD801474,2005,Capture,Completed,CASH,131.25,0.0,SAR,2025-09-05 10:35:38+0300,2025-09-05 07:35:38+0000,2025-09-03
PSP,881648,ORD801474,2005,Refund,Completed,WALLET,112.8,0.0,SAR,2025-09-08 10:03:38+0300,2025-09-08 07:03:38+0000,2025-09-20
PSP,881649,ORD801475,2006,Capture,Completed,VISA,207.4,3.45,AED,2025-09-09 06:58:48+0400,2025-09-09 02:58:48+0000,2025-09-03
PSP,881650,ORD801475,2006,Refund,Completed,VISA,114.64,0.0,AED,2025-09-25 06:55:48+0400,2025-09-25 02:55:48+0000,2025-09-20
PSP,881651,ORD801476,2006,Capture,Completed,VISA,485.92,8.66,AED,2025-09-01 02:27:48+0400,2025-08-31 22:27:48+0000,2025-09-03
PSP,881652,ORD801477,2001,Capture,Completed,VISA,291.69,5.45,AED,2025-09-26 11:05:11+0400,2025-09-26 07:05:11+0000,2025-09-03
PSP,881653,ORD801478,2000,Capture,Completed,CASH,149.73,0.0,AED,2025-09-10 20:07:16+0400,2025-09-10 16:07:16+0000,2025-09-03
PSP,881654,ORD801478,2000,Capture,Completed,VISA,110.0,1.98,AED,2025-09-10 20:09:16+0400,2025-09-10 16:09:16+0000,2025-09-03
PSP,881655,ORD801479,2001,Capture,Completed,MASTERCARD,43.84,0.81,AED,2025-09-15 01:20:03+0400,2025-09-14 21:20:03+0000,2025-09-03
PSP,881656,ORD801480,2007,Capture,Completed,BNPL,39.47,0.72,SAR,2025-09-03 16:04:23+0300,2025-09-03 13:04:23+0000,2025-09-03
PSP,881657,ORD801481,2006,Capture,Completed,VISA,504.53,8.23,AED,2025-09-01 06:25:54+0400,2025-09-01 02:25:54+0000,2025-09-03
PSP,881658,ORD801482,2006,Capture,Completed,VISA,185.42,1.81,AED,2025-09-17 22:42:14+0400,2025-09-17 18:42:14+0000,2025-09-03
PSP,881659,ORD801483,2007,Capture,Completed,VISA,33.96,0.32,SAR,2025-09-24 21:00:00+0300,2025-09-24 18:00:00+0000,2025-09-03
PSP,881660,ORD801485,2007,Capture,Completed,VISA,45.13,0.41,SAR,2025-09-24 21:47:13+0300,2025-09-24 18:47:13+0000,2025-09-03
PSP,881661,ORD801486,2005,Capture,Completed,MASTERCARD,367.06,2.29,SAR,2025-09-10 00:11:49+0300,2025-09-09 21:11:49+0000,2025-09-03
PSP,881662,ORD801486,2005,Refund,Completed,MASTERCARD,280.36,0.0,SAR,2025-09-29 00:15:49+0300,2025-09-28 21:15:49+0000,2025-09-20
PSP,881663,ORD801487,2007,Capture,Completed,CASH,187.26,0.0,SAR,2025-09-29 18:35:35+0300,2025-09-29 15:35:35+0000,2025-09-03
PSP,881664,ORD801488,2000,Capture,Completed,VISA,195.3,2.9,AED,2025-09-17 21:22:02+0400,2025-09-17 17:22:02+0000,2025-09-03
PSP,881665,ORD801489,2006,Capture,Completed,WALLET,19.43,0.18,AED,2025-09-26 00:25:54+0400,2025-09-25 20:25:54+0000,2025-09-03
PSP,881666,ORD801489,2006,Capture,Completed,VISA,279.91,4.16,AED,2025-09-26 00:47:54+0400,2025-09-25 20:47:54+0000,2025-09-03
PSP,881667,ORD801490,2006,Capture,Completed,WALLET,149.46,1.26,AED,2025-09-13 16:33:31+0400,2025-09-13 12:33:31+0000,2025-09-03
PSP,881668,ORD801491,2007,Capture,Completed,CASH,113.19,0.0,SAR,2025-09-29 02:42:38+0300,2025-09-28 23:42:38+0000,2025-09-03
PSP,881669,ORD801492,2007,Capture,Completed,BNPL,173.65,3.3,SAR,2025-09-08 18:15:35+0300,2025-09-08 15:15:35+0000,2025-09-03
PSP,881670,ORD801493,2001,Capture,Completed,VISA,49.4,0.27,AED,2025-09-14 18:41:08+0400,2025-09-14 14:41:08+0000,2025-09-03
PSP,881671,ORD801493,2001,Capture,Completed,CASH,141.26,0.0,AED,2025-09-14 19:27:08+0400,2025-09-14 15:27:08+0000,2025-09-03
PSP,881672,ORD801494,2005,Capture,Completed,VISA,100.01,0.78,SAR,2025-09-11 10:20:37+0300,2025-09-11 07:20:37+0000,2025-09-03
PSP,881673,ORD801495,2005,Capture,Completed,VISA,50.03,0.57,SAR,2025-09-12 07:02:56+0300,2025-09-12 04:02:56+0000,2025-09-03
PSP,881674,ORD801496,2003,Capture,Failed,WALLET,0.0,0.0,SAR,2025-09-25 04:35:47+0300,2025-09-25 01:35:47+0000,2025-09-03
PSP,881675,ORD801497,2005,Capture,Completed,CASH,396.89,0.0,SAR,2025-09-09 02:28:37+0300,2025-09-08 23:28:37+0000,2025-09-03
PSP,881676,ORD801498,2006,Capture,Completed,CASH,6.39,0.0,AED,2025-09-06 08:31:11+0400,2025-09-06 04:31:11+0000,2025-09-03
PSP,881677,ORD801498,2006,Capture,Completed,WALLET,312.9,2.99,AED,2025-09-06 08:21:11+0400,2025-09-06 04:21:11+0000,2025-09-03
PSP,881678,ORD801499,2004,Capture,Completed,VISA,86.51,1.53,SAR,2025-09-04 23:05:06+0300,2025-09-04 20:05:06+0000,2025-09-03
PSP,881679,ORD801500,2001,Capture,Completed,WALLET,25.31,0.44,AED,2025-09-24 19:30:52+0400,2025-09-24 15:30:52+0000,2025-09-03
PSP,881680,ORD801500,2001,Capture,Completed,CASH,166.13,0.0,AED,2025-09-24 19:47:52+0400,2025-09-24 15:47:52+0000,2025-09-03
PSP,881681,ORD801501,2000,Capture,Completed,MASTERCARD,386.01,6.64,AED,2025-09-28 07:12:32+0400,2025-09-28 03:12:32+0000,2025-09-03
PSP,881682,ORD801502,2003,Capture,Completed,WALLET,491.57,9.26,SAR,2025-09-06 02:28:07+0300,2025-09-05 23:28:07+0000,2025-09-03
PSP,881683,ORD801503,2007,Capture,Completed,CASH,290.9,0.0,SAR,2025-09-16 21:44:05+0300,2025-09-16 18:44:05+0000,2025-09-03
PSP,881684,ORD801503,2007,Refund,Completed,CASH,43.64,0.0,SAR,2025-09-26 22:15:05+0300,2025-09-26 19:15:05+0000,2025-09-20
PSP,881685,ORD801504,2006,Capture,Completed,CASH,72.39,0.0,AED,2025-09-05 15:03:21+0400,2025-09-05 11:03:21+0000,2025-09-03
PSP,881686,ORD801504,2006,Capture,Completed,MASTERCARD,4.53,0.09,AED,2025-09-05 15:14:21+0400,2025-09-05 11:14:21+0000,2025-09-03
PSP,881687,ORD801505,2000,Capture,Completed,MASTERCARD,394.21,7.72,AED,2025-09-20 11:53:50+0400,2025-09-20 07:53:50+0000,2025-09-03
PSP,881688,ORD801506,2006,Capture,Completed,VISA,103.05,1.2,AED,2025-09-20 05:07:30+0400,2025-09-20 01:07:30+0000,2025-09-03
PSP,881689,ORD801507,2003,Capture,Completed,WALLET,643.37,11.29,SAR,2025-09-05 05:51:55+0300,2025-09-05 02:51:55+0000,2025-09-03
PSP,881690,ORD801508,2007,Capture,Completed,MASTERCARD,403.01,4.37,SAR,2025-09-21 12:54:01+0300,2025-09-21 09:54:01+0000,2025-09-03
PSP,881691,ORD801509,2003,Capture,Completed,VISA,263.47,3.91,SAR,2025-09-02 05:46:47+0300,2025-09-02 02:46:47+0000,2025-09-03
PSP,881692,ORD801510,2007,Capture,Completed,VISA,170.53,2.29,SAR,2025-09-19 01:54:11+0300,2025-09-18 22:54:11+0000,2025-09-03
PSP,881693,ORD801511,2001,Capture,Completed,VISA,354.52,2.68,AED,2025-09-11 00:36:36+0400,2025-09-10 20:36:36+0000,2025-09-03
PSP,881694,ORD801512,2005,Capture,Completed,MASTERCARD,339.53,5.07,SAR,2025-09-15 17:18:05+0300,2025-09-15 14:18:05+0000,2025-09-03
PSP,881695,ORD801514,2007,Capture,Completed,CASH,141.23,0.0,SAR,2025-09-21 18:46:37+0300,2025-09-21 15:46:37+0000,2025-09-03
PSP,881696,ORD801515,2002,Capture,Completed,VISA,213.96,4.23,AED,2025-09-27 11:08:51+0400,2025-09-27 07:08:51+0000,2025-09-03
PSP,881697,ORD801516,2007,Capture,Completed,BNPL,360.46,4.7,SAR,2025-09-25 08:45:43+0300,2025-09-25 05:45:43+0000,2025-09-03
PSP,881698,ORD801516,2007,Capture,Completed,CASH,61.46,0.0,SAR,2025-09-25 09:12:43+0300,2025-09-25 06:12:43+0000,2025-09-03
PSP,881699,ORD801517,2007,Capture,Completed,VISA,132.09,1.55,SAR,2025-09-09 07:53:05+0300,2025-09-09 04:53:05+0000,2025-09-03
PSP,881700,ORD801518,2003,Capture,Completed,VISA,103.44,1.65,SAR,2025-09-19 10:06:21+0300,2025-09-19 07:06:21+0000,2025-09-03
PSP,881701,ORD801519,2007,Capture,Completed,VISA,55.02,0.95,SAR,2025-09-12 09:32:06+0300,2025-09-12 06:32:06+0000,2025-09-03
PSP,881702,ORD801520,2007,Capture,Completed,VISA,25.24,0.44,SAR,2025-09-23 09:11:48+0300,2025-09-23 06:11:48+0000,2025-09-03
PSP,881703,ORD801521,2000,Capture,Completed,VISA,510.77,8.4,AED,2025-09-07 03:58:35+0400,2025-09-06 23:58:35+0000,2025-09-03
PSP,881704,ORD801522,2005,Capture,Failed,BNPL,0.0,0.0,SAR,2025-09-26 19:22:39+0300,2025-09-26 16:22:39+0000,2025-09-03
PSP,881705,ORD801523,2002,Capture,Completed,MASTERCARD,115.76,1.56,AED,2025-09-29 21:00:47+0400,2025-09-29 17:00:47+0000,2025-09-03
PSP,881706,ORD801524,2000,Capture,Completed,CASH,501.68,0.0,AED,2025-09-30 10:37:57+0400,2025-09-30 06:37:57+0000,2025-09-03
PSP,881707,ORD801525,2001,Capture,Completed,MASTERCARD,54.54,0.83,AED,2025-09-02 16:20:40+0400,2025-09-02 12:20:40+0000,2025-09-03
PSP,881708,ORD801526,2003,Capture,Completed,VISA,25.07,0.34,SAR,2025-09-17 22:46:53+0300,2025-09-17 19:46:53+0000,2025-09-03
PSP,881709,ORD801526,2003,Capture,Completed,CASH,102.09,0.0,SAR,2025-09-17 22:35:53+0300,2025-09-17 19:35:53+0000,2025-09-03
PSP,881710,ORD801527,2005,Capture,Completed,WALLET,360.3,5.92,SAR,2025-09-29 06:17:27+0300,2025-09-29 03:17:27+0000,2025-09-03
PSP,881711,ORD801528,2006,Capture,Completed,VISA,346.84,5.58,AED,2025-09-16 21:33:12+0400,2025-09-16 17:33:12+0000,2025-09-03
PSP,881712,ORD801529,2001,Capture,Completed,MASTERCARD,77.94,1.0,AED,2025-09-26 08:29:43+0400,2025-09-26 04:29:43+0000,2025-09-03
PSP,881713,ORD801530,2006,Capture,Completed,VISA,92.48,1.17,AED,2025-09-08 13:21:07+0400,2025-09-08 09:21:07+0000,2025-09-03
PSP,881714,ORD801531,2004,Capture,Completed,VISA,119.99,0.66,SAR,2025-09-22 20:39:42+0300,2025-09-22 17:39:42+0000,2025-09-03
PSP,881715,ORD801533,2005,Capture,Completed,CASH,45.71,0.0,SAR,2025-09-16 17:43:40+0300,2025-09-16 14:43:40+0000,2025-09-03
PSP,881716,ORD801534,2003,Capture,Completed,VISA,93.22,1.35,SAR,2025-09-09 06:52:26+0300,2025-09-09 03:52:26+0000,2025-09-03
PSP,881717,ORD801536,2006,Capture,Completed,VISA,65.35,0.76,AED,2025-09-22 07:40:12+0400,2025-09-22 03:40:12+0000,2025-09-03
PSP,881718,ORD801537,2007,Capture,Completed,CASH,265.15,0.0,SAR,2025-09-13 13:07:29+0300,2025-09-13 10:07:29+0000,2025-09-03
PSP,881719,ORD801538,2005,Capture,Failed,WALLET,0.0,0.0,SAR,2025-09-29 03:33:54+0300,2025-09-29 00:33:54+0000,2025-09-03
PSP,881720,ORD801539,2006,Capture,Completed,VISA,80.27,0.96,AED,2025-09-12 05:22:46+0400,2025-09-12 01:22:46+0000,2025-09-03
PSP,881721,ORD801540,2004,Capture,Completed,VISA,296.13,5.49,SAR,2025-09-07 04:20:01+0300,2025-09-07 01:20:01+0000,2025-09-03
PSP,881722,ORD801541,2003,Capture,Completed,VISA,70.26,1.21,SAR,2025-09-17 05:35:02+0300,2025-09-17 02:35:02+0000,2025-09-03
PSP,881723,ORD801542,2002,Capture,Completed,CASH,293.73,0.0,AED,2025-09-23 11:05:23+0400,2025-09-23 07:05:23+0000,2025-09-03
PSP,881724,ORD801543,2001,Capture,Completed,MASTERCARD,64.47,1.24,AED,2025-09-12 14:01:14+0400,2025-09-12 10:01:14+0000,2025-09-03
PSP,881725,ORD801544,2003,Capture,Completed,VISA,223.24,2.19,SAR,2025-09-25 16:43:02+0300,2025-09-25 13:43:02+0000,2025-09-03
PSP,881726,ORD801544,2003,Refund,Completed,MASTERCARD,115.84,0.0,SAR,2025-10-05 17:08:02+0300,2025-10-05 14:08:02+0000,2025-09-20
PSP,881727,ORD801546,2004,Capture,Completed,VISA,62.41,0.35,SAR,2025-09-15 16:21:54+0300,2025-09-15 13:21:54+0000,2025-09-03
PSP,881728,ORD801546,2004,Capture,Completed,CASH,44.96,0.0,SAR,2025-09-15 15:23:54+0300,2025-09-15 12:23:54+0000,2025-09-03
PSP,881729,ORD801547,2001,Capture,Completed,VISA,173.45,3.09,AED,2025-10-01 00:05:39+0400,2025-09-30 20:05:39+0000,2025-09-03
PSP,881730,ORD801548,2003,Capture,Completed,MASTERCARD,494.5,5.54,SAR,2025-09-08 12:25:55+0300,2025-09-08 09:25:55+0000,2025-09-03
PSP,881731,ORD801549,2004,Capture,Completed,BNPL,151.89,2.42,SAR,2025-09-08 14:59:11+0300,2025-09-08 11:59:11+0000,2025-09-03
PSP,881732,ORD801549,2004,Capture,Completed,MASTERCARD,24.62,0.3,SAR,2025-09-08 14:04:11+0300,2025-09-08 11:04:11+0000,2025-09-03
PSP,881733,ORD801550,2005,Capture,Completed,VISA,81.12,0.85,SAR,2025-09-13 00:52:10+0300,2025-09-12 21:52:10+0000,2025-09-03
PSP,881734,ORD801551,2006,Capture,Completed,WALLET,19.16,0.16,AED,2025-09-16 21:06:22+0400,2025-09-16 17:06:22+0000,2025-09-03
PSP,881735,ORD801551,2006,Capture,Completed,CASH,6.28,0.0,AED,2025-09-16 21:40:22+0400,2025-09-16 17:40:22+0000,2025-09-03
PSP,881736,ORD801553,2007,Capture,Completed,MASTERCARD,263.05,3.43,SAR,2025-09-26 08:38:56+0300,2025-09-26 05:38:56+0000,2025-09-03
PSP,881737,ORD801553,2007,Capture,Completed,VISA,4.56,0.08,SAR,2025-09-26 09:41:56+0300,2025-09-26 06:41:56+0000,2025-09-03
PSP,881738,ORD801554,2000,Capture,Completed,BNPL,281.89,4.22,AED,2025-09-17 23:27:08+0400,2025-09-17 19:27:08+0000,2025-09-03
PSP,881739,ORD801555,2000,Capture,Completed,CASH,186.78,0.0,AED,2025-09-08 20:47:25+0400,2025-09-08 16:47:25+0000,2025-09-03
PSP,881740,ORD801556,2005,Capture,Completed,MASTERCARD,112.7,0.68,SAR,2025-09-12 12:03:29+0300,2025-09-12 09:03:29+0000,2025-09-03
PSP,881741,ORD801557,2006,Capture,Completed,VISA,71.86,0.73,AED,2025-09-16 22:25:06+0400,2025-09-16 18:25:06+0000,2025-09-03
PSP,881742,ORD801558,2005,Capture,Completed,WALLET,59.24,1.14,SAR,2025-09-10 05:28:10+0300,2025-09-10 02:28:10+0000,2025-09-03
PSP,881743,ORD801558,2005,Capture,Completed,VISA,42.19,0.21,SAR,2025-09-10 05:24:10+0300,2025-09-10 02:24:10+0000,2025-09-03
PSP,881744,ORD801559,2001,Capture,Completed,VISA,178.55,1.24,AED,2025-09-13 14:24:36+0400,2025-09-13 10:24:36+0000,2025-09-03
PSP,881745,ORD801560,2001,Capture,Completed,MASTERCARD,127.37,2.13,AED,2025-09-05 22:46:47+0400,2025-09-05 18:46:47+0000,2025-09-03
PSP,881746,ORD801561,2006,Capture,Completed,WALLET,90.42,0.78,AED,2025-09-09 00:37:28+0400,2025-09-08 20:37:28+0000,2025-09-03
PSP,881747,ORD801562,2006,Capture,Completed,VISA,645.01,10.97,AED,2025-09-05 23:41:00+0400,2025-09-05 19:41:00+0000,2025-09-03
PSP,881748,ORD801563,2004,Capture,Completed,CASH,87.9,0.0,SAR,2025-09-10 11:56:41+0300,2025-09-10 08:56:41+0000,2025-09-03
PSP,881749,ORD801564,2005,Capture,Completed,MASTERCARD,162.58,1.17,SAR,2025-09-19 16:13:49+0300,2025-09-19 13:13:49+0000,2025-09-03
PSP,881750,ORD801565,2005,Capture,Completed,CASH,358.8,0.0,SAR,2025-09-08 08:28:52+0300,2025-09-08 05:28:52+0000,2025-09-03
PSP,881751,ORD801566,2007,Capture,Completed,VISA,104.75,1.74,SAR,2025-09-08 06:02:15+0300,2025-09-08 03:02:15+0000,2025-09-03
PSP,881752,ORD801567,2006,Capture,Completed,VISA,264.52,2.76,AED,2025-09-15 17:07:41+0400,2025-09-15 13:07:41+0000,2025-09-03
PSP,881753,ORD801568,2001,Capture,Completed,VISA,217.25,1.78,AED,2025-09-15 10:40:04+0400,2025-09-15 06:40:04+0000,2025-09-03
PSP,881754,ORD801569,2006,Capture,Completed,MASTERCARD,278.73,1.82,AED,2025-09-22 03:23:19+0400,2025-09-21 23:23:19+0000,2025-09-03
PSP,881755,ORD801570,2004,Capture,Completed,WALLET,53.94,0.62,SAR,2025-09-14 07:55:26+0300,2025-09-14 04:55:26+0000,2025-09-03
PSP,881756,ORD801571,2003,Capture,Completed,VISA,432.13,4.39,SAR,2025-09-10 12:48:44+0300,2025-09-10 09:48:44+0000,2025-09-03
PSP,881757,ORD801571,2003,Refund,Completed,WALLET,122.59,0.0,SAR,2025-09-24 13:59:44+0300,2025-09-24 10:59:44+0000,2025-09-20
PSP,881758,ORD801572,2002,Capture,Completed,WALLET,168.21,1.84,AED,2025-09-06 05:46:44+0400,2025-09-06 01:46:44+0000,2025-09-03
PSP,881759,ORD801573,2001,Capture,Completed,MASTERCARD,72.93,1.07,AED,2025-09-14 16:29:39+0400,2025-09-14 12:29:39+0000,2025-09-03
PSP,881760,ORD801573,2001,Refund,Completed,CASH,24.86,0.0,AED,2025-09-30 15:49:39+0400,2025-09-30 11:49:39+0000,2025-09-20
PSP,881761,ORD801574,2000,Capture,Completed,VISA,170.53,1.79,AED,2025-09-19 20:47:01+0400,2025-09-19 16:47:01+0000,2025-09-03
PSP,881762,ORD801575,2006,Capture,Completed,VISA,277.57,4.46,AED,2025-09-23 13:32:06+0400,2025-09-23 09:32:06+0000,2025-09-03
PSP,881763,ORD801576,2002,Capture,Completed,MASTERCARD,611.12,7.82,AED,2025-09-02 16:49:59+0400,2025-09-02 12:49:59+0000,2025-09-03
PSP,881764,ORD801577,2006,Capture,Completed,MASTERCARD,485.12,3.53,AED,2025-09-01 16:07:00+0400,2025-09-01 12:07:00+0000,2025-09-03
PSP,881765,ORD801578,2006,Capture,Completed,BNPL,197.55,3.78,AED,2025-09-20 10:01:35+0400,2025-09-20 06:01:35+0000,2025-09-03
PSP,881766,ORD801579,2001,Capture,Completed,VISA,435.45,6.31,AED,2025-09-22 05:47:31+0400,2025-09-22 01:47:31+0000,2025-09-03
PSP,881767,ORD801580,2005,Capture,Completed,VISA,116.02,0.81,SAR,2025-09-11 20:29:32+0300,2025-09-11 17:29:32+0000,2025-09-03
PSP,881768,ORD801582,2007,Capture,Completed,VISA,257.98,4.32,SAR,2025-09-15 09:26:48+0300,2025-09-15 06:26:48+0000,2025-09-03
PSP,881769,ORD801583,2000,Capture,Completed,VISA,316.83,1.86,AED,2025-09-23 12:29:34+0400,2025-09-23 08:29:34+0000,2025-09-03
PSP,881770,ORD801584,2004,Capture,Completed,MASTERCARD,116.5,1.01,SAR,2025-09-02 03:02:06+0300,2025-09-02 00:02:06+0000,2025-09-03
PSP,881771,ORD801585,2007,Capture,Completed,MASTERCARD,325.68,3.18,SAR,2025-09-07 22:20:24+0300,2025-09-07 19:20:24+0000,2025-09-03
PSP,881772,ORD801586,2004,Capture,Completed,VISA,340.45,4.88,SAR,2025-09-13 11:43:31+0300,2025-09-13 08:43:31+0000,2025-09-03
PSP,881773,ORD801587,2003,Capture,Completed,CASH,152.23,0.0,SAR,2025-09-30 08:36:18+0300,2025-09-30 05:36:18+0000,2025-09-03
PSP,881774,ORD801588,2003,Capture,Completed,VISA,793.57,10.19,SAR,2025-09-20 15:44:30+0300,2025-09-20 12:44:30+0000,2025-09-03
PSP,881775,ORD801589,2007,Capture,Completed,MASTERCARD,149.44,1.81,SAR,2025-09-01 06:55:42+0300,2025-09-01 03:55:42+0000,2025-09-03
PSP,881776,ORD801590,2002,Capture,Completed,WALLET,253.2,4.32,AED,2025-09-12 19:04:53+0400,2025-09-12 15:04:53+0000,2025-09-03
PSP,881777,ORD801591,2007,Capture,Completed,VISA,281.0,4.42,SAR,2025-09-21 22:23:09+0300,2025-09-21 19:23:09+0000,2025-09-03
PSP,881778,ORD801591,2007,Refund,Completed,CASH,275.5,0.0,SAR,2025-09-25 22:14:09+0300,2025-09-25 19:14:09+0000,2025-09-20
PSP,881779,ORD801592,2001,Capture,Completed,VISA,67.26,0.7,AED,2025-09-12 03:13:49+0400,2025-09-11 23:13:49+0000,2025-09-03
PSP,881780,ORD801593,2003,Capture,Completed,VISA,257.6,1.93,SAR,2025-09-29 08:18:52+0300,2025-09-29 05:18:52+0000,2025-09-03
