source_system,order_number,store_id,customer_id_nat,channel,final_status,order_local_ts,order_utc_ts,order_flag,ingestion_date
OMS,ORD802608,2007,CUST001475,POS,Fulfilled,2025-10-29 11:54:04+0300,2025-10-29 08:54:04+0000,,2025-10-03
OMS,ORD802609,2000,CUST000898,POS,Completed,2025-10-16 06:45:39+0400,2025-10-16 02:45:39+0000,,2025-10-03
OMS,ORD802610,2006,CUST000605,POS,Completed,2025-10-01 07:10:50+0400,2025-10-01 03:10:50+0000,,2025-10-03
OMS,ORD802611,2007,CUST001296,Web,Completed,2025-10-23 02:37:47+0300,2025-10-22 23:37:47+0000,,2025-10-03
OMS,ORD802612,2001,CUST000266,POS,Completed,2025-10-15 17:48:31+0400,2025-10-15 13:48:31+0000,,2025-10-03
OMS,ORD802613,2001,CUST002124,Web,Completed,2025-10-21 07:26:37+0400,2025-10-21 03:26:37+0000,,2025-10-03
OMS,ORD802614,2004,CUST001454,POS,Completed,2025-10-30 06:01:28+0300,2025-10-30 03:01:28+0000,,2025-10-03
OMS,ORD802615,2004,CUST001115,Marketplace,Completed,2025-10-13 05:33:49+0300,2025-10-13 02:33:49+0000,,2025-10-03
OMS,ORD802616,2000,CUST000441,Web,Fulfilled,2025-10-25 01:21:35+0400,2025-10-24 21:21:35+0000,,2025-10-03
OMS,ORD802617,2003,CUST002154,Web,Completed,2025-10-04 06:40:24+0300,2025-10-04 03:40:24+0000,,2025-10-03
OMS,ORD802618,2007,CUST001895,POS,Fulfilled,2025-10-12 19:01:53+0300,2025-10-12 16:01:53+0000,,2025-10-03
OMS,ORD802619,2002,CUST000855,POS,Completed,2025-10-19 22:08:40+0400,2025-10-19 18:08:40+0000,,2025-10-03
OMS,ORD802620,2004,CUST000378,POS,Completed,2025-10-29 09:21:53+0300,2025-10-29 06:21:53+0000,,2025-10-03
OMS,ORD802621,2000,CUST001800,Web,Completed,2025-10-11 17:56:51+0400,2025-10-11 13:56:51+0000,,2025-10-03
OMS,ORD802622,2005,CUST000097,Web,Fulfilled,2025-10-16 00:11:42+0300,2025-10-15 21:11:42+0000,,2025-10-03
OMS,ORD802623,2004,CUST001520,Web,Fulfilled,2025-10-20 08:24:00+0300,2025-10-20 05:24:00+0000,,2025-10-03
OMS,ORD802624,2007,CUST001632,POS,Completed,2025-10-24 12:21:17+0300,2025-10-24 09:21:17+0000,,2025-10-03
OMS,ORD802625,2001,CUST001410,POS,Completed,2025-10-02 02:07:43+0400,2025-10-01 22:07:43+0000,,2025-10-03
OMS,ORD802626,2006,CUST000101,Marketplace,Completed,2025-10-12 19:34:15+0400,2025-10-12 15:34:15+0000,,2025-10-03
OMS,ORD802627,2003,CUST001329,Web,Completed,2025-10-09 10:06:15+0300,2025-10-09 07:06:15+0000,,2025-10-03
OMS,ORD802628,2001,CUST001215,POS,Completed,2025-10-09 05:58:34+0400,2025-10-09 01:58:34+0000,,2025-10-03
OMS,ORD802629,2003,CUST001351,Web,Completed,2025-10-18 09:33:41+0300,2025-10-18 06:33:41+0000,,2025-10-03
OMS,ORD802630,2003,CUST001174,Web,Completed,2025-10-19 09:34:40+0300,2025-10-19 06:34:40+0000,,2025-10-03
OMS,ORD802631,2003,CUST001614,POS,Fulfilled,2025-10-10 01:20:59+0300,2025-10-09 22:20:59+0000,,2025-10-03
OMS,ORD802632,2007,CUST002391,POS,Completed,2025-10-01 08:53:29+0300,2025-10-01 05:53:29+0000,,2025-10-03
OMS,ORD802633,2006,CUST000888,Web,Completed,2025-10-15 02:41:26+0400,2025-10-14 22:41:26+0000,,2025-10-03
OMS,ORD802634,2001,CUST000028,Web,Fulfilled,2025-10-20 05:24:17+0400,2025-10-20 01:24:17+0000,,2025-10-03
OMS,ORD802635,2000,CUST000986,Web,Completed,2025-10-28 06:14:04+0400,2025-10-28 02:14:04+0000,,2025-10-03
OMS,ORD802636,2005,CUST002177,POS,Completed,2025-10-18 14:51:05+0300,2025-10-18 11:51:05+0000,,2025-10-03
OMS,ORD802637,2006,CUST000972,Web,Completed,2025-10-06 13:51:08+0400,2025-10-06 09:51:08+0000,,2025-10-03
OMS,ORD802638,2002,CUST000289,Web,Completed,2025-10-17 06:19:12+0400,2025-10-17 02:19:12+0000,,2025-10-03
OMS,ORD802639,2005,CUST001008,Web,Completed,2025-10-26 21:51:51+0300,2025-10-26 18:51:51+0000,,2025-10-03
OMS,ORD802640,2004,CUST000923,Web,Completed,2025-10-19 17:15:12+0300,2025-10-19 14:15:12+0000,,2025-10-03
OMS,ORD802641,2007,CUST002158,POS,Completed,2025-10-17 07:19:44+0300,2025-10-17 04:19:44+0000,,2025-10-03
OMS,ORD802642,2007,CUST000222,POS,Completed,2025-10-20 13:45:26+0300,2025-10-20 10:45:26+0000,,2025-10-03
OMS,ORD802643,2005,CUST001696,POS,Completed,2025-10-04 04:15:04+0300,2025-10-04 01:15:04+0000,,2025-10-03
OMS,ORD802644,2000,CUST001372,POS,Completed,2025-10-06 23:38:32+0400,2025-10-06 19:38:32+0000,,2025-10-03
OMS,ORD802645,2001,CUST001202,Marketplace,Completed,2025-10-18 01:13:59+0400,2025-10-17 21:13:59+0000,,2025-10-03
OMS,ORD802646,2002,CUST001858,POS,Completed,2025-10-27 21:16:17+0400,2025-10-27 17:16:17+0000,,2025-10-03
OMS,ORD802647,2004,CUST000729,POS,Completed,2025-10-12 21:22:16+0300,2025-10-12 18:22:16+0000,,2025-10-03
OMS,ORD802648,2002,CUST001703,POS,Cancelled,2025-10-19 19:18:40+0400,2025-10-19 15:18:40+0000,,2025-10-03
OMS,ORD802649,2003,CUST001081,POS,Completed,2025-10-10 06:45:32+0300,2025-10-10 03:45:32+0000,,2025-10-03
OMS,ORD802650,2006,CUST002386,POS,Completed,2025-10-23 16:06:38+0400,2025-10-23 12:06:38+0000,,2025-10-03
OMS,ORD802651,2002,CUST001179,Web,Fulfilled,2025-10-14 18:24:09+0400,2025-10-14 14:24:09+0000,,2025-10-03
OMS,ORD802652,2007,CUST001831,POS,Completed,2025-10-17 17:20:49+0300,2025-10-17 14:20:49+0000,,2025-10-03
OMS,ORD802653,2006,CUST000547,POS,Completed,2025-10-12 12:19:42+0400,2025-10-12 08:19:42+0000,,2025-10-03
OMS,ORD802654,2001,CUST000356,POS,Completed,2025-10-22 03:29:00+0400,2025-10-21 23:29:00+0000,,2025-10-03
OMS,ORD802655,2006,CUST000644,POS,Completed,2025-10-02 16:40:47+0400,2025-10-02 12:40:47+0000,,2025-10-03
OMS,ORD802656,2003,CUST000249,Web,Completed,2025-10-14 13:12:48+0300,2025-10-14 10:12:48+0000,,2025-10-03
OMS,ORD802657,2007,CUST000585,POS,Completed,2025-10-02 05:27:29+0300,2025-10-02 02:27:29+0000,,2025-10-03
OMS,ORD802658,2004,CUST001706,Web,Completed,2025-10-17 13:47:03+0300,2025-10-17 10:47:03+0000,,2025-10-03
OMS,ORD802659,2007,CUST000221,Web,Completed,2025-10-08 13:37:44+0300,2025-10-08 10:37:44+0000,,2025-10-03
OMS,ORD802660,2003,CUST001957,POS,Completed,2025-10-12 17:43:01+0300,2025-10-12 14:43:01+0000,,2025-10-03
OMS,ORD802661,2007,CUST002203,POS,Completed,2025-10-07 07:18:13+0300,2025-10-07 04:18:13+0000,,2025-10-03
OMS,ORD802662,2005,CUST000977,POS,Completed,2025-10-05 11:55:23+0300,2025-10-05 08:55:23+0000,,2025-10-03
OMS,ORD802663,2007,CUST001504,Web,Completed,2025-10-10 12:42:06+0300,2025-10-10 09:42:06+0000,,2025-10-03
OMS,ORD802664,2005,CUST001573,Web,Cancelled,2025-10-14 02:11:08+0300,2025-10-13 23:11:08+0000,,2025-10-03
OMS,ORD802665,2006,CUST000441,Web,Cancelled,2025-10-27 10:48:54+0400,2025-10-27 06:48:54+0000,,2025-10-03
OMS,ORD802666,2005,CUST001372,Web,Completed,2025-10-07 04:53:28+0300,2025-10-07 01:53:28+0000,,2025-10-03
OMS,ORD802667,2001,CUST002491,POS,Completed,2025-10-27 22:35:37+0400,2025-10-27 18:35:37+0000,,2025-10-03
OMS,ORD802668,2001,CUST002413,POS,Completed,2025-10-22 12:29:31+0400,2025-10-22 08:29:31+0000,,2025-10-03
OMS,ORD802669,2001,CUST000532,POS,Cancelled,2025-10-23 16:09:21+0400,2025-10-23 12:09:21+0000,,2025-10-03
OMS,ORD802670,2001,CUST000124,Web,Completed,2025-10-12 15:50:06+0400,2025-10-12 11:50:06+0000,,2025-10-03
OMS,ORD802671,2006,CUST000704,Web,Completed,2025-10-08 17:30:25+0400,2025-10-08 13:30:25+0000,,2025-10-03
OMS,ORD802672,2007,CUST002180,Web,Completed,2025-10-18 20:39:16+0300,2025-10-18 17:39:16+0000,,2025-11-03
OMS,ORD802673,2006,CUST000512,POS,Completed,2025-10-18 03:10:48+0400,2025-10-17 23:10:48+0000,,2025-10-03
OMS,ORD802674,2007,CUST002142,POS,Completed,2025-10-11 12:12:46+0300,2025-10-11 09:12:46+0000,,2025-10-03
OMS,ORD802675,2003,CUST001969,Web,Completed,2025-10-20 16:02:11+0300,2025-10-20 13:02:11+0000,,2025-11-03
OMS,ORD802676,2004,CUST000131,POS,Completed,2025-10-31 13:14:18+0300,2025-10-31 10:14:18+0000,,2025-10-03
OMS,ORD802677,2005,CUST001426,POS,Completed,2025-10-29 04:36:51+0300,2025-10-29 01:36:51+0000,,2025-10-03
OMS,ORD802678,2005,CUST002196,POS,Completed,2025-10-11 02:24:22+0300,2025-10-10 23:24:22+0000,,2025-10-03
OMS,ORD802679,2007,CUST002359,Web,Completed,2025-10-15 10:19:32+0300,2025-10-15 07:19:32+0000,,2025-10-03
OMS,ORD802680,2006,CUST002061,Web,Completed,2025-10-24 02:31:35+0400,2025-10-23 22:31:35+0000,,2025-10-03
OMS,ORD802681,2007,CUST002255,POS,Completed,2025-10-25 12:10:09+0300,2025-10-25 09:10:09+0000,,2025-10-03
OMS,ORD802682,2001,CUST000392,Marketplace,Completed,2025-10-12 00:47:32+0400,2025-10-11 20:47:32+0000,,2025-10-03
OMS,ORD802683,2007,CUST001999,POS,Completed,2025-10-22 23:25:28+0300,2025-10-22 20:25:28+0000,,2025-10-03
OMS,ORD802684,2006,CUST000820,POS,Completed,2025-10-07 08:33:42+0400,2025-10-07 04:33:42+0000,,2025-10-03
OMS,ORD802685,2007,CUST000243,Web,Completed,2025-10-13 15:48:25+0300,2025-10-13 12:48:25+0000,,2025-10-03
OMS,ORD802686,2001,CUST001178,POS,Completed,2025-10-29 12:33:40+0400,2025-10-29 08:33:40+0000,,2025-10-03
OMS,ORD802687,2007,CUST001637,Web,Cancelled,2025-10-18 20:44:46+0300,2025-10-18 17:44:46+0000,,2025-10-03
OMS,ORD802688,2004,CUST002333,POS,Completed,2025-10-26 22:55:31+0300,2025-10-26 19:55:31+0000,,2025-10-03
OMS,ORD802689,2004,CUST001268,POS,Completed,2025-10-12 22:54:10+0300,2025-10-12 19:54:10+0000,,2025-10-03
OMS,ORD802690,2007,CUST000029,Marketplace,Completed,2025-10-20 14:52:10+0300,2025-10-20 11:52:10+0000,Test,2025-10-03
OMS,ORD802691,2007,CUST000371,Web,Fulfilled,2025-10-30 12:36:30+0300,2025-10-30 09:36:30+0000,,2025-10-03
OMS,ORD802692,2007,CUST001926,POS,Completed,2025-10-25 18:25:08+0300,2025-10-25 15:25:08+0000,,2025-10-03
OMS,ORD802693,2003,CUST000570,Web,Cancelled,2025-10-11 07:37:45+0300,2025-10-11 04:37:45+0000,,2025-10-03
OMS,ORD802694,2002,CUST002329,POS,Completed,2025-10-07 02:14:15+0400,2025-10-06 22:14:15+0000,,2025-10-03
OMS,ORD802695,2001,CUST000010,Web,Completed,2025-10-25 21:43:15+0400,2025-10-25 17:43:15+0000,,2025-10-03
OMS,ORD802696,2002,CUST000722,Web,Completed,2025-10-05 10:34:10+0400,2025-10-05 06:34:10+0000,,2025-10-03
OMS,ORD802697,2002,CUST001049,POS,Fulfilled,2025-10-19 16:20:42+0400,2025-10-19 12:20:42+0000,,2025-10-03
OMS,ORD802698,2002,CUST000663,Web,Completed,2025-10-02 09:27:27+0400,2025-10-02 05:27:27+0000,,2025-10-03
OMS,ORD802699,2006,CUST000695,Marketplace,Completed,2025-10-28 13:23:46+0400,2025-10-28 09:23:46+0000,,2025-10-03
OMS,ORD802700,2006,CUST001554,Web,Completed,2025-10-08 01:01:06+0400,2025-10-07 21:01:06+0000,,2025-10-03
OMS,ORD802701,2005,CUST000011,POS,Completed,2025-10-16 02:05:43+0300,2025-10-15 23:05:43+0000,Test,2025-10-03
OMS,ORD802702,2007,CUST001721,Web,Completed,2025-10-01 17:28:36+0300,2025-10-01 14:28:36+0000,,2025-10-03
OMS,ORD802703,2006,CUST001960,Web,Completed,2025-10-05 04:14:25+0400,2025-10-05 00:14:25+0000,,2025-10-03
OMS,ORD802704,2007,CUST000166,POS,Completed,2025-10-09 14:16:29+0300,2025-10-09 11:16:29+0000,,2025-10-03
OMS,ORD802705,2007,CUST000922,POS,Cancelled,2025-10-12 05:47:32+0300,2025-10-12 02:47:32+0000,,2025-10-03
OMS,ORD802706,2003,CUST000531,Web,Completed,2025-10-16 14:02:07+0300,2025-10-16 11:02:07+0000,,2025-10-03
OMS,ORD802707,2007,CUST002077,POS,Completed,2025-10-10 03:24:07+0300,2025-10-10 00:24:07+0000,,2025-10-03
OMS,ORD802708,2006,CUST002017,POS,Completed,2025-10-06 06:56:56+0400,2025-10-06 02:56:56+0000,,2025-10-03
OMS,ORD802709,2006,CUST001941,POS,Completed,2025-10-04 07:19:11+0400,2025-10-04 03:19:11+0000,,2025-10-03
OMS,ORD802710,2001,CUST000994,Web,Fulfilled,2025-10-28 06:45:59+0400,2025-10-28 02:45:59+0000,,2025-10-03
OMS,ORD802711,2001,CUST000202,POS,Completed,2025-10-18 13:09:26+0400,2025-10-18 09:09:26+0000,,2025-10-03
OMS,ORD802712,2007,CUST002358,POS,Completed,2025-10-25 06:58:05+0300,2025-10-25 03:58:05+0000,,2025-10-03
OMS,ORD802713,2000,CUST001733,Web,Completed,2025-10-10 08:39:23+0400,2025-10-10 04:39:23+0000,,2025-10-03
OMS,ORD802714,2007,CUST001015,Web,Completed,2025-10-04 04:47:30+0300,2025-10-04 01:47:30+0000,,2025-10-03
OMS,ORD802715,2005,CUST000249,POS,Completed,2025-10-16 02:39:31+0300,2025-10-15 23:39:31+0000,,2025-10-03
OMS,ORD802716,2007,CUST001977,POS,Fulfilled,2025-10-05 06:27:27+0300,2025-10-05 03:27:27+0000,,2025-10-03
OMS,ORD802717,2005,CUST001039,Web,Completed,2025-10-11 23:48:14+0300,2025-10-11 20:48:14+0000,,2025-10-03
OMS,ORD802718,2005,CUST000421,POS,Completed,2025-10-15 00:12:22+0300,2025-10-14 21:12:22+0000,,2025-10-03
OMS,ORD802719,2006,CUST000227,POS,Completed,2025-10-07 02:57:18+0400,2025-10-06 22:57:18+0000,,2025-10-03
OMS,ORD802720,2001,CUST002408,Web,Completed,2025-10-20 08:50:13+0400,2025-10-20 04:50:13+0000,Fraud,2025-10-03
OMS,ORD802721,2003,CUST002237,Web,Completed,2025-10-14 16:58:40+0300,2025-10-14 13:58:40+0000,,2025-10-03
OMS,ORD802722,2006,CUST000382,Web,Completed,2025-10-18 06:39:05+0400,2025-10-18 02:39:05+0000,,2025-10-03
OMS,ORD802723,2005,CUST001801,POS,Completed,2025-10-20 13:58:10+0300,2025-10-20 10:58:10+0000,,2025-10-03
OMS,ORD802724,2007,CUST001225,POS,Fulfilled,2025-10-23 13:08:25+0300,2025-10-23 10:08:25+0000,,2025-10-03
OMS,ORD802725,2005,CUST000784,POS,Fulfilled,2025-10-31 11:42:49+0300,2025-10-31 08:42:49+0000,,2025-10-03
OMS,ORD802726,2002,CUST001134,Web,Completed,2025-10-31 12:23:46+0400,2025-10-31 08:23:46+0000,,2025-10-03
OMS,ORD802727,2007,CUST001965,POS,Completed,2025-10-07 09:59:12+0300,2025-10-07 06:59:12+0000,,2025-10-03
OMS,ORD802728,2007,CUST001361,Web,Completed,2025-10-14 10:10:13+0300,2025-10-14 07:10:13+0000,,2025-10-03
OMS,ORD802729,2005,CUST001346,POS,Completed,2025-10-09 13:30:47+0300,2025-10-09 10:30:47+0000,,2025-10-03
OMS,ORD802730,2005,CUST002275,POS,Completed,2025-10-02 10:27:22+0300,2025-10-02 07:27:22+0000,,2025-10-03
OMS,ORD802731,2001,CUST000378,Web,Completed,2025-10-18 19:05:55+0400,2025-10-18 15:05:55+0000,,2025-10-03
OMS,ORD802732,2004,CUST000198,POS,Completed,2025-10-21 00:40:46+0300,2025-10-20 21:40:46+0000,,2025-10-03
OMS,ORD802733,2002,CUST002469,POS,Completed,2025-10-02 05:26:03+0400,2025-10-02 01:26:03+0000,,2025-10-03
OMS,ORD802734,2002,CUST001140,POS,Completed,2025-10-23 10:56:48+0400,2025-10-23 06:56:48+0000,,2025-10-03
OMS,ORD802735,2005,CUST000289,POS,Completed,2025-10-20 10:38:50+0300,2025-10-20 07:38:50+0000,,2025-10-03
OMS,ORD802736,2006,CUST001810,POS,Completed,2025-10-18 02:14:31+0400,2025-10-17 22:14:31+0000,,2025-10-03
OMS,ORD802737,2005,CUST001411,POS,Completed,2025-10-31 12:38:12+0300,2025-10-31 09:38:12+0000,,2025-10-03
OMS,ORD802738,2000,CUST001347,POS,Completed,2025-10-05 17:49:34+0400,2025-10-05 13:49:34+0000,,2025-10-03
OMS,ORD802739,2001,CUST001772,Web,Completed,2025-10-09 19:38:44+0400,2025-10-09 15:38:44+0000,,2025-10-03
OMS,ORD802740,2003,CUST001260,POS,Completed,2025-10-15 03:35:40+0300,2025-10-15 00:35:40+0000,,2025-10-03
OMS,ORD802741,2004,CUST002204,Web,Completed,2025-10-06 14:15:16+0300,2025-10-06 11:15:16+0000,,2025-10-03
OMS,ORD802742,2004,CUST001755,POS,Completed,2025-10-14 03:36:27+0300,2025-10-14 00:36:27+0000,,2025-10-03
OMS,ORD802743,2006,CUST001688,Marketplace,Completed,2025-10-30 13:26:22+0400,2025-10-30 09:26:22+0000,,2025-11-03
OMS,ORD802744,2006,CUST000186,Web,Completed,2025-10-11 15:22:37+0400,2025-10-11 11:22:37+0000,,2025-10-03
OMS,ORD802745,2002,CUST001517,POS,Completed,2025-10-02 23:07:47+0400,2025-10-02 19:07:47+0000,,2025-10-03
OMS,ORD802746,2003,CUST000628,Web,Completed,2025-10-20 15:27:57+0300,2025-10-20 12:27:57+0000,,2025-10-03
OMS,ORD802747,2001,CUST001774,POS,Completed,2025-10-02 22:36:06+0400,2025-10-02 18:36:06+0000,,2025-10-03
OMS,ORD802748,2003,CUST000460,POS,Completed,2025-10-30 12:59:18+0300,2025-10-30 09:59:18+0000,,2025-10-03
OMS,ORD802749,2005,CUST001002,POS,Completed,2025-10-08 20:45:32+0300,2025-10-08 17:45:32+0000,,2025-10-03
OMS,ORD802750,2006,CUST001641,Web,Completed,2025-10-21 21:48:19+0400,2025-10-21 17:48:19+0000,,2025-10-03
OMS,ORD802751,2006,CUST001682,POS,Completed,2025-10-10 14:47:19+0400,2025-10-10 10:47:19+0000,,2025-10-03
OMS,ORD802752,2007,CUST000231,POS,Completed,2025-10-15 17:06:33+0300,2025-10-15 14:06:33+0000,,2025-10-03
OMS,ORD802753,2007,CUST000715,POS,Fulfilled,2025-10-08 13:58:24+0300,2025-10-08 10:58:24+0000,,2025-10-03
OMS,ORD802754,2002,CUST001387,POS,Completed,2025-10-19 11:35:47+0400,2025-10-19 07:35:47+0000,,2025-10-03
OMS,ORD802755,2002,CUST000380,Marketplace,Completed,2025-10-27 19:31:40+0400,2025-10-27 15:31:40+0000,,2025-10-03
OMS,ORD802756,2006,CUST001894,POS,Completed,2025-10-31 13:22:08+0400,2025-10-31 09:22:08+0000,,2025-10-03
OMS,ORD802757,2006,CUST001779,POS,Completed,2025-10-31 23:41:26+0400,2025-10-31 19:41:26+0000,,2025-10-03
OMS,ORD802758,2001,CUST002446,Web,Completed,2025-10-09 17:19:57+0400,2025-10-09 13:19:57+0000,,2025-10-03
OMS,ORD802759,2002,CUST000183,POS,Completed,2025-10-28 09:44:53+0400,2025-10-28 05:44:53+0000,,2025-10-03
OMS,ORD802760,2003,CUST001013,POS,Completed,2025-10-12 01:14:14+0300,2025-10-11 22:14:14+0000,,2025-10-03
OMS,ORD802761,2007,CUST001448,POS,Fulfilled,2025-10-28 16:17:26+0300,2025-10-28 13:17:26+0000,,2025-10-03
OMS,ORD802762,2003,CUST001280,Web,Completed,2025-10-25 04:05:09+0300,2025-10-25 01:05:09+0000,,2025-10-03
OMS,ORD802763,2007,CUST001615,Web,Completed,2025-10-26 06:45:07+0300,2025-10-26 03:45:07+0000,,2025-10-03
OMS,ORD802764,2006,CUST000055,Marketplace,Fulfilled,2025-10-13 08:45:27+0400,2025-10-13 04:45:27+0000,,2025-10-03
OMS,ORD802765,2003,CUST001597,POS,Cancelled,2025-10-28 22:14:39+0300,2025-10-28 19:14:39+0000,,2025-10-03
OMS,ORD802766,2004,CUST001074,POS,Fulfilled,2025-10-17 22:39:36+0300,2025-10-17 19:39:36+0000,,2025-10-03
OMS,ORD802767,2006,CUST000239,POS,Completed,2025-10-01 01:07:55+0400,2025-09-30 21:07:55+0000,,2025-10-03
OMS,ORD802768,2007,CUST000783,Web,Completed,2025-10-06 10:20:25+0300,2025-10-06 07:20:25+0000,,2025-10-03
OMS,ORD802769,2006,CUST002300,POS,Cancelled,2025-10-14 21:36:16+0400,2025-10-14 17:36:16+0000,,2025-10-03
OMS,ORD802770,2004,CUST002476,Marketplace,Completed,2025-10-03 02:03:06+0300,2025-10-02 23:03:06+0000,,2025-10-03
OMS,ORD802771,2005,CUST001575,POS,Completed,2025-10-29 09:43:06+0300,2025-10-29 06:43:06+0000,,2025-10-03
OMS,ORD802772,2005,CUST000676,POS,Completed,2025-10-30 11:39:26+0300,2025-10-30 08:39:26+0000,,2025-10-03
OMS,ORD802773,2007,CUST000182,Web,Completed,2025-10-03 07:09:46+0300,2025-10-03 04:09:46+0000,,2025-10-03
OMS,ORD802774,2007,CUST000287,Web,Completed,2025-10-12 20:48:47+0300,2025-10-12 17:48:47+0000,,2025-10-03
OMS,ORD802775,2006,CUST002033,POS,Fulfilled,2025-10-06 09:32:33+0400,2025-10-06 05:32:33+0000,,2025-10-03
OMS,ORD802776,2004,CUST002435,Marketplace,Completed,2025-10-02 19:15:37+0300,2025-10-02 16:15:37+0000,,2025-10-03
OMS,ORD802777,2003,CUST000610,Web,Completed,2025-10-16 11:08:21+0300,2025-10-16 08:08:21+0000,,2025-10-03
OMS,ORD802778,2007,CUST002376,Web,Completed,2025-10-11 04:49:47+0300,2025-10-11 01:49:47+0000,,2025-10-03
OMS,ORD802779,2005,CUST000213,POS,Completed,2025-10-17 18:43:36+0300,2025-10-17 15:43:36+0000,,2025-11-03
OMS,ORD802780,2005,CUST000833,POS,Completed,2025-10-05 04:21:24+0300,2025-10-05 01:21:24+0000,,2025-10-03
OMS,ORD802781,2006,CUST000025,POS,Completed,2025-10-21 06:06:55+0400,2025-10-21 02:06:55+0000,,2025-10-03
OMS,ORD802782,2003,CUST002132,POS,Completed,2025-10-20 02:37:06+0300,2025-10-19 23:37:06+0000,,2025-10-03
OMS,ORD802783,2007,CUST001291,POS,Completed,2025-10-30 20:54:50+0300,2025-10-30 17:54:50+0000,,2025-10-03
OMS,ORD802784,2002,CUST000692,POS,Completed,2025-10-11 17:15:05+0400,2025-10-11 13:15:05+0000,,2025-10-03
OMS,ORD802785,2001,CUST000034,Web,Fulfilled,2025-10-14 15:34:54+0400,2025-10-14 11:34:54+0000,,2025-10-03
OMS,ORD802786,2000,CUST000225,POS,Completed,2025-10-26 14:22:39+0400,2025-10-26 10:22:39+0000,,2025-10-03
OMS,ORD802787,2001,CUST000801,Marketplace,Fulfilled,2025-10-05 08:46:48+0400,2025-10-05 04:46:48+0000,,2025-10-03
OMS,ORD802788,2006,CUST002031,POS,Completed,2025-10-17 22:39:25+0400,2025-10-17 18:39:25+0000,,2025-10-03
OMS,ORD802789,2002,CUST000455,POS,Completed,2025-10-21 13:58:03+0400,2025-10-21 09:58:03+0000,,2025-10-03
OMS,ORD802790,2005,CUST000314,POS,Completed,2025-10-22 11:36:59+0300,2025-10-22 08:36:59+0000,,2025-10-03
OMS,ORD802791,2007,CUST000264,Web,Completed,2025-10-17 12:28:39+0300,2025-10-17 09:28:39+0000,,2025-10-03
OMS,ORD802792,2006,CUST001941,Web,Completed,2025-10-25 10:07:28+0400,2025-10-25 06:07:28+0000,,2025-10-03
OMS,ORD802793,2007,CUST002133,Marketplace,Completed,2025-10-31 11:47:27+0300,2025-10-31 08:47:27+0000,Test,2025-10-03
OMS,ORD802794,2006,CUST001316,POS,Completed,2025-10-31 09:16:59+0400,2025-10-31 05:16:59+0000,,2025-10-03
OMS,ORD802795,2007,CUST002294,POS,Completed,2025-10-22 23:31:38+0300,2025-10-22 20:31:38+0000,,2025-10-03
OMS,ORD802796,2006,CUST001322,POS,Completed,2025-10-25 16:37:47+0400,2025-10-25 12:37:47+0000,,2025-10-03
OMS,ORD802797,2006,CUST000710,Web,Completed,2025-10-03 15:15:53+0400,2025-10-03 11:15:53+0000,,2025-10-03
OMS,ORD802798,2005,CUST000582,Web,Completed,2025-10-10 23:58:16+0300,2025-10-10 20:58:16+0000,,2025-10-03
OMS,ORD802799,2003,CUST001952,POS,Completed,2025-10-21 19:03:51+0300,2025-10-21 16:03:51+0000,,2025-10-03
OMS,ORD802800,2005,CUST000326,Web,Completed,2025-10-25 20:23:04+0300,2025-10-25 17:23:04+0000,,2025-11-03
OMS,ORD802801,2003,CUST001905,POS,Completed,2025-10-07 04:43:00+0300,2025-10-07 01:43:00+0000,,2025-10-03
OMS,ORD802802,2007,CUST001264,POS,Completed,2025-10-24 18:19:14+0300,2025-10-24 15:19:14+0000,,2025-10-03
OMS,ORD802803,2005,CUST000881,Web,Completed,2025-10-10 04:32:45+0300,2025-10-10 01:32:45+0000,Fraud,2025-10-03
OMS,ORD802804,2001,CUST001411,Web,Completed,2025-10-03 02:54:14+0400,2025-10-02 22:54:14+0000,,2025-10-03
OMS,ORD802805,2002,CUST000579,POS,Completed,2025-10-28 03:25:47+0400,2025-10-27 23:25:47+0000,,2025-10-03
OMS,ORD802806,2003,CUST000696,POS,Completed,2025-10-13 16:19:01+0300,2025-10-13 13:19:01+0000,,2025-10-03
OMS,ORD802807,2005,CUST000609,POS,Completed,2025-10-09 11:20:35+0300,2025-10-09 08:20:35+0000,,2025-10-03
OMS,ORD802808,2003,CUST000002,Web,Completed,2025-10-27 12:36:22+0300,2025-10-27 09:36:22+0000,,2025-10-03
OMS,ORD802809,2006,CUST000650,Web,Completed,2025-10-31 22:45:39+0400,2025-10-31 18:45:39+0000,,2025-10-03
OMS,ORD802810,2000,CUST001369,POS,Completed,2025-10-12 10:57:49+0400,2025-10-12 06:57:49+0000,,2025-10-03
OMS,ORD802811,2000,CUST000488,POS,Completed,2025-10-27 09:43:34+0400,2025-10-27 05:43:34+0000,,2025-10-03
OMS,ORD802812,2002,CUST000640,POS,Completed,2025-10-13 15:14:40+0400,2025-10-13 11:14:40+0000,Internal,2025-10-03
OMS,ORD802813,2006,CUST000279,Web,Fulfilled,2025-10-13 02:54:36+0400,2025-10-12 22:54:36+0000,,2025-10-03
OMS,ORD802814,2000,CUST002271,Web,Fulfilled,2025-10-03 21:11:10+0400,2025-10-03 17:11:10+0000,,2025-10-03
OMS,ORD802815,2003,CUST000306,POS,Completed,2025-10-09 03:47:37+0300,2025-10-09 00:47:37+0000,,2025-10-03
OMS,ORD802816,2007,CUST002422,POS,Fulfilled,2025-10-18 08:53:50+0300,2025-10-18 05:53:50+0000,,2025-10-03
